sweep_name,sweep_parameter,sweep_value,estimator,n_trials,n_successful_trials,n_failed_trials,failed_count,failure_rate,rmse_mean,rmse_std,rmse_median,rmse_q1,rmse_q3,rmse_iqr,rmse_ci95_low,rmse_ci95_high,angle_rmse_mean,angle_rmse_std,angle_rmse_median,angle_rmse_q1,angle_rmse_q3,angle_rmse_iqr,angle_rmse_ci95_low,angle_rmse_ci95_high,voltage_magnitude_rmse_mean,voltage_magnitude_rmse_std,voltage_magnitude_rmse_median,voltage_magnitude_rmse_q1,voltage_magnitude_rmse_q3,voltage_magnitude_rmse_iqr,voltage_magnitude_rmse_ci95_low,voltage_magnitude_rmse_ci95_high,residual_norm_mean,residual_norm_std,residual_norm_median,residual_norm_q1,residual_norm_q3,residual_norm_iqr,residual_norm_ci95_low,residual_norm_ci95_high,weighted_residual_mean,weighted_residual_std,weighted_residual_median,weighted_residual_q1,weighted_residual_q3,weighted_residual_iqr,weighted_residual_ci95_low,weighted_residual_ci95_high,condition_number_mean,condition_number_std,condition_number_median,condition_number_q1,condition_number_q3,condition_number_iqr,condition_number_ci95_low,condition_number_ci95_high,runtime_seconds_mean,runtime_seconds_std,runtime_seconds_median,runtime_seconds_q1,runtime_seconds_q3,runtime_seconds_iqr,runtime_seconds_ci95_low,runtime_seconds_ci95_high
real_bad_data_ratio_sweep,scenario.bad_data.ratio,0.0,huber_irls,10,10,0,0,0.0,0.0017379335285407,0.001648041133062138,0.0012669252295911385,0.0009985896505769168,0.001350819130639458,0.0003522294800625413,0.0007164670515489877,0.0027594000055324126,0.0015432782717665163,0.0014631249052664197,0.0010374643737264245,0.0010010034108813431,0.0011470372896798396,0.0001460338787984965,0.0006364240601823613,0.0024501324833506714,0.0018995261924856864,0.0018235616552012943,0.0014204423066221175,0.0009960430482931495,0.001555662276758312,0.0005596192284651625,0.0007692709687858721,0.0030297814161855006,0.1970264131509784,0.09214273169666903,0.2020514639677724,0.11489356536669906,0.23001531006392584,0.11512174469722677,0.13991575636069042,0.2541370699412664,0.1970264131509784,0.09214273169666903,0.2020514639677724,0.11489356536669906,0.23001531006392584,0.11512174469722677,0.13991575636069042,0.2541370699412664,6328.474368823665,4851.86858943409,5845.293860283793,2137.7776662609645,9259.070265788614,7121.292599527649,3321.2550613374083,9335.693676309922,0.0025605128008464816,6.116529627219794e-05,0.002561854500527261,0.002509177249521599,0.0025696147513372125,6.043750181561336e-05,0.002522602157450568,0.0025984234442423954
real_bad_data_ratio_sweep,scenario.bad_data.ratio,0.0,pseudoinverse,10,10,0,0,0.0,0.0017379335285407486,0.0016480411330622236,0.001266925229591149,0.000998589650576871,0.0013508191306395054,0.0003522294800626343,0.0007164670515489831,0.002759400005532514,0.0015432782717665606,0.0014631249052665237,0.001037464373726476,0.001001003410881317,0.0011470372896797993,0.0001460338787984824,0.000636424060182341,0.0024501324833507802,0.001899526192485739,0.0018235616552013658,0.0014204423066221327,0.000996043048293084,0.0015556622767583699,0.0005596192284652859,0.0007692709687858806,0.0030297814161855978,0.19702641315097852,0.09214273169666842,0.20205146396777293,0.1148935653666987,0.230015310063926,0.1151217446972273,0.1399157563606909,0.2541370699412661,0.19702641315097852,0.09214273169666842,0.20205146396777293,0.1148935653666987,0.230015310063926,0.1151217446972273,0.1399157563606909,0.2541370699412661,6328.474368823665,4851.86858943409,5845.293860283793,2137.7776662609645,9259.070265788614,7121.292599527649,3321.2550613374083,9335.693676309922,0.002363850100664422,6.155248593938953e-05,0.002354125499550719,0.0023244064996106317,0.0023819585021556122,5.7552002544980496e-05,0.0023256994746264858,0.002402000726702358
real_bad_data_ratio_sweep,scenario.bad_data.ratio,0.0,qsvt_regularized,10,10,0,0,0.0,0.0017378094428246809,0.0016478222816978063,0.0012668909446391327,0.0009985550026299524,0.0013508226871697588,0.0003522676845398064,0.0007164786113139118,0.00275914027433545,0.0015431438616881545,0.001462917346343098,0.0010374589243920297,0.0010009249333118074,0.0011470285677811264,0.00014610363446931895,0.0006364182964574915,0.0024498694269188175,0.001899413203154018,0.0018233276170463338,0.0014204027026071715,0.0009960495606949182,0.001555664930442743,0.0005596153697478249,0.0007693030378054994,0.0030295233685025368,0.19702641316345013,0.0921427317051779,0.20205146397426144,0.11489356536755072,0.2300153101243767,0.11512174475682599,0.13991575636788828,0.254137069959012,0.19702641316345013,0.0921427317051779,0.20205146397426144,0.11489356536755072,0.2300153101243767,0.11512174475682599,0.13991575636788828,0.254137069959012,6328.474368823665,4851.86858943409,5845.293860283793,2137.7776662609645,9259.070265788614,7121.292599527649,3321.2550613374083,9335.693676309922,0.001520978998451028,4.076759142404772e-05,0.001529145498352591,0.0014879684986226493,0.0015413124983751914,5.3343999752542004e-05,0.001495710983501677,0.0015462470134003793
real_bad_data_ratio_sweep,scenario.bad_data.ratio,0.0,ridge,10,10,0,0,0.0,0.0017378094428246809,0.0016478222816978063,0.0012668909446391327,0.0009985550026299524,0.0013508226871697588,0.0003522676845398064,0.0007164786113139118,0.00275914027433545,0.0015431438616881545,0.001462917346343098,0.0010374589243920297,0.0010009249333118074,0.0011470285677811264,0.00014610363446931895,0.0006364182964574915,0.0024498694269188175,0.001899413203154018,0.0018233276170463338,0.0014204027026071715,0.0009960495606949182,0.001555664930442743,0.0005596153697478249,0.0007693030378054994,0.0030295233685025368,0.19702641316345013,0.0921427317051779,0.20205146397426144,0.11489356536755072,0.2300153101243767,0.11512174475682599,0.13991575636788828,0.254137069959012,0.19702641316345013,0.0921427317051779,0.20205146397426144,0.11489356536755072,0.2300153101243767,0.11512174475682599,0.13991575636788828,0.254137069959012,6328.474368823665,4851.86858943409,5845.293860283793,2137.7776662609645,9259.070265788614,7121.292599527649,3321.2550613374083,9335.693676309922,0.0014986001006036531,4.323352424051849e-05,0.0014949380019970704,0.0014633644968853332,0.001513187251475756,4.9822754590422846e-05,0.0014718036846599297,0.0015253965165473765
real_bad_data_ratio_sweep,scenario.bad_data.ratio,0.0,truncated_svd,10,10,0,0,0.0,0.0017379335285407469,0.00164804113306222,0.0012669252295911485,0.0009985896505768713,0.0013508191306395036,0.00035222948006263235,0.0007164670515489838,0.0027594000055325097,0.0015432782717665588,0.0014631249052665203,0.0010374643737264752,0.0010010034108813165,0.0011470372896797993,0.00014603387879848283,0.0006364240601823413,0.0024501324833507763,0.001899526192485737,0.001823561655201363,0.0014204423066221323,0.0009960430482930842,0.0015556622767583681,0.0005596192284652839,0.0007692709687858804,0.003029781416185594,0.19702641315097866,0.09214273169666751,0.20205146396777285,0.11489356536669969,0.2300153100639261,0.1151217446972264,0.13991575636069162,0.2541370699412657,0.19702641315097866,0.09214273169666751,0.20205146396777285,0.11489356536669969,0.2300153100639261,0.1151217446972264,0.13991575636069162,0.2541370699412657,6328.474368823665,4851.86858943409,5845.293860283793,2137.7776662609645,9259.070265788614,7121.292599527649,3321.2550613374083,9335.693676309922,0.001522599999589147,4.5377664266975494e-05,0.0015325624990509823,0.0014831455009698402,0.001560927250466193,7.778174949635286e-05,0.0014944746318886599,0.0015507253672896342
real_bad_data_ratio_sweep,scenario.bad_data.ratio,0.05,huber_irls,10,10,0,0,0.0,0.05355469200004104,0.08955359279019731,0.013690972375077472,0.004597677808721445,0.05981603333614813,0.05521835552742668,-0.001951199870137331,0.10906058387021941,0.04709050729257943,0.0794457267178353,0.014996803082851081,0.0039956035264587875,0.05271582405992546,0.048720220533466675,-0.0021504642793684983,0.09633147886452736,0.05882096939112426,0.09874582183532908,0.011448018441592319,0.0050607432498891445,0.06608360625675523,0.06102286300686609,-0.002382325068142045,0.12002426385039056,3.1807820286854445,1.8468767807673092,3.761568891339271,1.8434146602403858,4.646685634981966,2.8032709747415803,2.0360759404442303,4.325488116926659,3.1807820286854445,1.8468767807673092,3.761568891339271,1.8434146602403858,4.646685634981966,2.8032709747415803,2.0360759404442303,4.325488116926659,6328.474368823665,4851.86858943409,5845.293860283793,2137.7776662609645,9259.070265788614,7121.292599527649,3321.2550613374083,9335.693676309922,0.008187508298578904,0.004714241408073966,0.008327624997036764,0.0035197080032958183,0.011834677246952197,0.008314969243656378,0.005265591201857871,0.011109425395299938
real_bad_data_ratio_sweep,scenario.bad_data.ratio,0.05,pseudoinverse,10,10,0,0,0.0,0.06417649498973414,0.11091739118749896,0.018606739261389234,0.010903803459828906,0.05981603333614813,0.04891222987631922,-0.0045708163124373175,0.1329238062919056,0.056237204413780016,0.09883060910490371,0.01888175783776758,0.008940660626664884,0.05271582405992546,0.04377516343326058,-0.0050186417396210214,0.11749305056718105,0.07070844780086229,0.12189338534935612,0.02142957264884427,0.01051409936687346,0.06608360625675525,0.055569506889881784,-0.004841855164000347,0.14625875076572492,3.0800370163957016,1.7824858602523084,3.5582269586304354,1.8267985883982916,4.424884219008143,2.598085630609851,1.9752408341690912,4.184833198622312,3.0800370163957016,1.7824858602523084,3.5582269586304354,1.8267985883982916,4.424884219008143,2.598085630609851,1.9752408341690912,4.184833198622312,6328.474368823665,4851.86858943409,5845.293860283793,2137.7776662609645,9259.070265788614,7121.292599527649,3321.2550613374083,9335.693676309922,0.0023743458987155464,7.304052738936786e-05,0.002342771000257926,0.002315749496119679,0.00242070824970142,0.0001049587535817409,0.0023290749108176847,0.002419616886613408
real_bad_data_ratio_sweep,scenario.bad_data.ratio,0.05,qsvt_regularized,10,10,0,0,0.0,0.06416683627794093,0.11088879744954107,0.018606405988353756,0.010903750967238598,0.05981593388847693,0.048912182921238334,-0.0045627524418326015,0.13289642499771445,0.05622859329342343,0.09880501430640867,0.018881660974188946,0.008940524668713904,0.05271572798111078,0.04377520331239688,-0.0050113890395161245,0.11746857562636298,0.07069785153349545,0.1218621569696669,0.02142919511127626,0.010514027358014228,0.06608349878573945,0.055569471427725226,-0.004833095881106114,0.146228798948097,3.080037022796311,1.7824858601566778,3.5582269901688313,1.8267985889254688,4.424884219011934,2.598085630086466,1.975240840628973,4.184833204963649,3.080037022796311,1.7824858601566778,3.5582269901688313,1.8267985889254688,4.424884219011934,2.598085630086466,1.975240840628973,4.184833204963649,6328.474368823665,4851.86858943409,5845.293860283793,2137.7776662609645,9259.070265788614,7121.292599527649,3321.2550613374083,9335.693676309922,0.001546708201203728,9.107486197769891e-05,0.0015383960017061327,0.001470073000746197,0.0016133952540258178,0.00014332225327962078,0.0014902594169224688,0.0016031569854849873
real_bad_data_ratio_sweep,scenario.bad_data.ratio,0.05,ridge,10,10,0,0,0.0,0.06416683627794093,0.11088879744954107,0.018606405988353756,0.010903750967238598,0.05981593388847693,0.048912182921238334,-0.0045627524418326015,0.13289642499771445,0.05622859329342343,0.09880501430640867,0.018881660974188946,0.008940524668713904,0.05271572798111078,0.04377520331239688,-0.0050113890395161245,0.11746857562636298,0.07069785153349545,0.1218621569696669,0.02142919511127626,0.010514027358014228,0.06608349878573945,0.055569471427725226,-0.004833095881106114,0.146228798948097,3.080037022796311,1.7824858601566778,3.5582269901688313,1.8267985889254688,4.424884219011934,2.598085630086466,1.975240840628973,4.184833204963649,3.080037022796311,1.7824858601566778,3.5582269901688313,1.8267985889254688,4.424884219011934,2.598085630086466,1.975240840628973,4.184833204963649,6328.474368823665,4851.86858943409,5845.293860283793,2137.7776662609645,9259.070265788614,7121.292599527649,3321.2550613374083,9335.693676309922,0.0015262957000231835,8.654624357947395e-05,0.00149031250475673,0.0014580000006390037,0.0016010837480280316,0.00014308374738902785,0.0014726537825051826,0.0015799376175411844
real_bad_data_ratio_sweep,scenario.bad_data.ratio,0.05,truncated_svd,10,10,0,0,0.0,0.0641764949897345,0.11091739118750006,0.018606739261389234,0.010903803459828904,0.05981603333614815,0.04891222987631924,-0.004570816312437637,0.13292380629190664,0.056237204413780315,0.09883060910490467,0.018881757837767583,0.008940660626664881,0.05271582405992545,0.043775163433260565,-0.00501864173962132,0.11749305056718196,0.07070844780086263,0.12189338534935726,0.021429572648844264,0.010514099366873458,0.06608360625675527,0.05556950688988181,-0.004841855164000708,0.14625875076572598,3.0800370163957016,1.7824858602523088,3.5582269586304376,1.8267985883982882,4.424884219008143,2.5980856306098543,1.975240834169091,4.184833198622313,3.0800370163957016,1.7824858602523088,3.5582269586304376,1.8267985883982882,4.424884219008143,2.5980856306098543,1.975240834169091,4.184833198622313,6328.474368823665,4851.86858943409,5845.293860283793,2137.7776662609645,9259.070265788614,7121.292599527649,3321.2550613374083,9335.693676309922,0.0014838085997325833,3.4984777134358475e-05,0.0014813544985372573,0.0014576250014215475,0.0015010834995337063,4.345849811215885e-05,0.001462124810213705,0.0015054923892514618
