estimator,rmse,angle_rmse,voltage_magnitude_rmse,residual_norm,weighted_residual,condition_number,rank,effective_rank,runtime_seconds,converged,failed,failure_reason,case_name,dataset_source,dataset_source_detail,external_case,mode,n_measurements,n_states,scenario_name,noise_std,missing_ratio,bad_data_ratio,bad_data_count,bad_data_magnitude,bad_data_target,target_condition_number,achieved_condition_number,trial_id,sweep_name,sweep_parameter,sweep_value,seed
huber_irls,0.009813241321101744,0.008428566865380991,0.011005250169664306,3.7078472906226922,3.7078472906226922,841.4018485778772,113,113,0.013522417000785936,False,False,,ieee57,pypower,pypower.case57.case57,True,ac_power_flow_linearized,175,113,real_ieee57_ac_linearized,0.0,0.1,0.05,1,5.0,weak_area,,835.0846852769345,real_noise_sweep_0p0_seed1001,real_noise_sweep,scenario.noise_std,0.0,1001
pseudoinverse,0.008725783126750914,0.007288681473816097,0.009937300593331823,4.484676186383641,4.484676186383641,1184.2858924666214,113,113,0.0024503749955329113,True,False,,ieee57,pypower,pypower.case57.case57,True,ac_power_flow_linearized,175,113,real_ieee57_ac_linearized,0.002,0.1,0.05,1,5.0,weak_area,,822.0937575159726,real_noise_sweep_0p002_seed101,real_noise_sweep,scenario.noise_std,0.002,101
ridge,0.008725778792611901,0.00728868146949746,0.009937293051735253,4.484676186383684,4.484676186383684,1184.2858924666214,113,113,0.00147020800068276,True,False,,ieee57,pypower,pypower.case57.case57,True,ac_power_flow_linearized,175,113,real_ieee57_ac_linearized,0.002,0.1,0.05,1,5.0,weak_area,,822.0937575159726,real_noise_sweep_0p002_seed101,real_noise_sweep,scenario.noise_std,0.002,101
truncated_svd,0.008725783126750914,0.007288681473816095,0.009937300593331824,4.484676186383641,4.484676186383641,1184.2858924666214,113,113,0.0014938750027795322,True,False,,ieee57,pypower,pypower.case57.case57,True,ac_power_flow_linearized,175,113,real_ieee57_ac_linearized,0.002,0.1,0.05,1,5.0,weak_area,,822.0937575159726,real_noise_sweep_0p002_seed101,real_noise_sweep,scenario.noise_std,0.002,101
qsvt_regularized,0.008725778792611901,0.00728868146949746,0.009937293051735253,4.484676186383684,4.484676186383684,1184.2858924666214,113,113,0.0014669999945908785,True,False,,ieee57,pypower,pypower.case57.case57,True,ac_power_flow_linearized,175,113,real_ieee57_ac_linearized,0.002,0.1,0.05,1,5.0,weak_area,,822.0937575159726,real_noise_sweep_0p002_seed101,real_noise_sweep,scenario.noise_std,0.002,101
huber_irls,0.0032918938295340657,0.0029007866284818623,0.003635392089458683,4.691586288182182,4.691586288182182,1184.2858924666214,113,113,0.009733958999277093,True,False,,ieee57,pypower,pypower.case57.case57,True,ac_power_flow_linearized,175,113,real_ieee57_ac_linearized,0.002,0.1,0.05,1,5.0,weak_area,,822.0937575159726,real_noise_sweep_0p002_seed101,real_noise_sweep,scenario.noise_std,0.002,101
pseudoinverse,0.017437864459062882,0.021470520801090263,0.012244495687498372,2.911837922572973,2.911837922572973,8322.094624918765,113,113,0.0022923330034245737,True,False,,ieee57,pypower,pypower.case57.case57,True,ac_power_flow_linearized,175,113,real_ieee57_ac_linearized,0.002,0.1,0.05,1,5.0,weak_area,,837.4022489325581,real_noise_sweep_0p002_seed202,real_noise_sweep,scenario.noise_std,0.002,202
ridge,0.01743766749111869,0.021470352063055354,0.012244230276851157,2.9118379225797684,2.9118379225797684,8322.094624918765,113,113,0.0014347499964060262,True,False,,ieee57,pypower,pypower.case57.case57,True,ac_power_flow_linearized,175,113,real_ieee57_ac_linearized,0.002,0.1,0.05,1,5.0,weak_area,,837.4022489325581,real_noise_sweep_0p002_seed202,real_noise_sweep,scenario.noise_std,0.002,202
truncated_svd,0.017437864459062872,0.021470520801090257,0.012244495687498361,2.9118379225729725,2.9118379225729725,8322.094624918765,113,113,0.0014375840037246235,True,False,,ieee57,pypower,pypower.case57.case57,True,ac_power_flow_linearized,175,113,real_ieee57_ac_linearized,0.002,0.1,0.05,1,5.0,weak_area,,837.4022489325581,real_noise_sweep_0p002_seed202,real_noise_sweep,scenario.noise_std,0.002,202
qsvt_regularized,0.01743766749111869,0.021470352063055354,0.012244230276851157,2.9118379225797684,2.9118379225797684,8322.094624918765,113,113,0.001457749996916391,True,False,,ieee57,pypower,pypower.case57.case57,True,ac_power_flow_linearized,175,113,real_ieee57_ac_linearized,0.002,0.1,0.05,1,5.0,weak_area,,837.4022489325581,real_noise_sweep_0p002_seed202,real_noise_sweep,scenario.noise_std,0.002,202
huber_irls,0.017715599773291745,0.022405871000852957,0.011356201346924728,2.9783022099413543,2.9783022099413543,8322.094624918765,113,113,0.013572125004429836,False,False,,ieee57,pypower,pypower.case57.case57,True,ac_power_flow_linearized,175,113,real_ieee57_ac_linearized,0.002,0.1,0.05,1,5.0,weak_area,,837.4022489325581,real_noise_sweep_0p002_seed202,real_noise_sweep,scenario.noise_std,0.002,202
pseudoinverse,0.0066317715900344795,0.007222637062640082,0.005994824296866355,4.897497871046597,4.897497871046597,940.6559321043567,113,113,0.0025521669958834536,True,False,,ieee57,pypower,pypower.case57.case57,True,ac_power_flow_linearized,175,113,real_ieee57_ac_linearized,0.002,0.1,0.05,1,5.0,weak_area,,831.921929216023,real_noise_sweep_0p002_seed303,real_noise_sweep,scenario.noise_std,0.002,303
ridge,0.006631767459938989,0.0072226336312709045,0.005994819300816312,4.897497871046629,4.897497871046629,940.6559321043567,113,113,0.001584499994351063,True,False,,ieee57,pypower,pypower.case57.case57,True,ac_power_flow_linearized,175,113,real_ieee57_ac_linearized,0.002,0.1,0.05,1,5.0,weak_area,,831.921929216023,real_noise_sweep_0p002_seed303,real_noise_sweep,scenario.noise_std,0.002,303
truncated_svd,0.00663177159003448,0.007222637062640084,0.005994824296866356,4.897497871046597,4.897497871046597,940.6559321043567,113,113,0.0016915419982979074,True,False,,ieee57,pypower,pypower.case57.case57,True,ac_power_flow_linearized,175,113,real_ieee57_ac_linearized,0.002,0.1,0.05,1,5.0,weak_area,,831.921929216023,real_noise_sweep_0p002_seed303,real_noise_sweep,scenario.noise_std,0.002,303
qsvt_regularized,0.006631767459938989,0.0072226336312709045,0.005994819300816312,4.897497871046629,4.897497871046629,940.6559321043567,113,113,0.0018061250011669472,True,False,,ieee57,pypower,pypower.case57.case57,True,ac_power_flow_linearized,175,113,real_ieee57_ac_linearized,0.002,0.1,0.05,1,5.0,weak_area,,831.921929216023,real_noise_sweep_0p002_seed303,real_noise_sweep,scenario.noise_std,0.002,303
huber_irls,0.002260886604376861,0.0024639566483708277,0.0020418048364315407,4.942735950300618,4.942735950300618,940.6559321043567,113,113,0.006593707999854814,True,False,,ieee57,pypower,pypower.case57.case57,True,ac_power_flow_linearized,175,113,real_ieee57_ac_linearized,0.002,0.1,0.05,1,5.0,weak_area,,831.921929216023,real_noise_sweep_0p002_seed303,real_noise_sweep,scenario.noise_std,0.002,303
pseudoinverse,0.003305450375236542,0.0013491690957052253,0.004457801835699729,4.966189220640941,4.966189220640941,7094.2996111082875,113,113,0.0024762500033830293,True,False,,ieee57,pypower,pypower.case57.case57,True,ac_power_flow_linearized,175,113,real_ieee57_ac_linearized,0.002,0.1,0.05,1,5.0,weak_area,,831.3290737496396,real_noise_sweep_0p002_seed404,real_noise_sweep,scenario.noise_std,0.002,404
ridge,0.003305443887936283,0.0013491697638027772,0.004457792100797255,4.966189220640976,4.966189220640976,7094.2996111082875,113,113,0.0017767079989425838,True,False,,ieee57,pypower,pypower.case57.case57,True,ac_power_flow_linearized,175,113,real_ieee57_ac_linearized,0.002,0.1,0.05,1,5.0,weak_area,,831.3290737496396,real_noise_sweep_0p002_seed404,real_noise_sweep,scenario.noise_std,0.002,404
