estimator,rmse,angle_rmse,voltage_magnitude_rmse,residual_norm,weighted_residual,condition_number,rank,effective_rank,runtime_seconds,iterations,converged,failed,failure_reason,case_name,dataset_source,dataset_source_detail,external_case,mode,n_measurements,n_states,scenario_name,noise_std,missing_ratio,bad_data_ratio,bad_data_count,bad_data_magnitude,bad_data_target,target_condition_number,achieved_condition_number,trial_id,sweep_name,sweep_parameter,sweep_value,seed
huber_irls,0.012300833337681076,0.003673256712760566,0.016868143462184952,4.383956370686806,4.383956370686806,525.0517495787408,59,59,0.36403262500243727,7,True,False,,ieee30,pypower,pypower.case30.case30,True,nonlinear_ac_state_estimation,155,59,nonlinear_ac_ieee30,0.0,0.1,0.05,1,5.0,weak_area,,525.0517495787408,nonlinear_noise_sweep_0p0_seed606,nonlinear_noise_sweep,scenario.noise_std,0.0,606
pseudoinverse,0.02558749630827599,0.016615637790629932,0.031949008808695625,4.06009651582203,4.06009651582203,510.7378448272067,59,59,0.33840845899976557,7,True,False,,ieee30,pypower,pypower.case30.case30,True,nonlinear_ac_state_estimation,155,59,nonlinear_ac_ieee30,0.0,0.1,0.05,1,5.0,weak_area,,510.7378448272067,nonlinear_noise_sweep_0p0_seed707,nonlinear_noise_sweep,scenario.noise_std,0.0,707
ridge,0.025587496308277953,0.016615637790629925,0.03194900880869872,4.060096515822029,4.060096515822029,510.7378448271325,59,59,0.3259135830012383,7,True,False,,ieee30,pypower,pypower.case30.case30,True,nonlinear_ac_state_estimation,155,59,nonlinear_ac_ieee30,0.0,0.1,0.05,1,5.0,weak_area,,510.7378448271325,nonlinear_noise_sweep_0p0_seed707,nonlinear_noise_sweep,scenario.noise_std,0.0,707
truncated_svd,0.025587496308276,0.01661563779062994,0.031949008808695646,4.060096515822028,4.060096515822028,510.7378448272068,59,59,0.32514379199710675,7,True,False,,ieee30,pypower,pypower.case30.case30,True,nonlinear_ac_state_estimation,155,59,nonlinear_ac_ieee30,0.0,0.1,0.05,1,5.0,weak_area,,510.7378448272068,nonlinear_noise_sweep_0p0_seed707,nonlinear_noise_sweep,scenario.noise_std,0.0,707
qsvt_regularized,0.025587496308277953,0.016615637790629925,0.03194900880869872,4.060096515822029,4.060096515822029,510.7378448271325,59,59,0.32798245800222503,7,True,False,,ieee30,pypower,pypower.case30.case30,True,nonlinear_ac_state_estimation,155,59,nonlinear_ac_ieee30,0.0,0.1,0.05,1,5.0,weak_area,,510.7378448271325,nonlinear_noise_sweep_0p0_seed707,nonlinear_noise_sweep,scenario.noise_std,0.0,707
huber_irls,0.011008724745410392,0.006857965793208131,0.013888136497131746,4.376538332250049,4.376538332250049,510.17410959558384,59,59,0.30797262499982025,6,True,False,,ieee30,pypower,pypower.case30.case30,True,nonlinear_ac_state_estimation,155,59,nonlinear_ac_ieee30,0.0,0.1,0.05,1,5.0,weak_area,,510.17410959558384,nonlinear_noise_sweep_0p0_seed707,nonlinear_noise_sweep,scenario.noise_std,0.0,707
pseudoinverse,0.024736827708470077,0.03391982814411018,0.009550986966766577,4.068821242244876,4.068821242244876,598.6988887484464,59,59,0.3705357090002508,8,True,False,,ieee30,pypower,pypower.case30.case30,True,nonlinear_ac_state_estimation,155,59,nonlinear_ac_ieee30,0.0,0.1,0.05,1,5.0,weak_area,,598.6988887484464,nonlinear_noise_sweep_0p0_seed808,nonlinear_noise_sweep,scenario.noise_std,0.0,808
ridge,0.024736827708533974,0.03391982814419657,0.00955098696679544,4.068821242244876,4.068821242244876,598.698888747913,59,59,0.3676734159962507,8,True,False,,ieee30,pypower,pypower.case30.case30,True,nonlinear_ac_state_estimation,155,59,nonlinear_ac_ieee30,0.0,0.1,0.05,1,5.0,weak_area,,598.698888747913,nonlinear_noise_sweep_0p0_seed808,nonlinear_noise_sweep,scenario.noise_std,0.0,808
truncated_svd,0.0247368277084701,0.033919828144110216,0.009550986966766577,4.068821242244876,4.068821242244876,598.6988887484438,59,59,0.36176591600087704,8,True,False,,ieee30,pypower,pypower.case30.case30,True,nonlinear_ac_state_estimation,155,59,nonlinear_ac_ieee30,0.0,0.1,0.05,1,5.0,weak_area,,598.6988887484438,nonlinear_noise_sweep_0p0_seed808,nonlinear_noise_sweep,scenario.noise_std,0.0,808
qsvt_regularized,0.024736827708533974,0.03391982814419657,0.00955098696679544,4.068821242244876,4.068821242244876,598.698888747913,59,59,0.3557331249976414,8,True,False,,ieee30,pypower,pypower.case30.case30,True,nonlinear_ac_state_estimation,155,59,nonlinear_ac_ieee30,0.0,0.1,0.05,1,5.0,weak_area,,598.698888747913,nonlinear_noise_sweep_0p0_seed808,nonlinear_noise_sweep,scenario.noise_std,0.0,808
huber_irls,0.011909431655337305,0.0162747907148376,0.004785546319542859,4.3332196839786965,4.3332196839786965,590.6917252506922,59,59,0.348423792005633,7,True,False,,ieee30,pypower,pypower.case30.case30,True,nonlinear_ac_state_estimation,155,59,nonlinear_ac_ieee30,0.0,0.1,0.05,1,5.0,weak_area,,590.6917252506922,nonlinear_noise_sweep_0p0_seed808,nonlinear_noise_sweep,scenario.noise_std,0.0,808
pseudoinverse,0.0151109080480294,0.013050264705153823,0.016865210862167378,4.178135284403279,4.178135284403279,492.5220979323326,59,59,0.3298793750000186,7,True,False,,ieee30,pypower,pypower.case30.case30,True,nonlinear_ac_state_estimation,155,59,nonlinear_ac_ieee30,0.0,0.1,0.05,1,5.0,weak_area,,492.5220979323326,nonlinear_noise_sweep_0p0_seed909,nonlinear_noise_sweep,scenario.noise_std,0.0,909
ridge,0.015110908048008947,0.013050264705116,0.016865210862159634,4.178135284403281,4.178135284403281,492.5220979322508,59,59,0.3206513749973965,7,True,False,,ieee30,pypower,pypower.case30.case30,True,nonlinear_ac_state_estimation,155,59,nonlinear_ac_ieee30,0.0,0.1,0.05,1,5.0,weak_area,,492.5220979322508,nonlinear_noise_sweep_0p0_seed909,nonlinear_noise_sweep,scenario.noise_std,0.0,909
truncated_svd,0.01511090804802939,0.013050264705153825,0.01686521086216736,4.178135284403279,4.178135284403279,492.522097932332,59,59,0.320842499997525,7,True,False,,ieee30,pypower,pypower.case30.case30,True,nonlinear_ac_state_estimation,155,59,nonlinear_ac_ieee30,0.0,0.1,0.05,1,5.0,weak_area,,492.522097932332,nonlinear_noise_sweep_0p0_seed909,nonlinear_noise_sweep,scenario.noise_std,0.0,909
qsvt_regularized,0.015110908048008947,0.013050264705116,0.016865210862159634,4.178135284403281,4.178135284403281,492.5220979322508,59,59,0.32443074999901,7,True,False,,ieee30,pypower,pypower.case30.case30,True,nonlinear_ac_state_estimation,155,59,nonlinear_ac_ieee30,0.0,0.1,0.05,1,5.0,weak_area,,492.5220979322508,nonlinear_noise_sweep_0p0_seed909,nonlinear_noise_sweep,scenario.noise_std,0.0,909
huber_irls,0.005987016151229875,0.004906305256644954,0.00687200668034231,4.488900406428146,4.488900406428146,490.24816869051506,59,59,0.3043754579994129,6,True,False,,ieee30,pypower,pypower.case30.case30,True,nonlinear_ac_state_estimation,155,59,nonlinear_ac_ieee30,0.0,0.1,0.05,1,5.0,weak_area,,490.24816869051506,nonlinear_noise_sweep_0p0_seed909,nonlinear_noise_sweep,scenario.noise_std,0.0,909
pseudoinverse,0.012294442148646369,0.009234504342338008,0.014657238387030484,4.322571459021521,4.322571459021521,512.3183110551072,59,59,0.3693674160022056,8,False,False,max_iterations reached,ieee30,pypower,pypower.case30.case30,True,nonlinear_ac_state_estimation,155,59,nonlinear_ac_ieee30,0.0,0.1,0.05,1,5.0,weak_area,,512.3183110551072,nonlinear_noise_sweep_0p0_seed1001,nonlinear_noise_sweep,scenario.noise_std,0.0,1001
ridge,0.01229444214868091,0.00923450434248081,0.014657238387000495,4.322571459021521,4.322571459021521,512.3183110549842,59,59,0.3652013749961043,8,False,False,max_iterations reached,ieee30,pypower,pypower.case30.case30,True,nonlinear_ac_state_estimation,155,59,nonlinear_ac_ieee30,0.0,0.1,0.05,1,5.0,weak_area,,512.3183110549842,nonlinear_noise_sweep_0p0_seed1001,nonlinear_noise_sweep,scenario.noise_std,0.0,1001
truncated_svd,0.012294442148646334,0.009234504342337998,0.014657238387030437,4.322571459021523,4.322571459021523,512.3183110551071,59,59,0.36455800000112504,8,False,False,max_iterations reached,ieee30,pypower,pypower.case30.case30,True,nonlinear_ac_state_estimation,155,59,nonlinear_ac_ieee30,0.0,0.1,0.05,1,5.0,weak_area,,512.3183110551071,nonlinear_noise_sweep_0p0_seed1001,nonlinear_noise_sweep,scenario.noise_std,0.0,1001
qsvt_regularized,0.01229444214868091,0.00923450434248081,0.014657238387000495,4.322571459021521,4.322571459021521,512.3183110549842,59,59,0.3663355419994332,8,False,False,max_iterations reached,ieee30,pypower,pypower.case30.case30,True,nonlinear_ac_state_estimation,155,59,nonlinear_ac_ieee30,0.0,0.1,0.05,1,5.0,weak_area,,512.3183110549842,nonlinear_noise_sweep_0p0_seed1001,nonlinear_noise_sweep,scenario.noise_std,0.0,1001
huber_irls,0.005337242784408467,0.004315361024498067,0.006166132200611502,4.5547298051416,4.5547298051416,516.0652605308292,59,59,0.2969143750015064,6,True,False,,ieee30,pypower,pypower.case30.case30,True,nonlinear_ac_state_estimation,155,59,nonlinear_ac_ieee30,0.0,0.1,0.05,1,5.0,weak_area,,516.0652605308292,nonlinear_noise_sweep_0p0_seed1001,nonlinear_noise_sweep,scenario.noise_std,0.0,1001
pseudoinverse,0.0196416772911656,0.02607103260727319,0.010084096764595183,3.7063459370358878,3.7063459370358878,491.59460988199083,59,59,0.28016487500281073,6,True,False,,ieee30,pypower,pypower.case30.case30,True,nonlinear_ac_state_estimation,155,59,nonlinear_ac_ieee30,0.002,0.1,0.05,1,5.0,weak_area,,491.59460988199083,nonlinear_noise_sweep_0p002_seed101,nonlinear_noise_sweep,scenario.noise_std,0.002,101
ridge,0.01964167729116385,0.026071032607270457,0.010084096764595329,3.7063459370358953,3.7063459370358953,491.59460988196435,59,59,0.2835250409989385,6,True,False,,ieee30,pypower,pypower.case30.case30,True,nonlinear_ac_state_estimation,155,59,nonlinear_ac_ieee30,0.002,0.1,0.05,1,5.0,weak_area,,491.59460988196435,nonlinear_noise_sweep_0p002_seed101,nonlinear_noise_sweep,scenario.noise_std,0.002,101
truncated_svd,0.019641677291165675,0.026071032607273274,0.010084096764595278,3.706345937035884,3.706345937035884,491.594609881989,59,59,0.28205095900193555,6,True,False,,ieee30,pypower,pypower.case30.case30,True,nonlinear_ac_state_estimation,155,59,nonlinear_ac_ieee30,0.002,0.1,0.05,1,5.0,weak_area,,491.594609881989,nonlinear_noise_sweep_0p002_seed101,nonlinear_noise_sweep,scenario.noise_std,0.002,101
qsvt_regularized,0.01964167729116385,0.026071032607270457,0.010084096764595329,3.7063459370358953,3.7063459370358953,491.59460988196435,59,59,0.27992570800415706,6,True,False,,ieee30,pypower,pypower.case30.case30,True,nonlinear_ac_state_estimation,155,59,nonlinear_ac_ieee30,0.002,0.1,0.05,1,5.0,weak_area,,491.59460988196435,nonlinear_noise_sweep_0p002_seed101,nonlinear_noise_sweep,scenario.noise_std,0.002,101
huber_irls,0.011588629865993447,0.015332442560078418,0.00607194130736814,3.9799865996033783,3.9799865996033783,484.8141719061727,59,59,0.2527929580028285,5,True,False,,ieee30,pypower,pypower.case30.case30,True,nonlinear_ac_state_estimation,155,59,nonlinear_ac_ieee30,0.002,0.1,0.05,1,5.0,weak_area,,484.8141719061727,nonlinear_noise_sweep_0p002_seed101,nonlinear_noise_sweep,scenario.noise_std,0.002,101
pseudoinverse,0.03428451971172436,0.0462866562458674,0.015512454537869,3.5349631693429817,3.5349631693429817,539.3350169509459,59,59,0.33303000000159955,7,True,False,,ieee30,pypower,pypower.case30.case30,True,nonlinear_ac_state_estimation,155,59,nonlinear_ac_ieee30,0.002,0.1,0.05,1,5.0,weak_area,,539.3350169509459,nonlinear_noise_sweep_0p002_seed202,nonlinear_noise_sweep,scenario.noise_std,0.002,202
ridge,0.03428451971172492,0.046286656245869646,0.015512454537864982,3.534963169342972,3.534963169342972,539.3350169510812,59,59,0.32653420800488675,7,True,False,,ieee30,pypower,pypower.case30.case30,True,nonlinear_ac_state_estimation,155,59,nonlinear_ac_ieee30,0.002,0.1,0.05,1,5.0,weak_area,,539.3350169510812,nonlinear_noise_sweep_0p002_seed202,nonlinear_noise_sweep,scenario.noise_std,0.002,202
truncated_svd,0.03428451971172441,0.046286656245867475,0.015512454537869008,3.5349631693429777,3.5349631693429777,539.3350169509475,59,59,0.3250155830028234,7,True,False,,ieee30,pypower,pypower.case30.case30,True,nonlinear_ac_state_estimation,155,59,nonlinear_ac_ieee30,0.002,0.1,0.05,1,5.0,weak_area,,539.3350169509475,nonlinear_noise_sweep_0p002_seed202,nonlinear_noise_sweep,scenario.noise_std,0.002,202
qsvt_regularized,0.03428451971172492,0.046286656245869646,0.015512454537864982,3.534963169342972,3.534963169342972,539.3350169510812,59,59,0.32393116599996574,7,True,False,,ieee30,pypower,pypower.case30.case30,True,nonlinear_ac_state_estimation,155,59,nonlinear_ac_ieee30,0.002,0.1,0.05,1,5.0,weak_area,,539.3350169510812,nonlinear_noise_sweep_0p002_seed202,nonlinear_noise_sweep,scenario.noise_std,0.002,202
huber_irls,0.022968028959380302,0.031096004145037204,0.010136416465069624,3.758823296172341,3.758823296172341,553.0488965637684,59,59,0.3063231249980163,6,True,False,,ieee30,pypower,pypower.case30.case30,True,nonlinear_ac_state_estimation,155,59,nonlinear_ac_ieee30,0.002,0.1,0.05,1,5.0,weak_area,,553.0488965637684,nonlinear_noise_sweep_0p002_seed202,nonlinear_noise_sweep,scenario.noise_std,0.002,202
pseudoinverse,0.026490544185389216,0.0365663983933433,0.009358140290116699,4.407898082829203,4.407898082829203,509.4295869917375,59,59,0.28250049999769544,6,True,False,,ieee30,pypower,pypower.case30.case30,True,nonlinear_ac_state_estimation,155,59,nonlinear_ac_ieee30,0.002,0.1,0.05,1,5.0,weak_area,,509.4295869917375,nonlinear_noise_sweep_0p002_seed303,nonlinear_noise_sweep,scenario.noise_std,0.002,303
ridge,0.02649054418539235,0.03656639839334857,0.009358140290114203,4.407898082829194,4.407898082829194,509.429586991908,59,59,0.2833131249935832,6,True,False,,ieee30,pypower,pypower.case30.case30,True,nonlinear_ac_state_estimation,155,59,nonlinear_ac_ieee30,0.002,0.1,0.05,1,5.0,weak_area,,509.429586991908,nonlinear_noise_sweep_0p002_seed303,nonlinear_noise_sweep,scenario.noise_std,0.002,303
truncated_svd,0.02649054418538923,0.03656639839334333,0.009358140290116649,4.407898082829205,4.407898082829205,509.42958699173886,59,59,0.2836719999977504,6,True,False,,ieee30,pypower,pypower.case30.case30,True,nonlinear_ac_state_estimation,155,59,nonlinear_ac_ieee30,0.002,0.1,0.05,1,5.0,weak_area,,509.42958699173886,nonlinear_noise_sweep_0p002_seed303,nonlinear_noise_sweep,scenario.noise_std,0.002,303
