estimator,rmse,angle_rmse,voltage_magnitude_rmse,residual_norm,weighted_residual,condition_number,rank,effective_rank,runtime_seconds,iterations,converged,failed,failure_reason,case_name,dataset_source,dataset_source_detail,external_case,mode,n_measurements,n_states,scenario_name,noise_std,missing_ratio,bad_data_ratio,bad_data_count,bad_data_magnitude,bad_data_target,target_condition_number,achieved_condition_number,trial_id,sweep_name,sweep_parameter,sweep_value,seed
pseudoinverse,0.02619017865616353,0.025715928953289606,0.026654452898140404,6.873517396443309,6.873517396443309,203590.28336176442,599,599,121.46167595899897,8,False,False,max_iterations reached,ieee300,pypower,pypower.case300.case300,True,nonlinear_ac_state_estimation,1550,599,nonlinear_ac_ieee300,0.0,0.1,0.05,3,5.0,weak_area,,203590.28336176442,nonlinear_noise_sweep_0p0_seed303,nonlinear_noise_sweep,scenario.noise_std,0.0,303
ridge,0.026190178469927793,0.025715928592859805,0.02665445287934636,6.873517396443719,6.873517396443719,203590.28337781434,599,599,120.50795866599947,8,False,False,max_iterations reached,ieee300,pypower,pypower.case300.case300,True,nonlinear_ac_state_estimation,1550,599,nonlinear_ac_ieee300,0.0,0.1,0.05,3,5.0,weak_area,,203590.28337781434,nonlinear_noise_sweep_0p0_seed303,nonlinear_noise_sweep,scenario.noise_std,0.0,303
truncated_svd,0.02619017865616489,0.025715928953292538,0.026654452898140255,6.87351739644334,6.87351739644334,203590.2833617365,599,599,120.22729249999975,8,False,False,max_iterations reached,ieee300,pypower,pypower.case300.case300,True,nonlinear_ac_state_estimation,1550,599,nonlinear_ac_ieee300,0.0,0.1,0.05,3,5.0,weak_area,,203590.2833617365,nonlinear_noise_sweep_0p0_seed303,nonlinear_noise_sweep,scenario.noise_std,0.0,303
qsvt_regularized,0.026190178469927793,0.025715928592859805,0.02665445287934636,6.873517396443719,6.873517396443719,203590.28337781434,599,599,120.52414562500053,8,False,False,max_iterations reached,ieee300,pypower,pypower.case300.case300,True,nonlinear_ac_state_estimation,1550,599,nonlinear_ac_ieee300,0.0,0.1,0.05,3,5.0,weak_area,,203590.28337781434,nonlinear_noise_sweep_0p0_seed303,nonlinear_noise_sweep,scenario.noise_std,0.0,303
huber_irls,0.02891319547412659,0.03235925640548554,0.02501055974202606,7.044275571293657,7.044275571293657,203593.9000218855,599,599,125.07954029200118,8,False,False,max_iterations reached,ieee300,pypower,pypower.case300.case300,True,nonlinear_ac_state_estimation,1550,599,nonlinear_ac_ieee300,0.0,0.1,0.05,3,5.0,weak_area,,203593.9000218855,nonlinear_noise_sweep_0p0_seed303,nonlinear_noise_sweep,scenario.noise_std,0.0,303
pseudoinverse,0.08482274046788117,0.11884663573343478,0.016981476012297405,8.215639759692442,8.215639759692442,177791.89851536148,599,599,121.96735941700172,8,False,False,max_iterations reached,ieee300,pypower,pypower.case300.case300,True,nonlinear_ac_state_estimation,1550,599,nonlinear_ac_ieee300,0.0,0.1,0.05,3,5.0,weak_area,,177791.89851536148,nonlinear_noise_sweep_0p0_seed404,nonlinear_noise_sweep,scenario.noise_std,0.0,404
ridge,0.08482274078623227,0.11884663684267807,0.016981471450055553,8.215639758901032,8.215639758901032,177791.89054994358,599,599,120.54192095799954,8,False,False,max_iterations reached,ieee300,pypower,pypower.case300.case300,True,nonlinear_ac_state_estimation,1550,599,nonlinear_ac_ieee300,0.0,0.1,0.05,3,5.0,weak_area,,177791.89054994358,nonlinear_noise_sweep_0p0_seed404,nonlinear_noise_sweep,scenario.noise_std,0.0,404
truncated_svd,0.084822740467878,0.11884663573343042,0.01698147601229593,8.215639759692394,8.215639759692394,177791.8985154661,599,599,120.49122958299995,8,False,False,max_iterations reached,ieee300,pypower,pypower.case300.case300,True,nonlinear_ac_state_estimation,1550,599,nonlinear_ac_ieee300,0.0,0.1,0.05,3,5.0,weak_area,,177791.8985154661,nonlinear_noise_sweep_0p0_seed404,nonlinear_noise_sweep,scenario.noise_std,0.0,404
qsvt_regularized,0.08482274078623227,0.11884663684267807,0.016981471450055553,8.215639758901032,8.215639758901032,177791.89054994358,599,599,119.41370900000038,8,False,False,max_iterations reached,ieee300,pypower,pypower.case300.case300,True,nonlinear_ac_state_estimation,1550,599,nonlinear_ac_ieee300,0.0,0.1,0.05,3,5.0,weak_area,,177791.89054994358,nonlinear_noise_sweep_0p0_seed404,nonlinear_noise_sweep,scenario.noise_std,0.0,404
huber_irls,0.03447563971830315,0.048475472557959094,0.005580236011210294,8.43345801417955,8.43345801417955,172378.51537676138,599,599,123.98438858299778,8,False,False,max_iterations reached,ieee300,pypower,pypower.case300.case300,True,nonlinear_ac_state_estimation,1550,599,nonlinear_ac_ieee300,0.0,0.1,0.05,3,5.0,weak_area,,172378.51537676138,nonlinear_noise_sweep_0p0_seed404,nonlinear_noise_sweep,scenario.noise_std,0.0,404
pseudoinverse,0.02391040735023479,0.03138195618938888,0.012647729059044403,7.968052595770691,7.968052595770691,181939.442887161,599,599,120.49495925000156,8,False,False,max_iterations reached,ieee300,pypower,pypower.case300.case300,True,nonlinear_ac_state_estimation,1550,599,nonlinear_ac_ieee300,0.0,0.1,0.05,3,5.0,weak_area,,181939.442887161,nonlinear_noise_sweep_0p0_seed505,nonlinear_noise_sweep,scenario.noise_std,0.0,505
ridge,0.02391041382506668,0.03138196579972483,0.012647729733461167,7.968052595858956,7.968052595858956,181939.44289408886,599,599,119.38759824999943,8,False,False,max_iterations reached,ieee300,pypower,pypower.case300.case300,True,nonlinear_ac_state_estimation,1550,599,nonlinear_ac_ieee300,0.0,0.1,0.05,3,5.0,weak_area,,181939.44289408886,nonlinear_noise_sweep_0p0_seed505,nonlinear_noise_sweep,scenario.noise_std,0.0,505
truncated_svd,0.023910407350235825,0.03138195618939055,0.012647729059044186,7.968052595770678,7.968052595770678,181939.44288713773,599,599,119.35716666699955,8,False,False,max_iterations reached,ieee300,pypower,pypower.case300.case300,True,nonlinear_ac_state_estimation,1550,599,nonlinear_ac_ieee300,0.0,0.1,0.05,3,5.0,weak_area,,181939.44288713773,nonlinear_noise_sweep_0p0_seed505,nonlinear_noise_sweep,scenario.noise_std,0.0,505
qsvt_regularized,0.02391041382506668,0.03138196579972483,0.012647729733461167,7.968052595858956,7.968052595858956,181939.44289408886,599,599,119.39888599999904,8,False,False,max_iterations reached,ieee300,pypower,pypower.case300.case300,True,nonlinear_ac_state_estimation,1550,599,nonlinear_ac_ieee300,0.0,0.1,0.05,3,5.0,weak_area,,181939.44289408886,nonlinear_noise_sweep_0p0_seed505,nonlinear_noise_sweep,scenario.noise_std,0.0,505
huber_irls,0.014093311156087378,0.019448573828679122,0.004426575056455692,8.215221259833815,8.215221259833815,181950.29752083326,599,599,122.8705379589992,8,False,False,max_iterations reached,ieee300,pypower,pypower.case300.case300,True,nonlinear_ac_state_estimation,1550,599,nonlinear_ac_ieee300,0.0,0.1,0.05,3,5.0,weak_area,,181950.29752083326,nonlinear_noise_sweep_0p0_seed505,nonlinear_noise_sweep,scenario.noise_std,0.0,505
pseudoinverse,0.026008986073733885,0.03596919542772644,0.00782364444018923,7.744379162388874,7.744379162388874,180028.13697218592,599,599,119.71817895899949,8,False,False,max_iterations reached,ieee300,pypower,pypower.case300.case300,True,nonlinear_ac_state_estimation,1550,599,nonlinear_ac_ieee300,0.0,0.1,0.05,3,5.0,weak_area,,180028.13697218592,nonlinear_noise_sweep_0p0_seed606,nonlinear_noise_sweep,scenario.noise_std,0.0,606
ridge,0.026008986067679544,0.03596919541915947,0.007823644439257474,7.744379162388801,7.744379162388801,180028.13697214768,599,599,118.96169991700299,8,False,False,max_iterations reached,ieee300,pypower,pypower.case300.case300,True,nonlinear_ac_state_estimation,1550,599,nonlinear_ac_ieee300,0.0,0.1,0.05,3,5.0,weak_area,,180028.13697214768,nonlinear_noise_sweep_0p0_seed606,nonlinear_noise_sweep,scenario.noise_std,0.0,606
truncated_svd,0.026008986073733965,0.03596919542772655,0.007823644440189239,7.744379162388828,7.744379162388828,180028.13697218438,599,599,119.15302358400004,8,False,False,max_iterations reached,ieee300,pypower,pypower.case300.case300,True,nonlinear_ac_state_estimation,1550,599,nonlinear_ac_ieee300,0.0,0.1,0.05,3,5.0,weak_area,,180028.13697218438,nonlinear_noise_sweep_0p0_seed606,nonlinear_noise_sweep,scenario.noise_std,0.0,606
qsvt_regularized,0.026008986067679544,0.03596919541915947,0.007823644439257474,7.744379162388801,7.744379162388801,180028.13697214768,599,599,119.02307970900074,8,False,False,max_iterations reached,ieee300,pypower,pypower.case300.case300,True,nonlinear_ac_state_estimation,1550,599,nonlinear_ac_ieee300,0.0,0.1,0.05,3,5.0,weak_area,,180028.13697214768,nonlinear_noise_sweep_0p0_seed606,nonlinear_noise_sweep,scenario.noise_std,0.0,606
huber_irls,0.012324945165966068,0.01716665713461124,0.0030968363949282944,8.073910004631564,8.073910004631564,180084.73956339757,599,599,123.38647816699813,8,True,False,,ieee300,pypower,pypower.case300.case300,True,nonlinear_ac_state_estimation,1550,599,nonlinear_ac_ieee300,0.0,0.1,0.05,3,5.0,weak_area,,180084.73956339757,nonlinear_noise_sweep_0p0_seed606,nonlinear_noise_sweep,scenario.noise_std,0.0,606
pseudoinverse,0.04179589069587557,0.05487981570017395,0.02205028599539791,7.024707403703401,7.024707403703401,179696.45607336637,599,599,121.45187287500084,8,False,False,max_iterations reached,ieee300,pypower,pypower.case300.case300,True,nonlinear_ac_state_estimation,1550,599,nonlinear_ac_ieee300,0.0,0.1,0.05,3,5.0,weak_area,,179696.45607336637,nonlinear_noise_sweep_0p0_seed707,nonlinear_noise_sweep,scenario.noise_std,0.0,707
ridge,0.04179510616875386,0.054878599032026826,0.02205033484334664,7.024579159875508,7.024579159875508,179696.4497135722,599,599,120.67575695800042,8,False,False,max_iterations reached,ieee300,pypower,pypower.case300.case300,True,nonlinear_ac_state_estimation,1550,599,nonlinear_ac_ieee300,0.0,0.1,0.05,3,5.0,weak_area,,179696.4497135722,nonlinear_noise_sweep_0p0_seed707,nonlinear_noise_sweep,scenario.noise_std,0.0,707
truncated_svd,0.041795890695878274,0.05487981570017878,0.022050285995396143,7.024707403704088,7.024707403704088,179696.45607335732,599,599,119.9377370000002,8,False,False,max_iterations reached,ieee300,pypower,pypower.case300.case300,True,nonlinear_ac_state_estimation,1550,599,nonlinear_ac_ieee300,0.0,0.1,0.05,3,5.0,weak_area,,179696.45607335732,nonlinear_noise_sweep_0p0_seed707,nonlinear_noise_sweep,scenario.noise_std,0.0,707
qsvt_regularized,0.04179510616875386,0.054878599032026826,0.02205033484334664,7.024579159875508,7.024579159875508,179696.4497135722,599,599,119.62059429200235,8,False,False,max_iterations reached,ieee300,pypower,pypower.case300.case300,True,nonlinear_ac_state_estimation,1550,599,nonlinear_ac_ieee300,0.0,0.1,0.05,3,5.0,weak_area,,179696.4497135722,nonlinear_noise_sweep_0p0_seed707,nonlinear_noise_sweep,scenario.noise_std,0.0,707
huber_irls,0.024826258107017784,0.032798829537386213,0.012587865768062825,6.879487832211554,6.879487832211554,179714.74588052634,599,599,124.53435883299971,8,False,False,max_iterations reached,ieee300,pypower,pypower.case300.case300,True,nonlinear_ac_state_estimation,1550,599,nonlinear_ac_ieee300,0.0,0.1,0.05,3,5.0,weak_area,,179714.74588052634,nonlinear_noise_sweep_0p0_seed707,nonlinear_noise_sweep,scenario.noise_std,0.0,707
pseudoinverse,0.012352812124358854,0.016303107378979623,0.0063063424971725,8.023400554940801,8.023400554940801,234179.1762240613,599,599,119.04872295800305,8,False,False,max_iterations reached,ieee300,pypower,pypower.case300.case300,True,nonlinear_ac_state_estimation,1550,599,nonlinear_ac_ieee300,0.0,0.1,0.05,3,5.0,weak_area,,234179.1762240613,nonlinear_noise_sweep_0p0_seed808,nonlinear_noise_sweep,scenario.noise_std,0.0,808
ridge,0.012352812124414305,0.01630310737900357,0.00630634249732767,8.023400554941057,8.023400554941057,234179.17622616378,599,599,119.5488301669975,8,False,False,max_iterations reached,ieee300,pypower,pypower.case300.case300,True,nonlinear_ac_state_estimation,1550,599,nonlinear_ac_ieee300,0.0,0.1,0.05,3,5.0,weak_area,,234179.17622616378,nonlinear_noise_sweep_0p0_seed808,nonlinear_noise_sweep,scenario.noise_std,0.0,808
truncated_svd,0.012352812124359465,0.016303107378979807,0.006306342497174408,8.023400554940654,8.023400554940654,234179.17622411888,599,599,119.46465858400188,8,False,False,max_iterations reached,ieee300,pypower,pypower.case300.case300,True,nonlinear_ac_state_estimation,1550,599,nonlinear_ac_ieee300,0.0,0.1,0.05,3,5.0,weak_area,,234179.17622411888,nonlinear_noise_sweep_0p0_seed808,nonlinear_noise_sweep,scenario.noise_std,0.0,808
qsvt_regularized,0.012352812124414305,0.01630310737900357,0.00630634249732767,8.023400554941057,8.023400554941057,234179.17622616378,599,599,119.35224658299921,8,False,False,max_iterations reached,ieee300,pypower,pypower.case300.case300,True,nonlinear_ac_state_estimation,1550,599,nonlinear_ac_ieee300,0.0,0.1,0.05,3,5.0,weak_area,,234179.17622616378,nonlinear_noise_sweep_0p0_seed808,nonlinear_noise_sweep,scenario.noise_std,0.0,808
huber_irls,0.005272683937050751,0.007062469092667109,0.0024078025308990705,8.256813014648932,8.256813014648932,235831.0960235326,599,599,108.85123337500045,7,True,False,,ieee300,pypower,pypower.case300.case300,True,nonlinear_ac_state_estimation,1550,599,nonlinear_ac_ieee300,0.0,0.1,0.05,3,5.0,weak_area,,235831.0960235326,nonlinear_noise_sweep_0p0_seed808,nonlinear_noise_sweep,scenario.noise_std,0.0,808
pseudoinverse,0.11947180171519317,0.16899552817746874,0.005929096892747803,7.177734989914082,7.177734989914082,179208.5642508049,599,599,119.45908945800329,8,False,False,max_iterations reached,ieee300,pypower,pypower.case300.case300,True,nonlinear_ac_state_estimation,1550,599,nonlinear_ac_ieee300,0.0,0.1,0.05,3,5.0,weak_area,,179208.5642508049,nonlinear_noise_sweep_0p0_seed909,nonlinear_noise_sweep,scenario.noise_std,0.0,909
ridge,0.11947233869899702,0.1689962885566456,0.005929100713183591,7.177735098964997,7.177735098964997,179208.61937765108,599,599,118.7622176670011,8,False,False,max_iterations reached,ieee300,pypower,pypower.case300.case300,True,nonlinear_ac_state_estimation,1550,599,nonlinear_ac_ieee300,0.0,0.1,0.05,3,5.0,weak_area,,179208.61937765108,nonlinear_noise_sweep_0p0_seed909,nonlinear_noise_sweep,scenario.noise_std,0.0,909
truncated_svd,0.11947180171519338,0.16899552817746907,0.005929096892747785,7.177734989914095,7.177734989914095,179208.56425078106,599,599,119.15258045800147,8,False,False,max_iterations reached,ieee300,pypower,pypower.case300.case300,True,nonlinear_ac_state_estimation,1550,599,nonlinear_ac_ieee300,0.0,0.1,0.05,3,5.0,weak_area,,179208.56425078106,nonlinear_noise_sweep_0p0_seed909,nonlinear_noise_sweep,scenario.noise_std,0.0,909
qsvt_regularized,0.11947233869899702,0.1689962885566456,0.005929100713183591,7.177735098964997,7.177735098964997,179208.61937765108,599,599,118.99291095800072,8,False,False,max_iterations reached,ieee300,pypower,pypower.case300.case300,True,nonlinear_ac_state_estimation,1550,599,nonlinear_ac_ieee300,0.0,0.1,0.05,3,5.0,weak_area,,179208.61937765108,nonlinear_noise_sweep_0p0_seed909,nonlinear_noise_sweep,scenario.noise_std,0.0,909
huber_irls,0.02595149859874777,0.036679700722761686,0.0019493198340838716,7.981112053591512,7.981112053591512,176020.89608268088,599,599,124.10480558400013,8,False,False,max_iterations reached,ieee300,pypower,pypower.case300.case300,True,nonlinear_ac_state_estimation,1550,599,nonlinear_ac_ieee300,0.0,0.1,0.05,3,5.0,weak_area,,176020.89608268088,nonlinear_noise_sweep_0p0_seed909,nonlinear_noise_sweep,scenario.noise_std,0.0,909
pseudoinverse,0.0739356573066595,0.10432399960549969,0.008217217734023861,7.590274970778566,7.590274970778566,145550.88296569543,599,599,119.57198874999813,8,False,False,max_iterations reached,ieee300,pypower,pypower.case300.case300,True,nonlinear_ac_state_estimation,1550,599,nonlinear_ac_ieee300,0.0,0.1,0.05,3,5.0,weak_area,,145550.88296569543,nonlinear_noise_sweep_0p0_seed1001,nonlinear_noise_sweep,scenario.noise_std,0.0,1001
ridge,0.07393565735310849,0.10432399967202828,0.008217217726677148,7.590274970778307,7.590274970778307,145550.88291827287,599,599,119.0090462090011,8,False,False,max_iterations reached,ieee300,pypower,pypower.case300.case300,True,nonlinear_ac_state_estimation,1550,599,nonlinear_ac_ieee300,0.0,0.1,0.05,3,5.0,weak_area,,145550.88291827287,nonlinear_noise_sweep_0p0_seed1001,nonlinear_noise_sweep,scenario.noise_std,0.0,1001
truncated_svd,0.0739356573066565,0.10432399960549539,0.008217217734023887,7.59027497077864,7.59027497077864,145550.8829656476,599,599,119.88868274999913,8,False,False,max_iterations reached,ieee300,pypower,pypower.case300.case300,True,nonlinear_ac_state_estimation,1550,599,nonlinear_ac_ieee300,0.0,0.1,0.05,3,5.0,weak_area,,145550.8829656476,nonlinear_noise_sweep_0p0_seed1001,nonlinear_noise_sweep,scenario.noise_std,0.0,1001
qsvt_regularized,0.07393565735310849,0.10432399967202828,0.008217217726677148,7.590274970778307,7.590274970778307,145550.88291827287,599,599,120.78415579099965,8,False,False,max_iterations reached,ieee300,pypower,pypower.case300.case300,True,nonlinear_ac_state_estimation,1550,599,nonlinear_ac_ieee300,0.0,0.1,0.05,3,5.0,weak_area,,145550.88291827287,nonlinear_noise_sweep_0p0_seed1001,nonlinear_noise_sweep,scenario.noise_std,0.0,1001
huber_irls,0.02986432587425986,0.04215736685677052,0.0030762896947808768,7.965364542175869,7.965364542175869,172706.58315224235,599,599,125.70953733400165,8,False,False,max_iterations reached,ieee300,pypower,pypower.case300.case300,True,nonlinear_ac_state_estimation,1550,599,nonlinear_ac_ieee300,0.0,0.1,0.05,3,5.0,weak_area,,172706.58315224235,nonlinear_noise_sweep_0p0_seed1001,nonlinear_noise_sweep,scenario.noise_std,0.0,1001
pseudoinverse,0.01725930288486071,0.011354463185313962,0.021593518446745157,7.103813676352407,7.103813676352407,208125.90444853454,599,599,120.87974266700257,8,False,False,max_iterations reached,ieee300,pypower,pypower.case300.case300,True,nonlinear_ac_state_estimation,1550,599,nonlinear_ac_ieee300,0.002,0.1,0.05,3,5.0,weak_area,,208125.90444853454,nonlinear_noise_sweep_0p002_seed101,nonlinear_noise_sweep,scenario.noise_std,0.002,101
ridge,0.017259302884499273,0.011354463184241635,0.02159351844673032,7.103813676352551,7.103813676352551,208125.9044505381,599,599,120.23345754099864,8,False,False,max_iterations reached,ieee300,pypower,pypower.case300.case300,True,nonlinear_ac_state_estimation,1550,599,nonlinear_ac_ieee300,0.002,0.1,0.05,3,5.0,weak_area,,208125.9044505381,nonlinear_noise_sweep_0p002_seed101,nonlinear_noise_sweep,scenario.noise_std,0.002,101
truncated_svd,0.01725930288486231,0.011354463185319201,0.021593518446744963,7.10381367635249,7.10381367635249,208125.90444855473,599,599,118.90064225000242,8,False,False,max_iterations reached,ieee300,pypower,pypower.case300.case300,True,nonlinear_ac_state_estimation,1550,599,nonlinear_ac_ieee300,0.002,0.1,0.05,3,5.0,weak_area,,208125.90444855473,nonlinear_noise_sweep_0p002_seed101,nonlinear_noise_sweep,scenario.noise_std,0.002,101
qsvt_regularized,0.017259302884499273,0.011354463184241635,0.02159351844673032,7.103813676352551,7.103813676352551,208125.9044505381,599,599,119.93329616700066,8,False,False,max_iterations reached,ieee300,pypower,pypower.case300.case300,True,nonlinear_ac_state_estimation,1550,599,nonlinear_ac_ieee300,0.002,0.1,0.05,3,5.0,weak_area,,208125.9044505381,nonlinear_noise_sweep_0p002_seed101,nonlinear_noise_sweep,scenario.noise_std,0.002,101
huber_irls,0.017468689749486194,0.0074271468243504515,0.023543882952303582,7.298853983283185,7.298853983283185,208122.05314491095,599,599,125.39102262500091,8,True,False,,ieee300,pypower,pypower.case300.case300,True,nonlinear_ac_state_estimation,1550,599,nonlinear_ac_ieee300,0.002,0.1,0.05,3,5.0,weak_area,,208122.05314491095,nonlinear_noise_sweep_0p002_seed101,nonlinear_noise_sweep,scenario.noise_std,0.002,101
pseudoinverse,0.04658979716452329,0.06100971478658165,0.02498409537388072,8.133919438201914,8.133919438201914,179222.82357344526,599,599,120.26999570800035,8,False,False,max_iterations reached,ieee300,pypower,pypower.case300.case300,True,nonlinear_ac_state_estimation,1550,599,nonlinear_ac_ieee300,0.002,0.1,0.05,3,5.0,weak_area,,179222.82357344526,nonlinear_noise_sweep_0p002_seed202,nonlinear_noise_sweep,scenario.noise_std,0.002,202
ridge,0.04658979716467645,0.061009714786791375,0.02498409537394055,8.13391943820205,8.13391943820205,179222.82357338705,599,599,120.05333729199992,8,False,False,max_iterations reached,ieee300,pypower,pypower.case300.case300,True,nonlinear_ac_state_estimation,1550,599,nonlinear_ac_ieee300,0.002,0.1,0.05,3,5.0,weak_area,,179222.82357338705,nonlinear_noise_sweep_0p002_seed202,nonlinear_noise_sweep,scenario.noise_std,0.002,202
truncated_svd,0.04658979716453059,0.061009714786593096,0.024984095373880025,8.133919438202298,8.133919438202298,179222.82357346072,599,599,120.15090412500285,8,False,False,max_iterations reached,ieee300,pypower,pypower.case300.case300,True,nonlinear_ac_state_estimation,1550,599,nonlinear_ac_ieee300,0.002,0.1,0.05,3,5.0,weak_area,,179222.82357346072,nonlinear_noise_sweep_0p002_seed202,nonlinear_noise_sweep,scenario.noise_std,0.002,202
qsvt_regularized,0.04658979716467645,0.061009714786791375,0.02498409537394055,8.13391943820205,8.13391943820205,179222.82357338705,599,599,120.16500762500073,8,False,False,max_iterations reached,ieee300,pypower,pypower.case300.case300,True,nonlinear_ac_state_estimation,1550,599,nonlinear_ac_ieee300,0.002,0.1,0.05,3,5.0,weak_area,,179222.82357338705,nonlinear_noise_sweep_0p002_seed202,nonlinear_noise_sweep,scenario.noise_std,0.002,202
huber_irls,0.04593534428687062,0.06017161416719886,0.024587065346292784,8.148582801203897,8.148582801203897,179219.47007606123,599,599,122.80323062500247,8,False,False,max_iterations reached,ieee300,pypower,pypower.case300.case300,True,nonlinear_ac_state_estimation,1550,599,nonlinear_ac_ieee300,0.002,0.1,0.05,3,5.0,weak_area,,179219.47007606123,nonlinear_noise_sweep_0p002_seed202,nonlinear_noise_sweep,scenario.noise_std,0.002,202
pseudoinverse,0.0261499317653361,0.02558791988160383,0.026698301341181684,7.833800069379785,7.833800069379785,203336.18797763035,599,599,120.28691883399733,8,False,False,max_iterations reached,ieee300,pypower,pypower.case300.case300,True,nonlinear_ac_state_estimation,1550,599,nonlinear_ac_ieee300,0.002,0.1,0.05,3,5.0,weak_area,,203336.18797763035,nonlinear_noise_sweep_0p002_seed303,nonlinear_noise_sweep,scenario.noise_std,0.002,303
