configuration_id,functional_id,matrix_fingerprint_sparse,matrix_fingerprint_dense,polynomial_degree_sparse,polynomial_degree_dense,postselection_probability_sparse,postselection_probability_dense,statevector_selected_output_sparse,statevector_selected_output_dense,finite_shot_budget,finite_shot_selected_output_sparse,finite_shot_selected_output_dense,quantized_ridge_reference,statevector_error_vs_quantized_ridge_sparse,statevector_error_vs_quantized_ridge_dense,finite_shot_error_vs_quantized_ridge_sparse,finite_shot_error_vs_quantized_ridge_dense,logical_qubits_sparse,logical_qubits_dense,ancilla_work_qubits_sparse,ancilla_work_qubits_dense,circuit_depth_sparse,circuit_depth_dense,gate_count_sparse,gate_count_dense,toffoli_count_sparse,toffoli_count_dense,controlled_rotations_sparse,controlled_rotations_dense,residual_preparation_gates_sparse,residual_preparation_gates_dense
ieee14_sparse_quantized_8x8_d31_selected_v1,coordinate_e0,26159050694e76abc32692332daba94e9cd5e22d958a242236b4d57509aeab21,26159050694e76abc32692332daba94e9cd5e22d958a242236b4d57509aeab21,31,31,0.6090421558900074,0.6090421558911847,0.0024712114358258607,0.002471211435823628,1000000,0.002473512050019317,0.002473512050019317,0.0024717150238716926,5.035880458318688e-07,5.035880480644579e-07,1.7970261476244268e-06,1.7970261476244268e-06,8,5,5,2,180380,not_estimated_opaque_dense_unitaries,186191,not_estimated_opaque_dense_unitaries,51898,not_estimated_opaque_dense_unitaries,744,not_estimated,15,15
ieee14_sparse_quantized_8x8_d31_selected_v1,signed_difference_e0_minus_e1,26159050694e76abc32692332daba94e9cd5e22d958a242236b4d57509aeab21,26159050694e76abc32692332daba94e9cd5e22d958a242236b4d57509aeab21,31,31,0.6090421558900074,0.6090421558911847,0.005082900841590158,0.005082900841592023,1000000,0.005086618214312754,0.005086618214312754,0.005082795867496566,1.0497409359214865e-07,1.0497409545697639e-07,3.822346816188295e-06,3.822346816188295e-06,8,5,5,2,180380,not_estimated_opaque_dense_unitaries,186191,not_estimated_opaque_dense_unitaries,51898,not_estimated_opaque_dense_unitaries,744,not_estimated,15,15
ieee14_sparse_quantized_8x8_d31_selected_v1,aggregate_e0_to_e3,26159050694e76abc32692332daba94e9cd5e22d958a242236b4d57509aeab21,26159050694e76abc32692332daba94e9cd5e22d958a242236b4d57509aeab21,31,31,0.6090421558900074,0.6090421558911847,0.00027472979764022213,0.0002747297976379696,1000000,0.00027711935627357264,0.00027711935627357264,0.0002749801396336568,2.503419934346898e-07,2.5034199568722826e-07,2.1392166399158193e-06,2.1392166399158193e-06,8,5,5,2,180380,not_estimated_opaque_dense_unitaries,186191,not_estimated_opaque_dense_unitaries,51898,not_estimated_opaque_dense_unitaries,744,not_estimated,15,15
