bootstrap_sample,structural_group_count,median_paired_difference_sensitivity_minus_magnitude,mean_paired_difference_sensitivity_minus_magnitude,resampling_unit,bootstrap_mode,bootstrap_seed
607,12,-0.021288940384876134,-0.023962417282374516,structural_group,unstratified,8675309
608,12,-0.021288940384876134,-0.07697837489433684,structural_group,unstratified,8675309
609,12,-0.0034439534025555232,-0.12206674433954219,structural_group,unstratified,8675309
610,12,-0.0006418734478566973,-0.0045424319327921564,structural_group,unstratified,8675309
611,12,-0.02339845653464133,-0.13074642375156928,structural_group,unstratified,8675309
612,12,-0.006246033357254349,-0.22469066317654654,structural_group,unstratified,8675309
613,12,-0.00032093672392834866,-0.010893228210637975,structural_group,unstratified,8675309
614,12,0.0,-0.058926190833558344,structural_group,unstratified,8675309
615,12,-0.0006418734478566973,-0.06342719735202305,structural_group,unstratified,8675309
616,12,-0.036226347372473364,-0.1317003335335462,structural_group,unstratified,8675309
617,12,-0.0006418734478566973,-0.11676052335064185,structural_group,unstratified,8675309
618,12,-0.04055087971202831,-0.18411887537410898,structural_group,unstratified,8675309
619,12,-0.021288940384876134,-0.12622867755230463,structural_group,unstratified,8675309
620,12,0.0,-0.060090041414617684,structural_group,unstratified,8675309
621,12,-0.0034439534025555232,-0.0753867704957606,structural_group,unstratified,8675309
622,12,-0.0034439534025555232,-0.01479513048202355,structural_group,unstratified,8675309
623,12,-0.00032093672392834866,-0.1114958038363952,structural_group,unstratified,8675309
624,12,-0.0031230166786271746,-0.012051425607008484,structural_group,unstratified,8675309
625,12,-0.008461049547044103,-0.16987693311863236,structural_group,unstratified,8675309
626,12,-0.00032093672392834866,-0.01241452242986009,structural_group,unstratified,8675309
627,12,0.0,-0.010856710781927051,structural_group,unstratified,8675309
628,12,0.0,-0.002878514944142119,structural_group,unstratified,8675309
629,12,-0.021288940384876134,-0.07084325505103772,structural_group,unstratified,8675309
630,12,-0.016271844240387554,-0.07587543148796023,structural_group,unstratified,8675309
631,12,-0.005658969592345277,-0.1192629988807728,structural_group,unstratified,8675309
632,12,-0.0034439534025555232,-0.02391315478992786,structural_group,unstratified,8675309
633,12,-0.0006418734478566973,-0.059967196393100726,structural_group,unstratified,8675309
634,12,-0.008461049547044103,-0.12253983020743871,structural_group,unstratified,8675309
635,12,-0.0031230166786271746,-0.01825067213492728,structural_group,unstratified,8675309
636,12,0.0,-0.11013444272473656,structural_group,unstratified,8675309
637,12,-0.00032093672392834866,-0.010415466701602122,structural_group,unstratified,8675309
638,12,0.0,-0.0024666043084418145,structural_group,unstratified,8675309
639,12,0.0,-0.05936461038355251,structural_group,unstratified,8675309
640,12,-0.0006418734478566973,-0.06414795274194886,structural_group,unstratified,8675309
641,12,-0.0006418734478566973,-0.06526832238343722,structural_group,unstratified,8675309
642,12,-0.005658969592345277,-0.01633184852563774,structural_group,unstratified,8675309
643,12,0.0,-0.061421831206937894,structural_group,unstratified,8675309
644,12,-0.010676065736833856,-0.12321860694126723,structural_group,unstratified,8675309
645,12,-0.005658969592345277,-0.11680202482529556,structural_group,unstratified,8675309
646,12,0.0,-0.056327268243583216,structural_group,unstratified,8675309
647,12,-0.01907392419508638,-0.024094584263996754,structural_group,unstratified,8675309
648,12,0.0,-0.012476460276694306,structural_group,unstratified,8675309
649,12,0.0,-0.059836299350475,structural_group,unstratified,8675309
650,12,-0.010676065736833856,-0.12296248902639173,structural_group,unstratified,8675309
651,12,-0.00032093672392834866,-0.11028577613954278,structural_group,unstratified,8675309
652,12,-0.01907392419508638,-0.12641195813718212,structural_group,unstratified,8675309
653,12,-0.006246033357254349,-0.06085219289669753,structural_group,unstratified,8675309
654,12,0.0,-0.05455845580224283,structural_group,unstratified,8675309
655,12,0.0,-0.007045123798043877,structural_group,unstratified,8675309
656,12,-0.005658969592345277,-0.07090880854468638,structural_group,unstratified,8675309
657,12,-0.00032093672392834866,-0.012080996926346935,structural_group,unstratified,8675309
658,12,-0.006246033357254349,-0.022453187102813004,structural_group,unstratified,8675309
659,12,-0.0006418734478566973,-0.06753186835909059,structural_group,unstratified,8675309
660,12,-0.010676065736833856,-0.17201253907420488,structural_group,unstratified,8675309
661,12,-0.010676065736833856,-0.1705105927309927,structural_group,unstratified,8675309
662,12,-0.006246033357254349,-0.06904226309514892,structural_group,unstratified,8675309
663,12,-0.008461049547044103,-0.12207519273238839,structural_group,unstratified,8675309
664,12,-0.0034439534025555232,-0.06368701195827908,structural_group,unstratified,8675309
665,12,-0.00032093672392834866,-0.05507895858201403,structural_group,unstratified,8675309
666,12,-0.006246033357254349,-0.06355276152137108,structural_group,unstratified,8675309
667,12,-0.036226347372473364,-0.2296873821790831,structural_group,unstratified,8675309
668,12,-0.0006418734478566973,-0.12221350749570879,structural_group,unstratified,8675309
669,12,-0.00032093672392834866,-0.05600691269146696,structural_group,unstratified,8675309
670,12,-0.008461049547044103,-0.11798979354100453,structural_group,unstratified,8675309
671,12,-0.00032093672392834866,-0.16540549791950607,structural_group,unstratified,8675309
672,12,0.0,-0.007223728741782007,structural_group,unstratified,8675309
673,12,-0.0031230166786271746,-0.012540697913935077,structural_group,unstratified,8675309
674,12,-0.021288940384876134,-0.12678112750214707,structural_group,unstratified,8675309
675,12,-0.00032093672392834866,-0.054709789217049075,structural_group,unstratified,8675309
676,12,-0.008461049547044103,-0.17167531687931117,structural_group,unstratified,8675309
677,12,-0.00032093672392834866,-0.06600827434946191,structural_group,unstratified,8675309
678,12,-0.021288940384876134,-0.17527872760011776,structural_group,unstratified,8675309
679,12,0.0,-0.00664736065728995,structural_group,unstratified,8675309
680,12,0.0,-0.0006489780542527369,structural_group,unstratified,8675309
681,12,0.0,-0.05876334662086135,structural_group,unstratified,8675309
682,12,-0.0034439534025555232,-0.01217537654026174,structural_group,unstratified,8675309
683,12,-0.0034439534025555232,-0.06189330383873961,structural_group,unstratified,8675309
684,12,-0.006246033357254349,-0.06956514172565292,structural_group,unstratified,8675309
685,12,-0.005658969592345277,-0.0651042383746586,structural_group,unstratified,8675309
686,12,0.0,-0.0038614607910567866,structural_group,unstratified,8675309
687,12,-0.00032093672392834866,-0.06030777198227672,structural_group,unstratified,8675309
688,12,-0.005658969592345277,-0.1718755694894658,structural_group,unstratified,8675309
689,12,-0.008461049547044103,-0.014270617075831734,structural_group,unstratified,8675309
690,12,-0.006246033357254349,-0.1256245892592827,structural_group,unstratified,8675309
691,12,-0.008461049547044103,-0.020881885192071927,structural_group,unstratified,8675309
692,12,-0.036226347372473364,-0.1290339252945477,structural_group,unstratified,8675309
693,12,-0.0031230166786271746,-0.016559483617345352,structural_group,unstratified,8675309
694,12,-0.02339845653464133,-0.22890001330118367,structural_group,unstratified,8675309
695,12,-0.0031230166786271746,-0.016559483617345352,structural_group,unstratified,8675309
696,12,-0.00032093672392834866,-0.011584412281225346,structural_group,unstratified,8675309
697,12,0.0,-0.06689971103020391,structural_group,unstratified,8675309
698,12,-0.0034439534025555232,-0.018630851935677113,structural_group,unstratified,8675309
699,12,-0.0006418734478566973,-0.06318197892031134,structural_group,unstratified,8675309
700,12,-0.00032093672392834866,-0.16705420741888485,structural_group,unstratified,8675309
701,12,-0.006246033357254349,-0.12056469261383035,structural_group,unstratified,8675309
702,12,-0.00032093672392834866,-0.00984799568955418,structural_group,unstratified,8675309
703,12,-0.0006418734478566973,-0.1168140128046299,structural_group,unstratified,8675309
704,12,-0.0006418734478566973,-0.05762201586726829,structural_group,unstratified,8675309
705,12,-0.0034439534025555232,-0.1704334473948872,structural_group,unstratified,8675309
706,12,-0.006246033357254349,-0.015255308651055304,structural_group,unstratified,8675309
707,12,-0.00032093672392834866,-0.11834843105783756,structural_group,unstratified,8675309
708,12,-0.0031230166786271746,-0.06906953462408082,structural_group,unstratified,8675309
709,12,-0.0031230166786271746,-0.11904753878134688,structural_group,unstratified,8675309
710,12,-0.03190181503291841,-0.17995570236526495,structural_group,unstratified,8675309
711,12,-0.010676065736833856,-0.0707611718212607,structural_group,unstratified,8675309
712,12,-0.006246033357254349,-0.013466276172655195,structural_group,unstratified,8675309
713,12,-0.005658969592345277,-0.018543756158111647,structural_group,unstratified,8675309
714,12,-0.006246033357254349,-0.019925599559362194,structural_group,unstratified,8675309
715,12,0.0,-0.0017877166219922188,structural_group,unstratified,8675309
716,12,-0.0031230166786271746,-0.013485624048665138,structural_group,unstratified,8675309
717,12,-0.03190181503291841,-0.13001598017271565,structural_group,unstratified,8675309
718,12,-0.021288940384876134,-0.17475822482034656,structural_group,unstratified,8675309
719,12,0.0,-0.003232476819835788,structural_group,unstratified,8675309
720,12,-0.021288940384876134,-0.12417428125925001,structural_group,unstratified,8675309
721,12,-0.00032093672392834866,-0.0537757625654828,structural_group,unstratified,8675309
722,12,-0.00032093672392834866,-0.003663507971308714,structural_group,unstratified,8675309
723,12,-0.036226347372473364,-0.23057705432381917,structural_group,unstratified,8675309
724,12,0.0,-0.007477470805924694,structural_group,unstratified,8675309
725,12,-0.0034439534025555232,-0.07103622382484302,structural_group,unstratified,8675309
726,12,-0.03190181503291841,-0.0794998898956743,structural_group,unstratified,8675309
727,12,-0.0034439534025555232,-0.01461206623226684,structural_group,unstratified,8675309
728,12,-0.021288940384876134,-0.12580425419734576,structural_group,unstratified,8675309
729,12,0.0,-0.01028966465754027,structural_group,unstratified,8675309
730,12,-0.008461049547044103,-0.06632060086615653,structural_group,unstratified,8675309
731,12,-0.010676065736833856,-0.01852471668690513,structural_group,unstratified,8675309
732,12,0.0,-0.011379589412431052,structural_group,unstratified,8675309
733,12,-0.0034439534025555232,-0.06633474836110291,structural_group,unstratified,8675309
734,12,-0.0006418734478566973,-0.009061238126381736,structural_group,unstratified,8675309
735,12,-0.016271844240387554,-0.06941610810125325,structural_group,unstratified,8675309
736,12,-0.006246033357254349,-0.06547974253426907,structural_group,unstratified,8675309
737,12,-0.0006418734478566973,-0.008813719904263474,structural_group,unstratified,8675309
738,12,-0.036226347372473364,-0.029506910593614117,structural_group,unstratified,8675309
739,12,-0.0031230166786271746,-0.06303225874159989,structural_group,unstratified,8675309
740,12,-0.03190181503291841,-0.08119379756108729,structural_group,unstratified,8675309
741,12,-0.0034439534025555232,-0.11522662983735843,structural_group,unstratified,8675309
742,12,-0.006246033357254349,-0.0719863315329397,structural_group,unstratified,8675309
743,12,-0.008461049547044103,-0.019108397109592182,structural_group,unstratified,8675309
744,12,0.0,-0.0021890954095605936,structural_group,unstratified,8675309
745,12,-0.006246033357254349,-0.06733945282705515,structural_group,unstratified,8675309
746,12,-0.0034439534025555232,-0.058929887524938884,structural_group,unstratified,8675309
747,12,-0.008461049547044103,-0.02449559541653327,structural_group,unstratified,8675309
748,12,-0.0034439534025555232,-0.07290971538375296,structural_group,unstratified,8675309
749,12,-0.01907392419508638,-0.025221026447598455,structural_group,unstratified,8675309
750,12,-0.0006418734478566973,-0.007524782335299705,structural_group,unstratified,8675309
751,12,-0.0034439534025555232,-0.11294426072561932,structural_group,unstratified,8675309
752,12,-0.008461049547044103,-0.07219265668520768,structural_group,unstratified,8675309
753,12,0.0,-0.00502256929256081,structural_group,unstratified,8675309
754,12,-0.0006418734478566973,-0.060233846156108155,structural_group,unstratified,8675309
755,12,-0.0031230166786271746,-0.07227985784527284,structural_group,unstratified,8675309
756,12,-0.0034439534025555232,-0.0660570881623106,structural_group,unstratified,8675309
757,12,0.0,-0.007884922135606421,structural_group,unstratified,8675309
758,12,0.0,-0.006671278791939558,structural_group,unstratified,8675309
759,12,-0.0034439534025555232,-0.06698504227176354,structural_group,unstratified,8675309
760,12,0.0,-0.06580978627531313,structural_group,unstratified,8675309
761,12,-0.016271844240387554,-0.072010355050089,structural_group,unstratified,8675309
762,12,-0.0034439534025555232,-0.06554292017718492,structural_group,unstratified,8675309
763,12,-0.006246033357254349,-0.0659716515382513,structural_group,unstratified,8675309
764,12,-0.00032093672392834866,-0.007682293674718989,structural_group,unstratified,8675309
765,12,-0.021288940384876134,-0.02133921032892726,structural_group,unstratified,8675309
766,12,-0.005658969592345277,-0.020143435509520916,structural_group,unstratified,8675309
767,12,-0.025613472724431083,-0.025905264408813366,structural_group,unstratified,8675309
768,12,-0.04055087971202831,-0.07703743095821099,structural_group,unstratified,8675309
769,12,-0.0006418734478566973,-0.06165838491068266,structural_group,unstratified,8675309
770,12,-0.006246033357254349,-0.06478388282254234,structural_group,unstratified,8675309
771,12,0.0,-0.05846525004988854,structural_group,unstratified,8675309
772,12,-0.006246033357254349,-0.017096958422393685,structural_group,unstratified,8675309
773,12,0.0,-0.06109514086017611,structural_group,unstratified,8675309
774,12,-0.010676065736833856,-0.12478011528058082,structural_group,unstratified,8675309
775,12,-0.005338032868416928,-0.0664673640223231,structural_group,unstratified,8675309
776,12,-0.005658969592345277,-0.018846312035103032,structural_group,unstratified,8675309
777,12,-0.006246033357254349,-0.015799834947975804,structural_group,unstratified,8675309
778,12,0.0,-0.0069916343440558195,structural_group,unstratified,8675309
779,12,-0.0031230166786271746,-0.06026061732293419,structural_group,unstratified,8675309
780,12,-0.008461049547044103,-0.06644779981119238,structural_group,unstratified,8675309
781,12,-0.0034439534025555232,-0.017284698313289753,structural_group,unstratified,8675309
782,12,-0.006246033357254349,-0.11684637933212567,structural_group,unstratified,8675309
783,12,-0.00032093672392834866,-0.0606344623290385,structural_group,unstratified,8675309
784,12,-0.0006418734478566973,-0.006409088334950716,structural_group,unstratified,8675309
785,12,-0.03190181503291841,-0.02328612178177851,structural_group,unstratified,8675309
786,12,0.0,-0.005587007221737616,structural_group,unstratified,8675309
787,12,-0.016271844240387554,-0.1222242556789615,structural_group,unstratified,8675309
788,12,-0.01907392419508638,-0.12878203434121363,structural_group,unstratified,8675309
789,12,-0.0031230166786271746,-0.013510519726864227,structural_group,unstratified,8675309
790,12,-0.00032093672392834866,-0.014812318842421469,structural_group,unstratified,8675309
791,12,-0.0031230166786271746,-0.015279332168204608,structural_group,unstratified,8675309
792,12,-0.010676065736833856,-0.07050135721500465,structural_group,unstratified,8675309
793,12,-0.005658969592345277,-0.06775197477748242,structural_group,unstratified,8675309
794,12,0.0,-0.0645934237838152,structural_group,unstratified,8675309
795,12,-0.006246033357254349,-0.07051799151330493,structural_group,unstratified,8675309
796,12,-0.00032093672392834866,-0.11491332577711433,structural_group,unstratified,8675309
797,12,-0.008461049547044103,-0.12160112791473306,structural_group,unstratified,8675309
798,12,0.0,-0.009766786027036269,structural_group,unstratified,8675309
799,12,0.0,-0.009098646523839385,structural_group,unstratified,8675309
800,12,0.0,-0.01343398570548568,structural_group,unstratified,8675309
801,12,0.0,-0.007631180071463735,structural_group,unstratified,8675309
802,12,-0.016271844240387554,-0.07138049751160888,structural_group,unstratified,8675309
803,12,-0.0006418734478566973,-0.01816383860989398,structural_group,unstratified,8675309
804,12,0.0,-0.054852855681835094,structural_group,unstratified,8675309
805,12,0.0,-0.008701756950344575,structural_group,unstratified,8675309
806,12,-0.0006418734478566973,-0.05986467679114319,structural_group,unstratified,8675309
807,12,-0.025613472724431083,-0.07365819098220863,structural_group,unstratified,8675309
808,12,0.0,-0.05757090226401304,structural_group,unstratified,8675309
809,12,-0.0034439534025555232,-0.11958968922753459,structural_group,unstratified,8675309
810,12,-0.0006418734478566973,-0.011187860434707408,structural_group,unstratified,8675309
811,12,-0.00032093672392834866,-0.0616048954566946,structural_group,unstratified,8675309
812,12,-0.008461049547044103,-0.12215357786457552,structural_group,unstratified,8675309
813,12,-0.005338032868416928,-0.1695566829490158,structural_group,unstratified,8675309
814,12,-0.036226347372473364,-0.23007809382796482,structural_group,unstratified,8675309
815,12,-0.0031230166786271746,-0.16846675819412502,structural_group,unstratified,8675309
816,12,-0.006246033357254349,-0.1255176103513066,structural_group,unstratified,8675309
817,12,-0.021288940384876134,-0.07695445675968725,structural_group,unstratified,8675309
818,12,-0.0031230166786271746,-0.00470221374044455,structural_group,unstratified,8675309
819,12,0.0,-0.059836299350475,structural_group,unstratified,8675309
820,12,-0.021288940384876134,-0.12730163028191827,structural_group,unstratified,8675309
821,12,-0.025613472724431083,-0.08004528835364456,structural_group,unstratified,8675309
822,12,-0.008461049547044103,-0.1227959481223142,structural_group,unstratified,8675309
823,12,0.0,-0.009361099233360391,structural_group,unstratified,8675309
824,12,-0.021288940384876134,-0.01952334861074403,structural_group,unstratified,8675309
825,12,-0.006246033357254349,-0.06675057202330453,structural_group,unstratified,8675309
826,12,0.0,-0.010602968717784366,structural_group,unstratified,8675309
827,12,0.0,-0.004217722457157013,structural_group,unstratified,8675309
828,12,-0.0034439534025555232,-0.02007297403025572,structural_group,unstratified,8675309
829,12,-0.008461049547044103,-0.020356706771161366,structural_group,unstratified,8675309
830,12,-0.0006418734478566973,-0.011800745947910382,structural_group,unstratified,8675309
831,12,-0.00032093672392834866,-0.006257754920144478,structural_group,unstratified,8675309
832,12,-0.008461049547044103,-0.01616900431294076,structural_group,unstratified,8675309
833,12,0.0,-0.008723404616761075,structural_group,unstratified,8675309
834,12,-0.0006418734478566973,-0.056741478669690086,structural_group,unstratified,8675309
835,12,-0.008461049547044103,-0.07244877460008316,structural_group,unstratified,8675309
836,12,-0.0034439534025555232,-0.063139237649576,structural_group,unstratified,8675309
837,12,-0.03190181503291841,-0.12753047666786185,structural_group,unstratified,8675309
838,12,-0.00032093672392834866,-0.061579999778495514,structural_group,unstratified,8675309
839,12,-0.015950907516459206,-0.018609758331358268,structural_group,unstratified,8675309
840,12,-0.010676065736833856,-0.024105116112128688,structural_group,unstratified,8675309
841,12,-0.03983392994862024,-0.2339391059394236,structural_group,unstratified,8675309
842,12,-0.0006418734478566973,-0.07231476203788899,structural_group,unstratified,8675309
843,12,-0.006246033357254349,-0.011594944129357276,structural_group,unstratified,8675309
844,12,-0.0006418734478566973,-0.014496638931444572,structural_group,unstratified,8675309
845,12,0.0,-0.05450964198939414,structural_group,unstratified,8675309
846,12,-0.0006418734478566973,-0.012676636826522689,structural_group,unstratified,8675309
847,12,-0.005658969592345277,-0.01819155881842383,structural_group,unstratified,8675309
848,12,0.0,-0.002304522710382865,structural_group,unstratified,8675309
849,12,-0.008461049547044103,-0.024549084870521334,structural_group,unstratified,8675309
850,12,-0.03190181503291841,-0.0764855923230955,structural_group,unstratified,8675309
851,12,-0.0034439534025555232,-0.11211882621812393,structural_group,unstratified,8675309
852,12,-0.0031230166786271746,-0.057107585629610456,structural_group,unstratified,8675309
853,12,-0.006246033357254349,-0.01460739059112748,structural_group,unstratified,8675309
854,12,-0.00032093672392834866,-0.012179603501803143,structural_group,unstratified,8675309
855,12,-0.03190181503291841,-0.08577208470621218,structural_group,unstratified,8675309
856,12,0.0,-0.007641711919595663,structural_group,unstratified,8675309
857,12,-0.008461049547044103,-0.07357521678368488,structural_group,unstratified,8675309
858,12,0.0,-0.060234062491228924,structural_group,unstratified,8675309
859,12,-0.008461049547044103,-0.019059583296743485,structural_group,unstratified,8675309
860,12,-0.01907392419508638,-0.07432456594939967,structural_group,unstratified,8675309
861,12,-0.006246033357254349,-0.07389723148930728,structural_group,unstratified,8675309
862,12,-0.0034439534025555232,-0.11958968922753456,structural_group,unstratified,8675309
863,12,-0.0034439534025555232,-0.009881996992737759,structural_group,unstratified,8675309
864,12,-0.0006418734478566973,-0.01972545233170726,structural_group,unstratified,8675309
865,12,-0.008461049547044103,-0.11357324469684033,structural_group,unstratified,8675309
866,12,0.0,-0.001623475508321249,structural_group,unstratified,8675309
867,12,0.0,-0.0017816440798788663,structural_group,unstratified,8675309
868,12,0.0,-0.010839738756649913,structural_group,unstratified,8675309
869,12,-0.01907392419508638,-0.07242150307115128,structural_group,unstratified,8675309
870,12,-0.00032093672392834866,-0.05886564988769812,structural_group,unstratified,8675309
871,12,-0.021288940384876134,-0.026648173397382947,structural_group,unstratified,8675309
872,12,-0.005658969592345277,-0.06289233074218468,structural_group,unstratified,8675309
873,12,-0.0006418734478566973,-0.006795841039919768,structural_group,unstratified,8675309
874,12,-0.00032093672392834866,-0.0729904763666729,structural_group,unstratified,8675309
875,12,-0.01907392419508638,-0.021110731578015518,structural_group,unstratified,8675309
876,12,0.0,-0.11902362064669729,structural_group,unstratified,8675309
877,12,0.0,-0.06269503654670616,structural_group,unstratified,8675309
878,12,-0.03190181503291841,-0.22883683565826782,structural_group,unstratified,8675309
879,12,0.0,-0.004514054492123971,structural_group,unstratified,8675309
880,12,-0.00032093672392834866,-0.16456463958761863,structural_group,unstratified,8675309
881,12,-0.008461049547044103,-0.07417312715209373,structural_group,unstratified,8675309
882,12,0.0,0.005081514989695411,structural_group,unstratified,8675309
883,12,0.0,-0.0076356393774823115,structural_group,unstratified,8675309
884,12,-0.0031230166786271746,-0.06585860008816184,structural_group,unstratified,8675309
885,12,-0.006246033357254349,-0.0643656833096079,structural_group,unstratified,8675309
886,12,0.0,-0.05965301876559751,structural_group,unstratified,8675309
887,12,-0.0034439534025555232,-0.011031962331382898,structural_group,unstratified,8675309
888,12,-0.00032093672392834866,-0.11018793217872462,structural_group,unstratified,8675309
889,12,-0.0031230166786271746,-0.06503316558066645,structural_group,unstratified,8675309
890,12,-0.02339845653464133,-0.17353502717209723,structural_group,unstratified,8675309
891,12,-0.008461049547044103,-0.0175196172413467,structural_group,unstratified,8675309
892,12,-0.021288940384876134,-0.027002746587803567,structural_group,unstratified,8675309
893,12,-0.0034439534025555232,-0.06401370230504087,structural_group,unstratified,8675309
894,12,-0.00032093672392834866,-0.11834843105783756,structural_group,unstratified,8675309
895,12,-0.008461049547044103,-0.11864454675768372,structural_group,unstratified,8675309
896,12,0.0,-0.06511392656358639,structural_group,unstratified,8675309
897,12,0.0,-0.06227683703377173,structural_group,unstratified,8675309
898,12,0.0,-0.005980094721352182,structural_group,unstratified,8675309
899,12,-0.0006418734478566973,-0.06176090451264019,structural_group,unstratified,8675309
900,12,-0.006246033357254349,-0.0661300364449297,structural_group,unstratified,8675309
901,12,-0.008461049547044103,-0.01798663056712984,structural_group,unstratified,8675309
902,12,-0.00032093672392834866,-0.11728340198114585,structural_group,unstratified,8675309
903,12,0.0,-0.008928303545881616,structural_group,unstratified,8675309
904,12,0.0,-0.012620847582128072,structural_group,unstratified,8675309
905,12,-0.008461049547044103,-0.068114308985696,structural_group,unstratified,8675309
906,12,-0.008461049547044103,-0.01845048245593314,structural_group,unstratified,8675309
907,12,0.0,-0.011900092192202248,structural_group,unstratified,8675309
908,12,0.0,-0.010579050583134757,structural_group,unstratified,8675309
909,12,-0.0031230166786271746,-0.0703666580984987,structural_group,unstratified,8675309
910,12,-0.0034439534025555232,-0.01603660498684135,structural_group,unstratified,8675309
911,12,0.0,-0.002412898519332974,structural_group,unstratified,8675309
912,12,-0.005338032868416928,-0.06991039295596828,structural_group,unstratified,8675309
913,12,-0.0006418734478566973,-0.05742643889825303,structural_group,unstratified,8675309
914,12,-0.008461049547044103,-0.12409069574599925,structural_group,unstratified,8675309
915,12,-0.021288940384876134,-0.02186950668012595,structural_group,unstratified,8675309
916,12,0.0,0.00020262846088743222,structural_group,unstratified,8675309
917,12,-0.005658969592345277,-0.06792495585870516,structural_group,unstratified,8675309
918,12,-0.021288940384876134,-0.12565468531854537,structural_group,unstratified,8675309
919,12,0.0,-0.00845767457328403,structural_group,unstratified,8675309
920,12,0.0,-0.11494059730604622,structural_group,unstratified,8675309
921,12,-0.025613472724431083,-0.18068614594411858,structural_group,unstratified,8675309
922,12,0.0,-0.008568269128074594,structural_group,unstratified,8675309
923,12,-0.0034439534025555232,-0.06752719271795123,structural_group,unstratified,8675309
924,12,-0.006246033357254349,-0.017329052820119872,structural_group,unstratified,8675309
925,12,-0.036226347372473364,-0.1832958167173464,structural_group,unstratified,8675309
926,12,0.0,-0.009502295779640868,structural_group,unstratified,8675309
927,12,-0.010676065736833856,-0.023462745854390007,structural_group,unstratified,8675309
928,12,-0.00032093672392834866,-0.11491332577711433,structural_group,unstratified,8675309
929,12,-0.00032093672392834866,-0.00956653341688164,structural_group,unstratified,8675309
930,12,0.0,-0.11106239683418949,structural_group,unstratified,8675309
931,12,-0.005658969592345277,-0.07198176127430003,structural_group,unstratified,8675309
932,12,0.0,-0.060314212159421926,structural_group,unstratified,8675309
933,12,-0.00032093672392834866,-0.011000731858538294,structural_group,unstratified,8675309
934,12,-0.0034439534025555232,-0.07126039456964725,structural_group,unstratified,8675309
935,12,-0.0034439534025555232,-0.01698153112157141,structural_group,unstratified,8675309
936,12,-0.021288940384876134,-0.12723377699786306,structural_group,unstratified,8675309
937,12,-0.010676065736833856,-0.07303567453270715,structural_group,unstratified,8675309
938,12,0.0,-0.010368049789727418,structural_group,unstratified,8675309
939,12,0.0,-0.018176962643879493,structural_group,unstratified,8675309
940,12,0.0,-0.06817986247934466,structural_group,unstratified,8675309
941,12,-0.00032093672392834866,-0.0032896629652043956,structural_group,unstratified,8675309
942,12,-0.005658969592345277,-0.06654574915451024,structural_group,unstratified,8675309
943,12,-0.0034439534025555232,-0.06805237113886178,structural_group,unstratified,8675309
944,12,-0.006246033357254349,-0.06399651394464294,structural_group,unstratified,8675309
945,12,0.0,-0.11190325516607692,structural_group,unstratified,8675309
946,12,-0.015950907516459206,-0.022629155349495497,structural_group,unstratified,8675309
947,12,-0.00032093672392834866,-0.011816506678951533,structural_group,unstratified,8675309
948,12,0.0,-0.006404518076311049,structural_group,unstratified,8675309
949,12,-0.00032093672392834866,-0.015748196604796344,structural_group,unstratified,8675309
950,12,-0.0006418734478566973,-0.059397663465360066,structural_group,unstratified,8675309
951,12,-0.0034439534025555232,-0.020126463484243778,structural_group,unstratified,8675309
952,12,-0.008461049547044103,-0.07193730138497022,structural_group,unstratified,8675309
953,12,-0.0034439534025555232,-0.1132958467505802,structural_group,unstratified,8675309
954,12,0.0,-0.06144065434302363,structural_group,unstratified,8675309
955,12,0.0,-0.007364313973335531,structural_group,unstratified,8675309
956,12,-0.008461049547044103,-0.017466127787358645,structural_group,unstratified,8675309
957,12,-0.021288940384876134,-0.12658087489199243,structural_group,unstratified,8675309
958,12,-0.005658969592345277,-0.06724160886623698,structural_group,unstratified,8675309
959,12,-0.00032093672392834866,-0.0058885855551795195,structural_group,unstratified,8675309
960,12,-0.00032093672392834866,-0.012414522429860091,structural_group,unstratified,8675309
961,12,-0.010676065736833856,-0.06804038315952743,structural_group,unstratified,8675309
962,12,-0.0031230166786271746,-0.013493547701587089,structural_group,unstratified,8675309
963,12,-0.010676065736833856,-0.026880267795109134,structural_group,unstratified,8675309
964,12,-0.00032093672392834866,-0.06208126006475645,structural_group,unstratified,8675309
965,12,-0.0034439534025555232,-0.11397919374304834,structural_group,unstratified,8675309
966,12,0.0,-0.05834514710792693,structural_group,unstratified,8675309
967,12,-0.021288940384876134,-0.0771251380505034,structural_group,unstratified,8675309
968,12,-0.008461049547044103,-0.01988969344537823,structural_group,unstratified,8675309
969,12,-0.0034439534025555232,-0.018452246991938984,structural_group,unstratified,8675309
970,12,-0.0034439534025555232,-0.008318223755312456,structural_group,unstratified,8675309
971,12,-0.010676065736833856,-0.06834901157863217,structural_group,unstratified,8675309
972,12,-0.005338032868416928,-0.062208983749716514,structural_group,unstratified,8675309
973,12,-0.010676065736833856,-0.07021566798079072,structural_group,unstratified,8675309
974,12,-0.005658969592345277,-0.11854224349084698,structural_group,unstratified,8675309
975,12,-0.006246033357254349,-0.06256751588404985,structural_group,unstratified,8675309
976,12,-0.02339845653464133,-0.13126692653134048,structural_group,unstratified,8675309
977,12,-0.008461049547044103,-0.06587380757743312,structural_group,unstratified,8675309
978,12,-0.03190181503291841,-0.17932584482678485,structural_group,unstratified,8675309
979,12,-0.006246033357254349,-0.06699481291146676,structural_group,unstratified,8675309
980,12,-0.021288940384876134,-0.22405111744913864,structural_group,unstratified,8675309
981,12,-0.0006418734478566973,-0.06888248128749652,structural_group,unstratified,8675309
