instance_id,ieee_case,support_id,selector,k_budget,slot_budget,support_fingerprint,sparse_matrix_fingerprint,random_replicate,resource_record_type,status,failure_reason,stage,last_completed_checkpoint,actual_nonzeros,actual_max_row_degree,actual_max_column_degree,minimum_slot_count,slot_count,normalization_mu,native_beta,signal_unitary_gate_count,signal_unitary_depth,cx_count,controlled_rotations,wrapper_reconstruction_error,wrapper_reconstruction_tolerance,wrapper_reconstruction_holds,wrapper_statevector_error,wrapper_unitarity_error,slot_assignment_valid,real_edges_covered_exactly_once,resource_measurement,value_semantics,missing_cost_is_zero,resource_fingerprint,resource_cache_hit,structural_group_id,structural_group_selection_order,realization_order,matrix_selection_seed,candidate_id,candidate_policy
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__balanced_magnitude_k8_s2_failed,balanced_magnitude,8,2,,,,executed_sparse_signal_unitary,failed,MILP infeasible: The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None); coverage_constraint_infeasible,resources,supports,,,,,,,,,,,,,,,,,,,,,,,,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__leverage_weighted_k8_s2_failed,leverage_weighted,8,2,,,,executed_sparse_signal_unitary,failed,MILP infeasible: The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None); coverage_constraint_infeasible,resources,supports,,,,,,,,,,,,,,,,,,,,,,,,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__sensitivity_initial_mean_k8_s2_failed,sensitivity_initial_mean,8,2,,,,executed_sparse_signal_unitary,failed,MILP infeasible: The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None); coverage_constraint_infeasible,resources,supports,,,,,,,,,,,,,,,,,,,,,,,,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__sensitivity_initial_worst_case_k8_s2_failed,sensitivity_initial_worst_case,8,2,,,,executed_sparse_signal_unitary,failed,MILP infeasible: The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None); coverage_constraint_infeasible,resources,supports,,,,,,,,,,,,,,,,,,,,,,,,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__sensitivity_refined_mean_k8_s2_failed,sensitivity_refined_mean,8,2,,,,executed_sparse_signal_unitary,failed,support_budget_infeasible: initial sensitivity support unavailable,resources,supports,,,,,,,,,,,,,,,,,,,,,,,,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__sensitivity_refined_worst_case_k8_s2_failed,sensitivity_refined_worst_case,8,2,,,,executed_sparse_signal_unitary,failed,support_budget_infeasible: initial sensitivity support unavailable,resources,supports,,,,,,,,,,,,,,,,,,,,,,,,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__balanced_magnitude_k8_s3_failed,balanced_magnitude,8,3,,,,executed_sparse_signal_unitary,failed,MILP infeasible: The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None); coverage_constraint_infeasible,resources,supports,,,,,,,,,,,,,,,,,,,,,,,,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__leverage_weighted_k8_s3_failed,leverage_weighted,8,3,,,,executed_sparse_signal_unitary,failed,MILP infeasible: The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None); coverage_constraint_infeasible,resources,supports,,,,,,,,,,,,,,,,,,,,,,,,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__sensitivity_initial_mean_k8_s3_failed,sensitivity_initial_mean,8,3,,,,executed_sparse_signal_unitary,failed,MILP infeasible: The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None); coverage_constraint_infeasible,resources,supports,,,,,,,,,,,,,,,,,,,,,,,,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__sensitivity_initial_worst_case_k8_s3_failed,sensitivity_initial_worst_case,8,3,,,,executed_sparse_signal_unitary,failed,MILP infeasible: The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None); coverage_constraint_infeasible,resources,supports,,,,,,,,,,,,,,,,,,,,,,,,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__sensitivity_refined_mean_k8_s3_failed,sensitivity_refined_mean,8,3,,,,executed_sparse_signal_unitary,failed,support_budget_infeasible: initial sensitivity support unavailable,resources,supports,,,,,,,,,,,,,,,,,,,,,,,,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__sensitivity_refined_worst_case_k8_s3_failed,sensitivity_refined_worst_case,8,3,,,,executed_sparse_signal_unitary,failed,support_budget_infeasible: initial sensitivity support unavailable,resources,supports,,,,,,,,,,,,,,,,,,,,,,,,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__balanced_magnitude_k8_s4_failed,balanced_magnitude,8,4,,,,executed_sparse_signal_unitary,failed,MILP infeasible: The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None); coverage_constraint_infeasible,resources,supports,,,,,,,,,,,,,,,,,,,,,,,,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__leverage_weighted_k8_s4_failed,leverage_weighted,8,4,,,,executed_sparse_signal_unitary,failed,MILP infeasible: The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None); coverage_constraint_infeasible,resources,supports,,,,,,,,,,,,,,,,,,,,,,,,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__sensitivity_initial_mean_k8_s4_failed,sensitivity_initial_mean,8,4,,,,executed_sparse_signal_unitary,failed,MILP infeasible: The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None); coverage_constraint_infeasible,resources,supports,,,,,,,,,,,,,,,,,,,,,,,,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__sensitivity_initial_worst_case_k8_s4_failed,sensitivity_initial_worst_case,8,4,,,,executed_sparse_signal_unitary,failed,MILP infeasible: The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None); coverage_constraint_infeasible,resources,supports,,,,,,,,,,,,,,,,,,,,,,,,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__sensitivity_refined_mean_k8_s4_failed,sensitivity_refined_mean,8,4,,,,executed_sparse_signal_unitary,failed,support_budget_infeasible: initial sensitivity support unavailable,resources,supports,,,,,,,,,,,,,,,,,,,,,,,,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__sensitivity_refined_worst_case_k8_s4_failed,sensitivity_refined_worst_case,8,4,,,,executed_sparse_signal_unitary,failed,support_budget_infeasible: initial sensitivity support unavailable,resources,supports,,,,,,,,,,,,,,,,,,,,,,,,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__balanced_magnitude_k8_s6_failed,balanced_magnitude,8,6,,,,executed_sparse_signal_unitary,failed,MILP infeasible: The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None); coverage_constraint_infeasible,resources,supports,,,,,,,,,,,,,,,,,,,,,,,,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__leverage_weighted_k8_s6_failed,leverage_weighted,8,6,,,,executed_sparse_signal_unitary,failed,MILP infeasible: The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None); coverage_constraint_infeasible,resources,supports,,,,,,,,,,,,,,,,,,,,,,,,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__sensitivity_initial_mean_k8_s6_failed,sensitivity_initial_mean,8,6,,,,executed_sparse_signal_unitary,failed,MILP infeasible: The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None); coverage_constraint_infeasible,resources,supports,,,,,,,,,,,,,,,,,,,,,,,,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__sensitivity_initial_worst_case_k8_s6_failed,sensitivity_initial_worst_case,8,6,,,,executed_sparse_signal_unitary,failed,MILP infeasible: The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None); coverage_constraint_infeasible,resources,supports,,,,,,,,,,,,,,,,,,,,,,,,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__sensitivity_refined_mean_k8_s6_failed,sensitivity_refined_mean,8,6,,,,executed_sparse_signal_unitary,failed,support_budget_infeasible: initial sensitivity support unavailable,resources,supports,,,,,,,,,,,,,,,,,,,,,,,,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__sensitivity_refined_worst_case_k8_s6_failed,sensitivity_refined_worst_case,8,6,,,,executed_sparse_signal_unitary,failed,support_budget_infeasible: initial sensitivity support unavailable,resources,supports,,,,,,,,,,,,,,,,,,,,,,,,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__balanced_magnitude_k8_s8_failed,balanced_magnitude,8,8,,,,executed_sparse_signal_unitary,failed,MILP infeasible: The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None); coverage_constraint_infeasible,resources,supports,,,,,,,,,,,,,,,,,,,,,,,,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__leverage_weighted_k8_s8_failed,leverage_weighted,8,8,,,,executed_sparse_signal_unitary,failed,MILP infeasible: The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None); coverage_constraint_infeasible,resources,supports,,,,,,,,,,,,,,,,,,,,,,,,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__sensitivity_initial_mean_k8_s8_failed,sensitivity_initial_mean,8,8,,,,executed_sparse_signal_unitary,failed,MILP infeasible: The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None); coverage_constraint_infeasible,resources,supports,,,,,,,,,,,,,,,,,,,,,,,,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__sensitivity_initial_worst_case_k8_s8_failed,sensitivity_initial_worst_case,8,8,,,,executed_sparse_signal_unitary,failed,MILP infeasible: The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None); coverage_constraint_infeasible,resources,supports,,,,,,,,,,,,,,,,,,,,,,,,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__sensitivity_refined_mean_k8_s8_failed,sensitivity_refined_mean,8,8,,,,executed_sparse_signal_unitary,failed,support_budget_infeasible: initial sensitivity support unavailable,resources,supports,,,,,,,,,,,,,,,,,,,,,,,,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__sensitivity_refined_worst_case_k8_s8_failed,sensitivity_refined_worst_case,8,8,,,,executed_sparse_signal_unitary,failed,support_budget_infeasible: initial sensitivity support unavailable,resources,supports,,,,,,,,,,,,,,,,,,,,,,,,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__balanced_magnitude_k12_s2_5163ae6b40d1,balanced_magnitude,12,2,5163ae6b40d1f3169b0b599ce64dab2b0f0ba5df928dac5bf00c9f33982db805,2b436cfcac49d6ae531947aa3eff921773ae207fd63db0263a36581c0df6d269,,executed_sparse_signal_unitary,completed,,resources,resources,12.0,2.0,2.0,2.0,2.0,575.168889205989,1150.337778411978,1167.0,712.0,488.0,16.0,1.5765166949677223e-14,1e-09,True,1.5375317909438664e-14,6.23945339839338e-14,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,86bd18896f1731efc81bfe31aa022dede265b4c4b5f2ffa0a2d24311c4f42e65,False,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__leverage_weighted_k12_s2_ffce77d75c14,leverage_weighted,12,2,ffce77d75c14e9faeafe447f81cd73731d34631526081619467db36bdbd74a43,56dc342a7d775bb376064fcd4296819380f8aadd461c0edaaea631a9582e995e,,executed_sparse_signal_unitary,completed,,resources,resources,12.0,2.0,2.0,2.0,2.0,575.168889205989,1150.337778411978,1164.0,709.0,488.0,16.0,4.76553962085143e-14,1e-09,True,4.761128684198895e-14,6.328271240363392e-14,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,9c766696fc4ead742fc4afd6cc915424a93a7709f1a69559301f411577ca5437,False,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__sensitivity_initial_mean_k12_s2_ae1a2f5146f2,sensitivity_initial_mean,12,2,ae1a2f5146f225a5f85b65af133ea4000b3aeb0b9fa4952bc1e032b61d208c12,61fd12a43ca029f84a4ea86073da6c2ebaf9d4f13971afce57a85eb58617f636,,executed_sparse_signal_unitary,completed,,resources,resources,12.0,2.0,2.0,2.0,2.0,508.6426178596889,1017.285235719378,1167.0,713.0,488.0,16.0,4.0690923538749083e-14,1e-09,True,4.0684221714072e-14,6.306066779870889e-14,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,c8ab9ce76e952a2745dd064f5a7fe3be5e2f26ea265c95e9f17fac6ed39b5703,False,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__sensitivity_initial_worst_case_k12_s2_ae1a2f5146f2,sensitivity_initial_worst_case,12,2,ae1a2f5146f225a5f85b65af133ea4000b3aeb0b9fa4952bc1e032b61d208c12,61fd12a43ca029f84a4ea86073da6c2ebaf9d4f13971afce57a85eb58617f636,,executed_sparse_signal_unitary,completed,,resources,resources,12.0,2.0,2.0,2.0,2.0,508.6426178596889,1017.285235719378,1167.0,713.0,488.0,16.0,4.0690923538749083e-14,1e-09,True,4.0684221714072e-14,6.306066779870889e-14,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,c8ab9ce76e952a2745dd064f5a7fe3be5e2f26ea265c95e9f17fac6ed39b5703,True,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__sensitivity_refined_mean_k12_s2_dbf0de29ab19,sensitivity_refined_mean,12,2,dbf0de29ab19f9a7c33ad7946e94651b6cf61d881bf596fab5f405c113833138,322d11187d470230b7fb2bd1076b234b647834e8646e5f893db58a8747e1ee2b,,executed_sparse_signal_unitary,completed,,resources,resources,12.0,2.0,2.0,2.0,2.0,575.168889205989,1150.337778411978,1168.0,713.0,488.0,16.0,5.930557754990033e-14,1e-09,True,6.008907560073878e-14,6.439293542825908e-14,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,f0c71d42395050adcede13cbe21f27d5656a52185437099a0f1c95a4452a055e,False,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__sensitivity_refined_worst_case_k12_s2_ae1a2f5146f2,sensitivity_refined_worst_case,12,2,ae1a2f5146f225a5f85b65af133ea4000b3aeb0b9fa4952bc1e032b61d208c12,61fd12a43ca029f84a4ea86073da6c2ebaf9d4f13971afce57a85eb58617f636,,executed_sparse_signal_unitary,completed,,resources,resources,12.0,2.0,2.0,2.0,2.0,508.6426178596889,1017.285235719378,1167.0,713.0,488.0,16.0,4.0690923538749083e-14,1e-09,True,4.0684221714072e-14,6.306066779870889e-14,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,c8ab9ce76e952a2745dd064f5a7fe3be5e2f26ea265c95e9f17fac6ed39b5703,True,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__balanced_magnitude_k12_s3_962a1adf7823,balanced_magnitude,12,3,962a1adf78231383753962ff63307a0c8c715001094428caa90fc8c8fd7b8b27,8b36bbb4601e6db84d6cc068aea971f5af9e0a902c418f33f90c41d637307ed9,,executed_sparse_signal_unitary,completed,,resources,resources,12.0,2.0,3.0,3.0,3.0,575.168889205989,1725.506667617967,3970.0,2648.0,1674.0,24.0,4.027693188123015e-13,1e-09,True,4.020377345913231e-13,7.627232179174825e-14,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,9a67be8681d57730338876667e698214866a1ca93ddf4e5ed7d4e730cbd80ebc,False,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__leverage_weighted_k12_s3_fa89beb2840c,leverage_weighted,12,3,fa89beb2840ca162583b4656b1212518e9083a1d42c8765c8078aeff92500c57,56cad4ee5d772c8e299a74e2d0f5f9aab92543e98323795a05d73ff4d7931142,,executed_sparse_signal_unitary,completed,,resources,resources,12.0,2.0,3.0,3.0,3.0,575.168889205989,1725.506667617967,3979.0,2656.0,1674.0,24.0,2.774879682164666e-13,1e-09,True,2.7686062112858506e-13,7.238654120556022e-14,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,5158ee667ef10930a3ee72c48223f93fd4842ae366a91437d7a64cd41c8e20ec,False,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__sensitivity_initial_mean_k12_s3_66101ecb9950,sensitivity_initial_mean,12,3,66101ecb99500c1dee52eee41ec4195cdbd3a24c137c8c09f985cb44057735fb,1789699cfba4ffe4f8edb5e3722d2767ada3c62aad6dcf83beda6530570dea49,,executed_sparse_signal_unitary,completed,,resources,resources,12.0,2.0,3.0,3.0,3.0,575.168889205989,1725.506667617967,4037.0,2844.0,1772.0,24.0,2.664699514505377e-13,1e-09,True,2.664110725286934e-13,1.594280263361725e-13,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,b0641bbfe28859b1faef5a4e07065fb1ec21427b9c1912944cf868b20c7606a6,False,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__sensitivity_initial_worst_case_k12_s3_66101ecb9950,sensitivity_initial_worst_case,12,3,66101ecb99500c1dee52eee41ec4195cdbd3a24c137c8c09f985cb44057735fb,1789699cfba4ffe4f8edb5e3722d2767ada3c62aad6dcf83beda6530570dea49,,executed_sparse_signal_unitary,completed,,resources,resources,12.0,2.0,3.0,3.0,3.0,575.168889205989,1725.506667617967,4037.0,2844.0,1772.0,24.0,2.664699514505377e-13,1e-09,True,2.664110725286934e-13,1.594280263361725e-13,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,b0641bbfe28859b1faef5a4e07065fb1ec21427b9c1912944cf868b20c7606a6,True,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__sensitivity_refined_mean_k12_s3_66101ecb9950,sensitivity_refined_mean,12,3,66101ecb99500c1dee52eee41ec4195cdbd3a24c137c8c09f985cb44057735fb,1789699cfba4ffe4f8edb5e3722d2767ada3c62aad6dcf83beda6530570dea49,,executed_sparse_signal_unitary,completed,,resources,resources,12.0,2.0,3.0,3.0,3.0,575.168889205989,1725.506667617967,4037.0,2844.0,1772.0,24.0,2.664699514505377e-13,1e-09,True,2.664110725286934e-13,1.594280263361725e-13,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,b0641bbfe28859b1faef5a4e07065fb1ec21427b9c1912944cf868b20c7606a6,True,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__sensitivity_refined_worst_case_k12_s3_66101ecb9950,sensitivity_refined_worst_case,12,3,66101ecb99500c1dee52eee41ec4195cdbd3a24c137c8c09f985cb44057735fb,1789699cfba4ffe4f8edb5e3722d2767ada3c62aad6dcf83beda6530570dea49,,executed_sparse_signal_unitary,completed,,resources,resources,12.0,2.0,3.0,3.0,3.0,575.168889205989,1725.506667617967,4037.0,2844.0,1772.0,24.0,2.664699514505377e-13,1e-09,True,2.664110725286934e-13,1.594280263361725e-13,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,b0641bbfe28859b1faef5a4e07065fb1ec21427b9c1912944cf868b20c7606a6,True,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__balanced_magnitude_k12_s4_962a1adf7823,balanced_magnitude,12,4,962a1adf78231383753962ff63307a0c8c715001094428caa90fc8c8fd7b8b27,8b36bbb4601e6db84d6cc068aea971f5af9e0a902c418f33f90c41d637307ed9,,executed_sparse_signal_unitary,completed,,resources,resources,12.0,2.0,3.0,3.0,3.0,575.168889205989,1725.506667617967,3970.0,2648.0,1674.0,24.0,4.027693188123015e-13,1e-09,True,4.020377345913231e-13,7.627232179174825e-14,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,9a67be8681d57730338876667e698214866a1ca93ddf4e5ed7d4e730cbd80ebc,True,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__leverage_weighted_k12_s4_fa89beb2840c,leverage_weighted,12,4,fa89beb2840ca162583b4656b1212518e9083a1d42c8765c8078aeff92500c57,56cad4ee5d772c8e299a74e2d0f5f9aab92543e98323795a05d73ff4d7931142,,executed_sparse_signal_unitary,completed,,resources,resources,12.0,2.0,3.0,3.0,3.0,575.168889205989,1725.506667617967,3979.0,2656.0,1674.0,24.0,2.774879682164666e-13,1e-09,True,2.7686062112858506e-13,7.238654120556022e-14,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,5158ee667ef10930a3ee72c48223f93fd4842ae366a91437d7a64cd41c8e20ec,True,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
