instance_id,ieee_case,support_id,selector,k_budget,slot_budget,actual_nonzeros,slot_count,support_fingerprint,random_replicate,heldout_task_count,median_absolute_error,mean_absolute_error,p90_absolute_error,worst_absolute_error,median_normalized_error,mean_normalized_error,p90_normalized_error,worst_normalized_error,failure_fraction,certificate_coverage,median_certificate_tightness,worst_certificate_tightness,status,failure_reason,structural_group_id,structural_group_selection_order,realization_order,matrix_selection_seed,candidate_id,candidate_policy
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__balanced_magnitude_k24_s2_5163ae6b40d1,balanced_magnitude,24,2,12.0,2.0,5163ae6b40d1f3169b0b599ce64dab2b0f0ba5df928dac5bf00c9f33982db805,,60,0.0002749870876896,0.0003146699972785,0.0007152462714569,0.0008261095295967,0.3416648648142396,0.8093006782699667,1.4156276472019351,8.904631896813623,0.8833333333333333,1.0,356.82961139530346,3869.275766215327,completed,,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__balanced_magnitude_k24_s3_7ab554232db0,balanced_magnitude,24,3,15.0,3.0,7ab554232db03dffde48946385bcee266051e2e4bd50386c95151a1948b7fc2e,,60,4.604051679486299e-05,9.787367956567572e-05,0.0002910289218728,0.0005102641366771,0.0381449223671141,0.1600744269952874,0.2556566472787309,4.584847962726935,0.3,1.0,1263.9200598263392,3.1770003820565796e+18,completed,,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__balanced_magnitude_k24_s4_4732dd37ea2a,balanced_magnitude,24,4,17.0,4.0,4732dd37ea2a8587354b63e7de822fca2310b92ad3ac960bc33a960dd499f4b4,,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,completed,,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__balanced_magnitude_k24_s6_4732dd37ea2a,balanced_magnitude,24,6,17.0,4.0,4732dd37ea2a8587354b63e7de822fca2310b92ad3ac960bc33a960dd499f4b4,,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,completed,,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__balanced_magnitude_k24_s8_4732dd37ea2a,balanced_magnitude,24,8,17.0,4.0,4732dd37ea2a8587354b63e7de822fca2310b92ad3ac960bc33a960dd499f4b4,,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,completed,,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__balanced_magnitude_k32_s2_5163ae6b40d1,balanced_magnitude,32,2,12.0,2.0,5163ae6b40d1f3169b0b599ce64dab2b0f0ba5df928dac5bf00c9f33982db805,,60,0.0002749870876896,0.0003146699972785,0.0007152462714569,0.0008261095295967,0.3416648648142396,0.8093006782699667,1.4156276472019351,8.904631896813623,0.8833333333333333,1.0,356.82961139530346,3869.275766215327,completed,,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__balanced_magnitude_k32_s3_7ab554232db0,balanced_magnitude,32,3,15.0,3.0,7ab554232db03dffde48946385bcee266051e2e4bd50386c95151a1948b7fc2e,,60,4.604051679486299e-05,9.787367956567572e-05,0.0002910289218728,0.0005102641366771,0.0381449223671141,0.1600744269952874,0.2556566472787309,4.584847962726935,0.3,1.0,1263.9200598263392,3.1770003820565796e+18,completed,,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__balanced_magnitude_k32_s4_4732dd37ea2a,balanced_magnitude,32,4,17.0,4.0,4732dd37ea2a8587354b63e7de822fca2310b92ad3ac960bc33a960dd499f4b4,,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,completed,,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__balanced_magnitude_k32_s6_4732dd37ea2a,balanced_magnitude,32,6,17.0,4.0,4732dd37ea2a8587354b63e7de822fca2310b92ad3ac960bc33a960dd499f4b4,,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,completed,,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__balanced_magnitude_k32_s8_4732dd37ea2a,balanced_magnitude,32,8,17.0,4.0,4732dd37ea2a8587354b63e7de822fca2310b92ad3ac960bc33a960dd499f4b4,,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,completed,,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
