instance_id,ieee_case,selector,k_budget,slot_budget,training_subset,training_positions,training_seed_ids,full_training_support_id,full_training_support_fingerprint,subset_support_id,subset_support_fingerprint,subset_support_file,jaccard_similarity,heldout_median_normalized_error_full_support,solver_status,refinement_iterations,selection_data_split,held_out_used_for_support_construction,status,failure_reason,structural_group_id,structural_group_selection_order,realization_order,matrix_selection_seed,candidate_id,candidate_policy
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,balanced_magnitude,16,3,even_positions,"[0,2,4,6,8,10,12,14,16,18]","[14501000,14501002,14501004,14501006,14501008,14501010,14501012,14501014,14501016,14501018]",ieee14_structural_group_01_realization_01_seed_14201_8x8__balanced_magnitude_k16_s3_7ab554232db0,7ab554232db03dffde48946385bcee266051e2e4bd50386c95151a1948b7fc2e,ieee14_structural_group_01_realization_01_seed_14201_8x8__stability_balanced_magnitude_even_positions_7ab554232db0,7ab554232db03dffde48946385bcee266051e2e4bd50386c95151a1948b7fc2e,supports/stability/ieee14_structural_group_01_realization_01_seed_14201_8x8/ieee14_structural_group_01_realization_01_seed_14201_8x8__stability_balanced_magnitude_even_positions_7ab554232db0.json,1.0,0.0381449223671141,optimal,0,training_only,False,completed,,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,balanced_magnitude,16,3,first_half,"[0,1,2,3,4,5,6,7,8,9]","[14501000,14501001,14501002,14501003,14501004,14501005,14501006,14501007,14501008,14501009]",ieee14_structural_group_01_realization_01_seed_14201_8x8__balanced_magnitude_k16_s3_7ab554232db0,7ab554232db03dffde48946385bcee266051e2e4bd50386c95151a1948b7fc2e,ieee14_structural_group_01_realization_01_seed_14201_8x8__stability_balanced_magnitude_first_half_7ab554232db0,7ab554232db03dffde48946385bcee266051e2e4bd50386c95151a1948b7fc2e,supports/stability/ieee14_structural_group_01_realization_01_seed_14201_8x8/ieee14_structural_group_01_realization_01_seed_14201_8x8__stability_balanced_magnitude_first_half_7ab554232db0.json,1.0,0.0381449223671141,optimal,0,training_only,False,completed,,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,balanced_magnitude,16,3,odd_positions,"[1,3,5,7,9,11,13,15,17,19]","[14501001,14501003,14501005,14501007,14501009,14501011,14501013,14501015,14501017,14501019]",ieee14_structural_group_01_realization_01_seed_14201_8x8__balanced_magnitude_k16_s3_7ab554232db0,7ab554232db03dffde48946385bcee266051e2e4bd50386c95151a1948b7fc2e,ieee14_structural_group_01_realization_01_seed_14201_8x8__stability_balanced_magnitude_odd_positions_7ab554232db0,7ab554232db03dffde48946385bcee266051e2e4bd50386c95151a1948b7fc2e,supports/stability/ieee14_structural_group_01_realization_01_seed_14201_8x8/ieee14_structural_group_01_realization_01_seed_14201_8x8__stability_balanced_magnitude_odd_positions_7ab554232db0.json,1.0,0.0381449223671141,optimal,0,training_only,False,completed,,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,balanced_magnitude,16,3,second_half,"[10,11,12,13,14,15,16,17,18,19]","[14501010,14501011,14501012,14501013,14501014,14501015,14501016,14501017,14501018,14501019]",ieee14_structural_group_01_realization_01_seed_14201_8x8__balanced_magnitude_k16_s3_7ab554232db0,7ab554232db03dffde48946385bcee266051e2e4bd50386c95151a1948b7fc2e,ieee14_structural_group_01_realization_01_seed_14201_8x8__stability_balanced_magnitude_second_half_7ab554232db0,7ab554232db03dffde48946385bcee266051e2e4bd50386c95151a1948b7fc2e,supports/stability/ieee14_structural_group_01_realization_01_seed_14201_8x8/ieee14_structural_group_01_realization_01_seed_14201_8x8__stability_balanced_magnitude_second_half_7ab554232db0.json,1.0,0.0381449223671141,optimal,0,training_only,False,completed,,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,sensitivity_initial_mean,16,3,even_positions,"[0,2,4,6,8,10,12,14,16,18]","[14501000,14501002,14501004,14501006,14501008,14501010,14501012,14501014,14501016,14501018]",ieee14_structural_group_01_realization_01_seed_14201_8x8__sensitivity_initial_mean_k16_s3_7ab554232db0,7ab554232db03dffde48946385bcee266051e2e4bd50386c95151a1948b7fc2e,ieee14_structural_group_01_realization_01_seed_14201_8x8__stability_sensitivity_initial_mean_even_positions_6fabdee923c7,6fabdee923c73f0c5ac1d4941725d1c8ff258a1ea068dbd0579d2df2362a4f83,supports/stability/ieee14_structural_group_01_realization_01_seed_14201_8x8/ieee14_structural_group_01_realization_01_seed_14201_8x8__stability_sensitivity_initial_mean_even_positions_6fabdee923c7.json,0.875,0.0381449223671141,optimal,0,training_only,False,completed,,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,sensitivity_initial_mean,16,3,first_half,"[0,1,2,3,4,5,6,7,8,9]","[14501000,14501001,14501002,14501003,14501004,14501005,14501006,14501007,14501008,14501009]",ieee14_structural_group_01_realization_01_seed_14201_8x8__sensitivity_initial_mean_k16_s3_7ab554232db0,7ab554232db03dffde48946385bcee266051e2e4bd50386c95151a1948b7fc2e,ieee14_structural_group_01_realization_01_seed_14201_8x8__stability_sensitivity_initial_mean_first_half_7ab554232db0,7ab554232db03dffde48946385bcee266051e2e4bd50386c95151a1948b7fc2e,supports/stability/ieee14_structural_group_01_realization_01_seed_14201_8x8/ieee14_structural_group_01_realization_01_seed_14201_8x8__stability_sensitivity_initial_mean_first_half_7ab554232db0.json,1.0,0.0381449223671141,optimal,0,training_only,False,completed,,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,sensitivity_initial_mean,16,3,odd_positions,"[1,3,5,7,9,11,13,15,17,19]","[14501001,14501003,14501005,14501007,14501009,14501011,14501013,14501015,14501017,14501019]",ieee14_structural_group_01_realization_01_seed_14201_8x8__sensitivity_initial_mean_k16_s3_7ab554232db0,7ab554232db03dffde48946385bcee266051e2e4bd50386c95151a1948b7fc2e,ieee14_structural_group_01_realization_01_seed_14201_8x8__stability_sensitivity_initial_mean_odd_positions_7ab554232db0,7ab554232db03dffde48946385bcee266051e2e4bd50386c95151a1948b7fc2e,supports/stability/ieee14_structural_group_01_realization_01_seed_14201_8x8/ieee14_structural_group_01_realization_01_seed_14201_8x8__stability_sensitivity_initial_mean_odd_positions_7ab554232db0.json,1.0,0.0381449223671141,optimal,0,training_only,False,completed,,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,sensitivity_initial_mean,16,3,second_half,"[10,11,12,13,14,15,16,17,18,19]","[14501010,14501011,14501012,14501013,14501014,14501015,14501016,14501017,14501018,14501019]",ieee14_structural_group_01_realization_01_seed_14201_8x8__sensitivity_initial_mean_k16_s3_7ab554232db0,7ab554232db03dffde48946385bcee266051e2e4bd50386c95151a1948b7fc2e,ieee14_structural_group_01_realization_01_seed_14201_8x8__stability_sensitivity_initial_mean_second_half_6fabdee923c7,6fabdee923c73f0c5ac1d4941725d1c8ff258a1ea068dbd0579d2df2362a4f83,supports/stability/ieee14_structural_group_01_realization_01_seed_14201_8x8/ieee14_structural_group_01_realization_01_seed_14201_8x8__stability_sensitivity_initial_mean_second_half_6fabdee923c7.json,0.875,0.0381449223671141,optimal,0,training_only,False,completed,,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,sensitivity_refined_mean,16,3,even_positions,"[0,2,4,6,8,10,12,14,16,18]","[14501000,14501002,14501004,14501006,14501008,14501010,14501012,14501014,14501016,14501018]",ieee14_structural_group_01_realization_01_seed_14201_8x8__sensitivity_refined_mean_k16_s3_5955b5a0e8a5,5955b5a0e8a545aa1152de3d2059979ac0261309ad2d022d439f14d389be10d4,ieee14_structural_group_01_realization_01_seed_14201_8x8__stability_sensitivity_refined_mean_even_positions_325418908310,325418908310a7de0466337279267f53182123e98ea05ce63b3654f6890cbe29,supports/stability/ieee14_structural_group_01_realization_01_seed_14201_8x8/ieee14_structural_group_01_realization_01_seed_14201_8x8__stability_sensitivity_refined_mean_even_positions_325418908310.json,0.7647058823529411,0.0445813798210466,optimal,1,training_only,False,completed,,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,sensitivity_refined_mean,16,3,first_half,"[0,1,2,3,4,5,6,7,8,9]","[14501000,14501001,14501002,14501003,14501004,14501005,14501006,14501007,14501008,14501009]",ieee14_structural_group_01_realization_01_seed_14201_8x8__sensitivity_refined_mean_k16_s3_5955b5a0e8a5,5955b5a0e8a545aa1152de3d2059979ac0261309ad2d022d439f14d389be10d4,ieee14_structural_group_01_realization_01_seed_14201_8x8__stability_sensitivity_refined_mean_first_half_5955b5a0e8a5,5955b5a0e8a545aa1152de3d2059979ac0261309ad2d022d439f14d389be10d4,supports/stability/ieee14_structural_group_01_realization_01_seed_14201_8x8/ieee14_structural_group_01_realization_01_seed_14201_8x8__stability_sensitivity_refined_mean_first_half_5955b5a0e8a5.json,1.0,0.0445813798210466,optimal,1,training_only,False,completed,,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,sensitivity_refined_mean,16,3,odd_positions,"[1,3,5,7,9,11,13,15,17,19]","[14501001,14501003,14501005,14501007,14501009,14501011,14501013,14501015,14501017,14501019]",ieee14_structural_group_01_realization_01_seed_14201_8x8__sensitivity_refined_mean_k16_s3_5955b5a0e8a5,5955b5a0e8a545aa1152de3d2059979ac0261309ad2d022d439f14d389be10d4,ieee14_structural_group_01_realization_01_seed_14201_8x8__stability_sensitivity_refined_mean_odd_positions_5955b5a0e8a5,5955b5a0e8a545aa1152de3d2059979ac0261309ad2d022d439f14d389be10d4,supports/stability/ieee14_structural_group_01_realization_01_seed_14201_8x8/ieee14_structural_group_01_realization_01_seed_14201_8x8__stability_sensitivity_refined_mean_odd_positions_5955b5a0e8a5.json,1.0,0.0445813798210466,optimal,1,training_only,False,completed,,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,sensitivity_refined_mean,16,3,second_half,"[10,11,12,13,14,15,16,17,18,19]","[14501010,14501011,14501012,14501013,14501014,14501015,14501016,14501017,14501018,14501019]",ieee14_structural_group_01_realization_01_seed_14201_8x8__sensitivity_refined_mean_k16_s3_5955b5a0e8a5,5955b5a0e8a545aa1152de3d2059979ac0261309ad2d022d439f14d389be10d4,ieee14_structural_group_01_realization_01_seed_14201_8x8__stability_sensitivity_refined_mean_second_half_5955b5a0e8a5,5955b5a0e8a545aa1152de3d2059979ac0261309ad2d022d439f14d389be10d4,supports/stability/ieee14_structural_group_01_realization_01_seed_14201_8x8/ieee14_structural_group_01_realization_01_seed_14201_8x8__stability_sensitivity_refined_mean_second_half_5955b5a0e8a5.json,1.0,0.0445813798210466,optimal,2,training_only,False,completed,,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_02_seed_14202_8x8,ieee14,balanced_magnitude,16,3,even_positions,"[0,2,4,6,8,10,12,14,16,18]","[14511000,14511002,14511004,14511006,14511008,14511010,14511012,14511014,14511016,14511018]",ieee14_structural_group_01_realization_02_seed_14202_8x8__balanced_magnitude_k16_s3_7ab554232db0,7ab554232db03dffde48946385bcee266051e2e4bd50386c95151a1948b7fc2e,ieee14_structural_group_01_realization_02_seed_14202_8x8__stability_balanced_magnitude_even_positions_7ab554232db0,7ab554232db03dffde48946385bcee266051e2e4bd50386c95151a1948b7fc2e,supports/stability/ieee14_structural_group_01_realization_02_seed_14202_8x8/ieee14_structural_group_01_realization_02_seed_14202_8x8__stability_balanced_magnitude_even_positions_7ab554232db0.json,1.0,0.0622636296772454,optimal,0,training_only,False,completed,,ieee14_structural_group_01,1,2,14202,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_02_seed_14202_8x8,ieee14,balanced_magnitude,16,3,first_half,"[0,1,2,3,4,5,6,7,8,9]","[14511000,14511001,14511002,14511003,14511004,14511005,14511006,14511007,14511008,14511009]",ieee14_structural_group_01_realization_02_seed_14202_8x8__balanced_magnitude_k16_s3_7ab554232db0,7ab554232db03dffde48946385bcee266051e2e4bd50386c95151a1948b7fc2e,ieee14_structural_group_01_realization_02_seed_14202_8x8__stability_balanced_magnitude_first_half_7ab554232db0,7ab554232db03dffde48946385bcee266051e2e4bd50386c95151a1948b7fc2e,supports/stability/ieee14_structural_group_01_realization_02_seed_14202_8x8/ieee14_structural_group_01_realization_02_seed_14202_8x8__stability_balanced_magnitude_first_half_7ab554232db0.json,1.0,0.0622636296772454,optimal,0,training_only,False,completed,,ieee14_structural_group_01,1,2,14202,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_02_seed_14202_8x8,ieee14,balanced_magnitude,16,3,odd_positions,"[1,3,5,7,9,11,13,15,17,19]","[14511001,14511003,14511005,14511007,14511009,14511011,14511013,14511015,14511017,14511019]",ieee14_structural_group_01_realization_02_seed_14202_8x8__balanced_magnitude_k16_s3_7ab554232db0,7ab554232db03dffde48946385bcee266051e2e4bd50386c95151a1948b7fc2e,ieee14_structural_group_01_realization_02_seed_14202_8x8__stability_balanced_magnitude_odd_positions_7ab554232db0,7ab554232db03dffde48946385bcee266051e2e4bd50386c95151a1948b7fc2e,supports/stability/ieee14_structural_group_01_realization_02_seed_14202_8x8/ieee14_structural_group_01_realization_02_seed_14202_8x8__stability_balanced_magnitude_odd_positions_7ab554232db0.json,1.0,0.0622636296772454,optimal,0,training_only,False,completed,,ieee14_structural_group_01,1,2,14202,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_02_seed_14202_8x8,ieee14,balanced_magnitude,16,3,second_half,"[10,11,12,13,14,15,16,17,18,19]","[14511010,14511011,14511012,14511013,14511014,14511015,14511016,14511017,14511018,14511019]",ieee14_structural_group_01_realization_02_seed_14202_8x8__balanced_magnitude_k16_s3_7ab554232db0,7ab554232db03dffde48946385bcee266051e2e4bd50386c95151a1948b7fc2e,ieee14_structural_group_01_realization_02_seed_14202_8x8__stability_balanced_magnitude_second_half_7ab554232db0,7ab554232db03dffde48946385bcee266051e2e4bd50386c95151a1948b7fc2e,supports/stability/ieee14_structural_group_01_realization_02_seed_14202_8x8/ieee14_structural_group_01_realization_02_seed_14202_8x8__stability_balanced_magnitude_second_half_7ab554232db0.json,1.0,0.0622636296772454,optimal,0,training_only,False,completed,,ieee14_structural_group_01,1,2,14202,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_02_seed_14202_8x8,ieee14,sensitivity_initial_mean,16,3,even_positions,"[0,2,4,6,8,10,12,14,16,18]","[14511000,14511002,14511004,14511006,14511008,14511010,14511012,14511014,14511016,14511018]",ieee14_structural_group_01_realization_02_seed_14202_8x8__sensitivity_initial_mean_k16_s3_7ab554232db0,7ab554232db03dffde48946385bcee266051e2e4bd50386c95151a1948b7fc2e,ieee14_structural_group_01_realization_02_seed_14202_8x8__stability_sensitivity_initial_mean_even_positions_6fabdee923c7,6fabdee923c73f0c5ac1d4941725d1c8ff258a1ea068dbd0579d2df2362a4f83,supports/stability/ieee14_structural_group_01_realization_02_seed_14202_8x8/ieee14_structural_group_01_realization_02_seed_14202_8x8__stability_sensitivity_initial_mean_even_positions_6fabdee923c7.json,0.875,0.0622636296772454,optimal,0,training_only,False,completed,,ieee14_structural_group_01,1,2,14202,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_02_seed_14202_8x8,ieee14,sensitivity_initial_mean,16,3,first_half,"[0,1,2,3,4,5,6,7,8,9]","[14511000,14511001,14511002,14511003,14511004,14511005,14511006,14511007,14511008,14511009]",ieee14_structural_group_01_realization_02_seed_14202_8x8__sensitivity_initial_mean_k16_s3_7ab554232db0,7ab554232db03dffde48946385bcee266051e2e4bd50386c95151a1948b7fc2e,ieee14_structural_group_01_realization_02_seed_14202_8x8__stability_sensitivity_initial_mean_first_half_7ab554232db0,7ab554232db03dffde48946385bcee266051e2e4bd50386c95151a1948b7fc2e,supports/stability/ieee14_structural_group_01_realization_02_seed_14202_8x8/ieee14_structural_group_01_realization_02_seed_14202_8x8__stability_sensitivity_initial_mean_first_half_7ab554232db0.json,1.0,0.0622636296772454,optimal,0,training_only,False,completed,,ieee14_structural_group_01,1,2,14202,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_02_seed_14202_8x8,ieee14,sensitivity_initial_mean,16,3,odd_positions,"[1,3,5,7,9,11,13,15,17,19]","[14511001,14511003,14511005,14511007,14511009,14511011,14511013,14511015,14511017,14511019]",ieee14_structural_group_01_realization_02_seed_14202_8x8__sensitivity_initial_mean_k16_s3_7ab554232db0,7ab554232db03dffde48946385bcee266051e2e4bd50386c95151a1948b7fc2e,ieee14_structural_group_01_realization_02_seed_14202_8x8__stability_sensitivity_initial_mean_odd_positions_7ab554232db0,7ab554232db03dffde48946385bcee266051e2e4bd50386c95151a1948b7fc2e,supports/stability/ieee14_structural_group_01_realization_02_seed_14202_8x8/ieee14_structural_group_01_realization_02_seed_14202_8x8__stability_sensitivity_initial_mean_odd_positions_7ab554232db0.json,1.0,0.0622636296772454,optimal,0,training_only,False,completed,,ieee14_structural_group_01,1,2,14202,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_02_seed_14202_8x8,ieee14,sensitivity_initial_mean,16,3,second_half,"[10,11,12,13,14,15,16,17,18,19]","[14511010,14511011,14511012,14511013,14511014,14511015,14511016,14511017,14511018,14511019]",ieee14_structural_group_01_realization_02_seed_14202_8x8__sensitivity_initial_mean_k16_s3_7ab554232db0,7ab554232db03dffde48946385bcee266051e2e4bd50386c95151a1948b7fc2e,ieee14_structural_group_01_realization_02_seed_14202_8x8__stability_sensitivity_initial_mean_second_half_7ab554232db0,7ab554232db03dffde48946385bcee266051e2e4bd50386c95151a1948b7fc2e,supports/stability/ieee14_structural_group_01_realization_02_seed_14202_8x8/ieee14_structural_group_01_realization_02_seed_14202_8x8__stability_sensitivity_initial_mean_second_half_7ab554232db0.json,1.0,0.0622636296772454,optimal,0,training_only,False,completed,,ieee14_structural_group_01,1,2,14202,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_02_seed_14202_8x8,ieee14,sensitivity_refined_mean,16,3,even_positions,"[0,2,4,6,8,10,12,14,16,18]","[14511000,14511002,14511004,14511006,14511008,14511010,14511012,14511014,14511016,14511018]",ieee14_structural_group_01_realization_02_seed_14202_8x8__sensitivity_refined_mean_k16_s3_5955b5a0e8a5,5955b5a0e8a545aa1152de3d2059979ac0261309ad2d022d439f14d389be10d4,ieee14_structural_group_01_realization_02_seed_14202_8x8__stability_sensitivity_refined_mean_even_positions_325418908310,325418908310a7de0466337279267f53182123e98ea05ce63b3654f6890cbe29,supports/stability/ieee14_structural_group_01_realization_02_seed_14202_8x8/ieee14_structural_group_01_realization_02_seed_14202_8x8__stability_sensitivity_refined_mean_even_positions_325418908310.json,0.7647058823529411,0.0524226579116504,optimal,1,training_only,False,completed,,ieee14_structural_group_01,1,2,14202,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_02_seed_14202_8x8,ieee14,sensitivity_refined_mean,16,3,first_half,"[0,1,2,3,4,5,6,7,8,9]","[14511000,14511001,14511002,14511003,14511004,14511005,14511006,14511007,14511008,14511009]",ieee14_structural_group_01_realization_02_seed_14202_8x8__sensitivity_refined_mean_k16_s3_5955b5a0e8a5,5955b5a0e8a545aa1152de3d2059979ac0261309ad2d022d439f14d389be10d4,ieee14_structural_group_01_realization_02_seed_14202_8x8__stability_sensitivity_refined_mean_first_half_5955b5a0e8a5,5955b5a0e8a545aa1152de3d2059979ac0261309ad2d022d439f14d389be10d4,supports/stability/ieee14_structural_group_01_realization_02_seed_14202_8x8/ieee14_structural_group_01_realization_02_seed_14202_8x8__stability_sensitivity_refined_mean_first_half_5955b5a0e8a5.json,1.0,0.0524226579116504,optimal,1,training_only,False,completed,,ieee14_structural_group_01,1,2,14202,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_02_seed_14202_8x8,ieee14,sensitivity_refined_mean,16,3,odd_positions,"[1,3,5,7,9,11,13,15,17,19]","[14511001,14511003,14511005,14511007,14511009,14511011,14511013,14511015,14511017,14511019]",ieee14_structural_group_01_realization_02_seed_14202_8x8__sensitivity_refined_mean_k16_s3_5955b5a0e8a5,5955b5a0e8a545aa1152de3d2059979ac0261309ad2d022d439f14d389be10d4,ieee14_structural_group_01_realization_02_seed_14202_8x8__stability_sensitivity_refined_mean_odd_positions_5955b5a0e8a5,5955b5a0e8a545aa1152de3d2059979ac0261309ad2d022d439f14d389be10d4,supports/stability/ieee14_structural_group_01_realization_02_seed_14202_8x8/ieee14_structural_group_01_realization_02_seed_14202_8x8__stability_sensitivity_refined_mean_odd_positions_5955b5a0e8a5.json,1.0,0.0524226579116504,optimal,1,training_only,False,completed,,ieee14_structural_group_01,1,2,14202,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_02_seed_14202_8x8,ieee14,sensitivity_refined_mean,16,3,second_half,"[10,11,12,13,14,15,16,17,18,19]","[14511010,14511011,14511012,14511013,14511014,14511015,14511016,14511017,14511018,14511019]",ieee14_structural_group_01_realization_02_seed_14202_8x8__sensitivity_refined_mean_k16_s3_5955b5a0e8a5,5955b5a0e8a545aa1152de3d2059979ac0261309ad2d022d439f14d389be10d4,ieee14_structural_group_01_realization_02_seed_14202_8x8__stability_sensitivity_refined_mean_second_half_5955b5a0e8a5,5955b5a0e8a545aa1152de3d2059979ac0261309ad2d022d439f14d389be10d4,supports/stability/ieee14_structural_group_01_realization_02_seed_14202_8x8/ieee14_structural_group_01_realization_02_seed_14202_8x8__stability_sensitivity_refined_mean_second_half_5955b5a0e8a5.json,1.0,0.0524226579116504,optimal,1,training_only,False,completed,,ieee14_structural_group_01,1,2,14202,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_02_realization_01_seed_14201_8x8,ieee14,balanced_magnitude,16,3,even_positions,"[0,2,4,6,8,10,12,14,16,18]","[14521000,14521002,14521004,14521006,14521008,14521010,14521012,14521014,14521016,14521018]",ieee14_structural_group_02_realization_01_seed_14201_8x8__balanced_magnitude_k16_s3_7ce122296f98,7ce122296f98ef17716a09971a10c108afab027b111968b8423eaee9d9ee7381,ieee14_structural_group_02_realization_01_seed_14201_8x8__stability_balanced_magnitude_even_positions_7ce122296f98,7ce122296f98ef17716a09971a10c108afab027b111968b8423eaee9d9ee7381,supports/stability/ieee14_structural_group_02_realization_01_seed_14201_8x8/ieee14_structural_group_02_realization_01_seed_14201_8x8__stability_balanced_magnitude_even_positions_7ce122296f98.json,1.0,0.0901032415785971,optimal,0,training_only,False,completed,,ieee14_structural_group_02,2,1,14201,ieee14_lexicographic_metadata_v02,lexicographic_metadata
ieee14_structural_group_02_realization_01_seed_14201_8x8,ieee14,balanced_magnitude,16,3,first_half,"[0,1,2,3,4,5,6,7,8,9]","[14521000,14521001,14521002,14521003,14521004,14521005,14521006,14521007,14521008,14521009]",ieee14_structural_group_02_realization_01_seed_14201_8x8__balanced_magnitude_k16_s3_7ce122296f98,7ce122296f98ef17716a09971a10c108afab027b111968b8423eaee9d9ee7381,ieee14_structural_group_02_realization_01_seed_14201_8x8__stability_balanced_magnitude_first_half_7ce122296f98,7ce122296f98ef17716a09971a10c108afab027b111968b8423eaee9d9ee7381,supports/stability/ieee14_structural_group_02_realization_01_seed_14201_8x8/ieee14_structural_group_02_realization_01_seed_14201_8x8__stability_balanced_magnitude_first_half_7ce122296f98.json,1.0,0.0901032415785971,optimal,0,training_only,False,completed,,ieee14_structural_group_02,2,1,14201,ieee14_lexicographic_metadata_v02,lexicographic_metadata
ieee14_structural_group_02_realization_01_seed_14201_8x8,ieee14,balanced_magnitude,16,3,odd_positions,"[1,3,5,7,9,11,13,15,17,19]","[14521001,14521003,14521005,14521007,14521009,14521011,14521013,14521015,14521017,14521019]",ieee14_structural_group_02_realization_01_seed_14201_8x8__balanced_magnitude_k16_s3_7ce122296f98,7ce122296f98ef17716a09971a10c108afab027b111968b8423eaee9d9ee7381,ieee14_structural_group_02_realization_01_seed_14201_8x8__stability_balanced_magnitude_odd_positions_7ce122296f98,7ce122296f98ef17716a09971a10c108afab027b111968b8423eaee9d9ee7381,supports/stability/ieee14_structural_group_02_realization_01_seed_14201_8x8/ieee14_structural_group_02_realization_01_seed_14201_8x8__stability_balanced_magnitude_odd_positions_7ce122296f98.json,1.0,0.0901032415785971,optimal,0,training_only,False,completed,,ieee14_structural_group_02,2,1,14201,ieee14_lexicographic_metadata_v02,lexicographic_metadata
ieee14_structural_group_02_realization_01_seed_14201_8x8,ieee14,balanced_magnitude,16,3,second_half,"[10,11,12,13,14,15,16,17,18,19]","[14521010,14521011,14521012,14521013,14521014,14521015,14521016,14521017,14521018,14521019]",ieee14_structural_group_02_realization_01_seed_14201_8x8__balanced_magnitude_k16_s3_7ce122296f98,7ce122296f98ef17716a09971a10c108afab027b111968b8423eaee9d9ee7381,ieee14_structural_group_02_realization_01_seed_14201_8x8__stability_balanced_magnitude_second_half_7ce122296f98,7ce122296f98ef17716a09971a10c108afab027b111968b8423eaee9d9ee7381,supports/stability/ieee14_structural_group_02_realization_01_seed_14201_8x8/ieee14_structural_group_02_realization_01_seed_14201_8x8__stability_balanced_magnitude_second_half_7ce122296f98.json,1.0,0.0901032415785971,optimal,0,training_only,False,completed,,ieee14_structural_group_02,2,1,14201,ieee14_lexicographic_metadata_v02,lexicographic_metadata
ieee14_structural_group_02_realization_01_seed_14201_8x8,ieee14,sensitivity_initial_mean,16,3,even_positions,"[0,2,4,6,8,10,12,14,16,18]","[14521000,14521002,14521004,14521006,14521008,14521010,14521012,14521014,14521016,14521018]",ieee14_structural_group_02_realization_01_seed_14201_8x8__sensitivity_initial_mean_k16_s3_9313b4a1c8fd,9313b4a1c8fdd692848c9773c4b6c532a4ac23a29a549c73345dec488e42c1df,ieee14_structural_group_02_realization_01_seed_14201_8x8__stability_sensitivity_initial_mean_even_positions_9313b4a1c8fd,9313b4a1c8fdd692848c9773c4b6c532a4ac23a29a549c73345dec488e42c1df,supports/stability/ieee14_structural_group_02_realization_01_seed_14201_8x8/ieee14_structural_group_02_realization_01_seed_14201_8x8__stability_sensitivity_initial_mean_even_positions_9313b4a1c8fd.json,1.0,0.0676120018483645,optimal,0,training_only,False,completed,,ieee14_structural_group_02,2,1,14201,ieee14_lexicographic_metadata_v02,lexicographic_metadata
