instance_id,ieee_case,support_id,selector,k_budget,slot_budget,actual_nonzeros,actual_row_degree,actual_column_degree,actual_max_row_degree,actual_max_column_degree,slot_count,support_fingerprint,sparse_matrix_fingerprint,support_file,training_objective,training_objective_name,training_mean_normalized_error,training_worst_normalized_error,training_median_absolute_error,selection_data_split,solver_used,solver_status,solver_gap,selection_runtime,selection_objective_value,fallback_used,random_seed,random_replicate,refinement_iterations,refinement_initial_support_id,refinement_objective,status,failure_reason,stage,last_completed_checkpoint,structural_group_id,structural_group_selection_order,realization_order,matrix_selection_seed,candidate_id,candidate_policy
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__balanced_magnitude_k8_s2_failed,balanced_magnitude,8,2,,,,,,,,,,,,,,,matrix_only,deterministic_constrained_greedy_fallback,infeasible,,0.0074100419878959,,True,,,0,,,failed,MILP infeasible: The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None); coverage_constraint_infeasible,supports,residuals,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__leverage_weighted_k8_s2_failed,leverage_weighted,8,2,,,,,,,,,,,,,,,matrix_only,deterministic_constrained_greedy_fallback,infeasible,,0.0064415420638397,,True,,,0,,,failed,MILP infeasible: The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None); coverage_constraint_infeasible,supports,residuals,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__random_objective_feasible_k8_s2_r00_failed,random_objective_feasible,8,2,,,,,,,,,,,,,,,fixed_seed_random_objective_no_residuals,deterministic_constrained_greedy_fallback,infeasible,,0.0061517079593613,,True,314159.0,0.0,0,,,failed,MILP infeasible: The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None); coverage_constraint_infeasible,supports,residuals,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__random_objective_feasible_k8_s2_r01_failed,random_objective_feasible,8,2,,,,,,,,,,,,,,,fixed_seed_random_objective_no_residuals,deterministic_constrained_greedy_fallback,infeasible,,0.0061376249650493,,True,314160.0,1.0,0,,,failed,MILP infeasible: The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None); coverage_constraint_infeasible,supports,residuals,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__random_objective_feasible_k8_s2_r02_failed,random_objective_feasible,8,2,,,,,,,,,,,,,,,fixed_seed_random_objective_no_residuals,deterministic_constrained_greedy_fallback,infeasible,,0.0060956670204177,,True,314161.0,2.0,0,,,failed,MILP infeasible: The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None); coverage_constraint_infeasible,supports,residuals,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__random_objective_feasible_k8_s2_r03_failed,random_objective_feasible,8,2,,,,,,,,,,,,,,,fixed_seed_random_objective_no_residuals,deterministic_constrained_greedy_fallback,infeasible,,0.0062250000191852,,True,314162.0,3.0,0,,,failed,MILP infeasible: The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None); coverage_constraint_infeasible,supports,residuals,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__random_objective_feasible_k8_s2_r04_failed,random_objective_feasible,8,2,,,,,,,,,,,,,,,fixed_seed_random_objective_no_residuals,deterministic_constrained_greedy_fallback,infeasible,,0.0061965000350028,,True,314163.0,4.0,0,,,failed,MILP infeasible: The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None); coverage_constraint_infeasible,supports,residuals,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__random_objective_feasible_k8_s2_r05_failed,random_objective_feasible,8,2,,,,,,,,,,,,,,,fixed_seed_random_objective_no_residuals,deterministic_constrained_greedy_fallback,infeasible,,0.0065389169612899,,True,314164.0,5.0,0,,,failed,MILP infeasible: The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None); coverage_constraint_infeasible,supports,residuals,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__random_objective_feasible_k8_s2_r06_failed,random_objective_feasible,8,2,,,,,,,,,,,,,,,fixed_seed_random_objective_no_residuals,deterministic_constrained_greedy_fallback,infeasible,,0.006518582929857,,True,314165.0,6.0,0,,,failed,MILP infeasible: The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None); coverage_constraint_infeasible,supports,residuals,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__random_objective_feasible_k8_s2_r07_failed,random_objective_feasible,8,2,,,,,,,,,,,,,,,fixed_seed_random_objective_no_residuals,deterministic_constrained_greedy_fallback,infeasible,,0.0063359999330714,,True,314166.0,7.0,0,,,failed,MILP infeasible: The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None); coverage_constraint_infeasible,supports,residuals,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__random_objective_feasible_k8_s2_r08_failed,random_objective_feasible,8,2,,,,,,,,,,,,,,,fixed_seed_random_objective_no_residuals,deterministic_constrained_greedy_fallback,infeasible,,0.0064982090843841,,True,314167.0,8.0,0,,,failed,MILP infeasible: The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None); coverage_constraint_infeasible,supports,residuals,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__random_objective_feasible_k8_s2_r09_failed,random_objective_feasible,8,2,,,,,,,,,,,,,,,fixed_seed_random_objective_no_residuals,deterministic_constrained_greedy_fallback,infeasible,,0.0064708330901339,,True,314168.0,9.0,0,,,failed,MILP infeasible: The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None); coverage_constraint_infeasible,supports,residuals,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__random_objective_feasible_k8_s2_r10_failed,random_objective_feasible,8,2,,,,,,,,,,,,,,,fixed_seed_random_objective_no_residuals,deterministic_constrained_greedy_fallback,infeasible,,0.0062921249773353,,True,314169.0,10.0,0,,,failed,MILP infeasible: The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None); coverage_constraint_infeasible,supports,residuals,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__random_objective_feasible_k8_s2_r11_failed,random_objective_feasible,8,2,,,,,,,,,,,,,,,fixed_seed_random_objective_no_residuals,deterministic_constrained_greedy_fallback,infeasible,,0.0062280420679599,,True,314170.0,11.0,0,,,failed,MILP infeasible: The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None); coverage_constraint_infeasible,supports,residuals,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__random_objective_feasible_k8_s2_r12_failed,random_objective_feasible,8,2,,,,,,,,,,,,,,,fixed_seed_random_objective_no_residuals,deterministic_constrained_greedy_fallback,infeasible,,0.0061748329317197,,True,314171.0,12.0,0,,,failed,MILP infeasible: The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None); coverage_constraint_infeasible,supports,residuals,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__random_objective_feasible_k8_s2_r13_failed,random_objective_feasible,8,2,,,,,,,,,,,,,,,fixed_seed_random_objective_no_residuals,deterministic_constrained_greedy_fallback,infeasible,,0.006157208001241,,True,314172.0,13.0,0,,,failed,MILP infeasible: The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None); coverage_constraint_infeasible,supports,residuals,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__random_objective_feasible_k8_s2_r14_failed,random_objective_feasible,8,2,,,,,,,,,,,,,,,fixed_seed_random_objective_no_residuals,deterministic_constrained_greedy_fallback,infeasible,,0.0062049580737948,,True,314173.0,14.0,0,,,failed,MILP infeasible: The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None); coverage_constraint_infeasible,supports,residuals,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__random_objective_feasible_k8_s2_r15_failed,random_objective_feasible,8,2,,,,,,,,,,,,,,,fixed_seed_random_objective_no_residuals,deterministic_constrained_greedy_fallback,infeasible,,0.0061804170254617,,True,314174.0,15.0,0,,,failed,MILP infeasible: The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None); coverage_constraint_infeasible,supports,residuals,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__random_objective_feasible_k8_s2_r16_failed,random_objective_feasible,8,2,,,,,,,,,,,,,,,fixed_seed_random_objective_no_residuals,deterministic_constrained_greedy_fallback,infeasible,,0.0061031669611111,,True,314175.0,16.0,0,,,failed,MILP infeasible: The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None); coverage_constraint_infeasible,supports,residuals,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__random_objective_feasible_k8_s2_r17_failed,random_objective_feasible,8,2,,,,,,,,,,,,,,,fixed_seed_random_objective_no_residuals,deterministic_constrained_greedy_fallback,infeasible,,0.0061449999921023,,True,314176.0,17.0,0,,,failed,MILP infeasible: The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None); coverage_constraint_infeasible,supports,residuals,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__random_objective_feasible_k8_s2_r18_failed,random_objective_feasible,8,2,,,,,,,,,,,,,,,fixed_seed_random_objective_no_residuals,deterministic_constrained_greedy_fallback,infeasible,,0.0061573750572279,,True,314177.0,18.0,0,,,failed,MILP infeasible: The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None); coverage_constraint_infeasible,supports,residuals,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__random_objective_feasible_k8_s2_r19_failed,random_objective_feasible,8,2,,,,,,,,,,,,,,,fixed_seed_random_objective_no_residuals,deterministic_constrained_greedy_fallback,infeasible,,0.0060926669975742,,True,314178.0,19.0,0,,,failed,MILP infeasible: The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None); coverage_constraint_infeasible,supports,residuals,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__random_objective_feasible_k8_s2_r20_failed,random_objective_feasible,8,2,,,,,,,,,,,,,,,fixed_seed_random_objective_no_residuals,deterministic_constrained_greedy_fallback,infeasible,,0.0061852079816162,,True,314179.0,20.0,0,,,failed,MILP infeasible: The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None); coverage_constraint_infeasible,supports,residuals,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__random_objective_feasible_k8_s2_r21_failed,random_objective_feasible,8,2,,,,,,,,,,,,,,,fixed_seed_random_objective_no_residuals,deterministic_constrained_greedy_fallback,infeasible,,0.0060553340008482,,True,314180.0,21.0,0,,,failed,MILP infeasible: The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None); coverage_constraint_infeasible,supports,residuals,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__random_objective_feasible_k8_s2_r22_failed,random_objective_feasible,8,2,,,,,,,,,,,,,,,fixed_seed_random_objective_no_residuals,deterministic_constrained_greedy_fallback,infeasible,,0.0060979169793426,,True,314181.0,22.0,0,,,failed,MILP infeasible: The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None); coverage_constraint_infeasible,supports,residuals,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__random_objective_feasible_k8_s2_r23_failed,random_objective_feasible,8,2,,,,,,,,,,,,,,,fixed_seed_random_objective_no_residuals,deterministic_constrained_greedy_fallback,infeasible,,0.0062317909905686,,True,314182.0,23.0,0,,,failed,MILP infeasible: The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None); coverage_constraint_infeasible,supports,residuals,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__random_objective_feasible_k8_s2_r24_failed,random_objective_feasible,8,2,,,,,,,,,,,,,,,fixed_seed_random_objective_no_residuals,deterministic_constrained_greedy_fallback,infeasible,,0.006407874985598,,True,314183.0,24.0,0,,,failed,MILP infeasible: The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None); coverage_constraint_infeasible,supports,residuals,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__random_objective_feasible_k8_s2_r25_failed,random_objective_feasible,8,2,,,,,,,,,,,,,,,fixed_seed_random_objective_no_residuals,deterministic_constrained_greedy_fallback,infeasible,,0.0063055409118533,,True,314184.0,25.0,0,,,failed,MILP infeasible: The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None); coverage_constraint_infeasible,supports,residuals,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__random_objective_feasible_k8_s2_r26_failed,random_objective_feasible,8,2,,,,,,,,,,,,,,,fixed_seed_random_objective_no_residuals,deterministic_constrained_greedy_fallback,infeasible,,0.0061349170282483,,True,314185.0,26.0,0,,,failed,MILP infeasible: The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None); coverage_constraint_infeasible,supports,residuals,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__random_objective_feasible_k8_s2_r27_failed,random_objective_feasible,8,2,,,,,,,,,,,,,,,fixed_seed_random_objective_no_residuals,deterministic_constrained_greedy_fallback,infeasible,,0.0061190410051494,,True,314186.0,27.0,0,,,failed,MILP infeasible: The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None); coverage_constraint_infeasible,supports,residuals,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__random_objective_feasible_k8_s2_r28_failed,random_objective_feasible,8,2,,,,,,,,,,,,,,,fixed_seed_random_objective_no_residuals,deterministic_constrained_greedy_fallback,infeasible,,0.006084916065447,,True,314187.0,28.0,0,,,failed,MILP infeasible: The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None); coverage_constraint_infeasible,supports,residuals,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__random_objective_feasible_k8_s2_r29_failed,random_objective_feasible,8,2,,,,,,,,,,,,,,,fixed_seed_random_objective_no_residuals,deterministic_constrained_greedy_fallback,infeasible,,0.0061689158901572,,True,314188.0,29.0,0,,,failed,MILP infeasible: The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None); coverage_constraint_infeasible,supports,residuals,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__sensitivity_initial_mean_k8_s2_failed,sensitivity_initial_mean,8,2,,,,,,,,,,,,,,,training_only,deterministic_constrained_greedy_fallback,infeasible,,0.006143125006929,,True,,,0,,,failed,MILP infeasible: The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None); coverage_constraint_infeasible,supports,residuals,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__sensitivity_initial_worst_case_k8_s2_failed,sensitivity_initial_worst_case,8,2,,,,,,,,,,,,,,,training_only,deterministic_constrained_greedy_fallback,infeasible,,0.0061232090229168,,True,,,0,,,failed,MILP infeasible: The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None); coverage_constraint_infeasible,supports,residuals,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__sensitivity_refined_mean_k8_s2_failed,sensitivity_refined_mean,8,2,,,,,,,,,,,,,,,training_only,deterministic_exact_one_swap,not_run_missing_initial_support,,0.0,,False,,,0,,mean_normalized_error,failed,support_budget_infeasible: initial sensitivity support unavailable,refinement,residuals,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__sensitivity_refined_worst_case_k8_s2_failed,sensitivity_refined_worst_case,8,2,,,,,,,,,,,,,,,training_only,deterministic_exact_one_swap,not_run_missing_initial_support,,0.0,,False,,,0,,worst_case_normalized_error,failed,support_budget_infeasible: initial sensitivity support unavailable,refinement,residuals,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__balanced_magnitude_k8_s3_failed,balanced_magnitude,8,3,,,,,,,,,,,,,,,matrix_only,deterministic_constrained_greedy_fallback,infeasible,,0.0060663330368697,,True,,,0,,,failed,MILP infeasible: The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None); coverage_constraint_infeasible,supports,residuals,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__leverage_weighted_k8_s3_failed,leverage_weighted,8,3,,,,,,,,,,,,,,,matrix_only,deterministic_constrained_greedy_fallback,infeasible,,0.0061244579264894,,True,,,0,,,failed,MILP infeasible: The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None); coverage_constraint_infeasible,supports,residuals,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__random_objective_feasible_k8_s3_r00_failed,random_objective_feasible,8,3,,,,,,,,,,,,,,,fixed_seed_random_objective_no_residuals,deterministic_constrained_greedy_fallback,infeasible,,0.0061427080072462,,True,324159.0,0.0,0,,,failed,MILP infeasible: The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None); coverage_constraint_infeasible,supports,residuals,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__random_objective_feasible_k8_s3_r01_failed,random_objective_feasible,8,3,,,,,,,,,,,,,,,fixed_seed_random_objective_no_residuals,deterministic_constrained_greedy_fallback,infeasible,,0.0060902920085936,,True,324160.0,1.0,0,,,failed,MILP infeasible: The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None); coverage_constraint_infeasible,supports,residuals,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__random_objective_feasible_k8_s3_r02_failed,random_objective_feasible,8,3,,,,,,,,,,,,,,,fixed_seed_random_objective_no_residuals,deterministic_constrained_greedy_fallback,infeasible,,0.006101791979745,,True,324161.0,2.0,0,,,failed,MILP infeasible: The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None); coverage_constraint_infeasible,supports,residuals,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__random_objective_feasible_k8_s3_r03_failed,random_objective_feasible,8,3,,,,,,,,,,,,,,,fixed_seed_random_objective_no_residuals,deterministic_constrained_greedy_fallback,infeasible,,0.0061542079783976,,True,324162.0,3.0,0,,,failed,MILP infeasible: The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None); coverage_constraint_infeasible,supports,residuals,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__random_objective_feasible_k8_s3_r04_failed,random_objective_feasible,8,3,,,,,,,,,,,,,,,fixed_seed_random_objective_no_residuals,deterministic_constrained_greedy_fallback,infeasible,,0.006067750044167,,True,324163.0,4.0,0,,,failed,MILP infeasible: The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None); coverage_constraint_infeasible,supports,residuals,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__random_objective_feasible_k8_s3_r05_failed,random_objective_feasible,8,3,,,,,,,,,,,,,,,fixed_seed_random_objective_no_residuals,deterministic_constrained_greedy_fallback,infeasible,,0.006156750023365,,True,324164.0,5.0,0,,,failed,MILP infeasible: The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None); coverage_constraint_infeasible,supports,residuals,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__random_objective_feasible_k8_s3_r06_failed,random_objective_feasible,8,3,,,,,,,,,,,,,,,fixed_seed_random_objective_no_residuals,deterministic_constrained_greedy_fallback,infeasible,,0.0062279580160975,,True,324165.0,6.0,0,,,failed,MILP infeasible: The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None); coverage_constraint_infeasible,supports,residuals,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__random_objective_feasible_k8_s3_r07_failed,random_objective_feasible,8,3,,,,,,,,,,,,,,,fixed_seed_random_objective_no_residuals,deterministic_constrained_greedy_fallback,infeasible,,0.0062245420413091,,True,324166.0,7.0,0,,,failed,MILP infeasible: The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None); coverage_constraint_infeasible,supports,residuals,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__random_objective_feasible_k8_s3_r08_failed,random_objective_feasible,8,3,,,,,,,,,,,,,,,fixed_seed_random_objective_no_residuals,deterministic_constrained_greedy_fallback,infeasible,,0.0062286669854074,,True,324167.0,8.0,0,,,failed,MILP infeasible: The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None); coverage_constraint_infeasible,supports,residuals,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__random_objective_feasible_k8_s3_r09_failed,random_objective_feasible,8,3,,,,,,,,,,,,,,,fixed_seed_random_objective_no_residuals,deterministic_constrained_greedy_fallback,infeasible,,0.0061975409043952,,True,324168.0,9.0,0,,,failed,MILP infeasible: The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None); coverage_constraint_infeasible,supports,residuals,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
