run_id,case_name,matrix_size,matrix_shape,full_or_submatrix,polynomial_degree,phase_count,selection_strategy,qubits,depth_before_transpile,depth_after_transpile,cx_count,total_gate_count_after_transpile,transpile_time_seconds,simulation_time_seconds,max_error_vs_classical,mean_error_vs_classical,status,feasible,failure_reason,full_matrix_shape,used_matrix_shape,condition_number,spectral_norm_after,elapsed_seconds,transpile_success
qsvt_circuit_scaling,ieee14,2,2x2,submatrix,5,6,high_leverage,2.0,11.0,55.0,10.0,68.0,0.014029625002876855,0.00026304100174456835,2.4077985050219297e-08,1.3037489657308221e-08,completed,True,,"[82, 27]","[2, 2]",1.0164176446283506,1.0000000000000002,0.22469400000409223,True
qsvt_circuit_scaling,ieee14,4,4x4,submatrix,5,6,high_leverage,3.0,11.0,385.0,90.0,673.0,0.005264040999463759,0.00022841700410936028,1.3134567111716677e-07,6.093702030949796e-08,completed,True,,"[82, 27]","[4, 4]",7.612879007904522,1.0000000000000002,0.0091356659977464,True
qsvt_circuit_scaling,ieee14,8,8x8,submatrix,5,6,high_leverage,4.0,11.0,1899.0,475.0,3220.0,0.00963870900159236,0.00025879200256895274,1.11091293608645e-06,1.5622613147755327e-07,completed,True,,"[82, 27]","[8, 8]",132.83928362164545,0.9999999999999999,1.092927542005782,True
qsvt_circuit_scaling,ieee14,16,16x16,submatrix,5,6,high_leverage,,,,,,,,,,infeasible,False,size 16 exceeds configured max_simulated_size=8,"[82, 27]","[16, 16]",91.11766711809221,1.0,,
qsvt_circuit_scaling,ieee30,2,2x2,submatrix,5,6,high_leverage,2.0,11.0,55.0,10.0,66.0,0.0016660840046824887,0.00025708400062285364,2.138835630827174e-08,1.1462907720249937e-08,completed,True,,"[172, 59]","[2, 2]",1.0092638655730743,1.0,0.004143375001149252,True
qsvt_circuit_scaling,ieee30,4,4x4,submatrix,5,6,high_leverage,3.0,11.0,435.0,95.0,758.0,0.0035175830125808716,0.00024762499378994107,5.446156208233077e-07,1.3312950871216533e-07,completed,True,,"[172, 59]","[4, 4]",1.3309885662638763,0.9999999999999997,0.20686741700046696,True
qsvt_circuit_scaling,ieee30,8,8x8,submatrix,5,6,high_leverage,4.0,11.0,1858.0,475.0,3161.0,0.009103833988774568,0.0002500000118743628,2.2398229426734417e-07,3.4289215200355475e-08,completed,True,,"[172, 59]","[8, 8]",11.778160054964712,0.9999999999999999,0.321430333002354,True
qsvt_circuit_scaling,ieee30,16,16x16,submatrix,5,6,high_leverage,,,,,,,,,,infeasible,False,size 16 exceeds configured max_simulated_size=8,"[172, 59]","[16, 16]",87.8974901443492,1.0000000000000002,,
