instance_id,ieee_case,support_id,selector,k_budget,slot_budget,actual_nonzeros,slot_count,median_normalized_error,median_absolute_error,random_replicate,accuracy_objective,signal_unitary_gate_count,signal_unitary_depth,controlled_rotations,resource_record_type,resource_status,missing_resource_cost_is_zero,nondominated
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__random_objective_feasible_k24_s8_r04_536a481c1ace,random_objective_feasible,24,8,24,5,0.246355176229445,0.000306292819426,4.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__random_objective_feasible_k24_s6_r14_82d87aa52ea6,random_objective_feasible,24,6,24,5,0.2465053341183651,0.0005485071235637,14.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__random_objective_feasible_k32_s6_r21_905f0a54ad5b,random_objective_feasible,32,6,32,6,0.2471584051694882,0.0003497188953863,21.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__random_objective_feasible_k24_s8_r21_8326950bad86,random_objective_feasible,24,8,24,5,0.2520605539440288,0.0004016132099614,21.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__random_objective_feasible_k32_s4_r15_be274473c697,random_objective_feasible,32,4,32,4,0.2521062704092106,0.0005773103845181,15.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__random_objective_feasible_k24_s4_r06_3fe2b0715fb5,random_objective_feasible,24,4,24,4,0.2529049896387422,0.0004407537042575,6.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__random_objective_feasible_k32_s4_r18_795d0477eb11,random_objective_feasible,32,4,30,4,0.262216496999064,0.0005589095481397,18.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__random_objective_feasible_k24_s2_r24_2bb6bc1c1017,random_objective_feasible,24,2,16,2,0.267210977955078,0.0004444602331844,24.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__random_objective_feasible_k32_s6_r28_3190d25f3d69,random_objective_feasible,32,6,32,5,0.2682955798213966,0.0003740311744396,28.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__random_objective_feasible_k24_s6_r21_9ec5ce3c39a6,random_objective_feasible,24,6,24,5,0.2686633117894037,0.0003639545180964,21.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__random_objective_feasible_k12_s4_r27_4b7442aa43e6,random_objective_feasible,12,4,12,3,0.2697147909747224,0.000435257022115,27.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__random_objective_feasible_k16_s4_r14_1eed8791b1dc,random_objective_feasible,16,4,16,4,0.2747025762666237,0.0004864494165035,14.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__random_objective_feasible_k24_s3_r20_2f8cd09b4c58,random_objective_feasible,24,3,23,3,0.2753136976850872,0.0004560298459297,20.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__random_objective_feasible_k24_s6_r20_4aa4c7dfc321,random_objective_feasible,24,6,24,5,0.2763442637553219,0.0005346491817648,20.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__random_objective_feasible_k12_s8_r13_be24d9088747,random_objective_feasible,12,8,12,4,0.2785973242294014,0.0004780938075559,13.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__random_objective_feasible_k32_s6_r02_9e6ab8569ea4,random_objective_feasible,32,6,32,6,0.2809976710704452,0.0003609292246881,2.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__random_objective_feasible_k32_s4_r23_224a2e74a6a0,random_objective_feasible,32,4,31,4,0.2821154955697186,0.0003591675595769,23.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__random_objective_feasible_k32_s4_r10_2cc0719f51a5,random_objective_feasible,32,4,31,4,0.2824834128764474,0.0004413674160715,10.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__random_objective_feasible_k32_s8_r19_338382390481,random_objective_feasible,32,8,32,6,0.2826120694433195,0.0005098645663117,19.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__random_objective_feasible_k32_s8_r18_8f9c7eadfdf2,random_objective_feasible,32,8,32,7,0.2829006388714712,0.0005525121647898,18.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__random_objective_feasible_k24_s4_r14_9229cf8eaefc,random_objective_feasible,24,4,24,4,0.2829156173201486,0.0004486550330975,14.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__random_objective_feasible_k32_s6_r12_7b1adeec8e1d,random_objective_feasible,32,6,32,6,0.2854808666183784,0.0003552190048678,12.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__random_objective_feasible_k24_s8_r02_9ec54a17f2aa,random_objective_feasible,24,8,24,6,0.2886496395580044,0.0004897658448891,2.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__random_objective_feasible_k32_s6_r17_047aedd6a910,random_objective_feasible,32,6,32,6,0.2917854283325417,0.0004093034573573,17.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__random_objective_feasible_k16_s2_r00_baf259a75132,random_objective_feasible,16,2,16,2,0.2924932873741905,0.0005810089395575,0.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__random_objective_feasible_k32_s8_r26_2d4be76af4d2,random_objective_feasible,32,8,32,7,0.2954754686438611,0.0004783151728034,26.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__random_objective_feasible_k32_s6_r15_52bd92769b79,random_objective_feasible,32,6,32,6,0.2960112224984341,0.0004826074070306,15.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__random_objective_feasible_k32_s8_r04_79e8fa572274,random_objective_feasible,32,8,32,8,0.2966976279528345,0.0004418689826889,4.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__random_objective_feasible_k32_s8_r15_4dbfedadfbcf,random_objective_feasible,32,8,32,6,0.3013649858632782,0.0004038347328568,15.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__random_objective_feasible_k32_s3_r09_75d3527aceb2,random_objective_feasible,32,3,22,3,0.3039044824765828,0.0005316988473288,9.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__random_objective_feasible_k12_s6_r01_482f26f9975a,random_objective_feasible,12,6,12,2,0.3085511640950924,0.0005877510822252,1.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__random_objective_feasible_k24_s3_r11_698252304738,random_objective_feasible,24,3,23,3,0.311441353931037,0.0005157062332325,11.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__random_objective_feasible_k24_s6_r19_5fb0ca711e68,random_objective_feasible,24,6,24,5,0.312482050959303,0.0004308674847077,19.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__random_objective_feasible_k8_s3_r15_50bddbff5a1e,random_objective_feasible,8,3,8,1,0.3127140272730715,0.0004960121310145,15.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__random_objective_feasible_k24_s8_r10_c4b946f22843,random_objective_feasible,24,8,24,6,0.317535731595646,0.0004391952364523,10.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__random_objective_feasible_k32_s8_r27_461a9b519250,random_objective_feasible,32,8,32,6,0.3179923515514654,0.0005326708180361,27.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__random_objective_feasible_k16_s6_r20_d03393ae8a26,random_objective_feasible,16,6,16,4,0.3202265091938435,0.0005546189400055,20.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__random_objective_feasible_k32_s6_r23_db196f3acdb0,random_objective_feasible,32,6,32,6,0.3211577198310551,0.0004047427546637,23.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__random_objective_feasible_k32_s4_r08_2d8452344069,random_objective_feasible,32,4,31,4,0.3231878887155316,0.0005539157337823,8.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__random_objective_feasible_k16_s6_r15_6de121584bd7,random_objective_feasible,16,6,16,4,0.3232305965765532,0.0004293629054184,15.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__random_objective_feasible_k32_s8_r07_3943da7014c2,random_objective_feasible,32,8,32,6,0.3243739122960741,0.0004861585571123,7.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__random_objective_feasible_k32_s4_r02_4917fc8892c3,random_objective_feasible,32,4,31,4,0.3250861229831814,0.0005902395434395,2.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__random_objective_feasible_k32_s8_r01_aa6868875c19,random_objective_feasible,32,8,32,6,0.3285342171330621,0.0004865474837578,1.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__random_objective_feasible_k16_s8_r29_9472a2d8f8aa,random_objective_feasible,16,8,16,4,0.3289891182898675,0.0005544659192438,29.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__random_objective_feasible_k32_s6_r03_73172d207e35,random_objective_feasible,32,6,32,6,0.329636375625839,0.0004680189456657,3.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__random_objective_feasible_k16_s8_r22_0125d177f749,random_objective_feasible,16,8,16,5,0.3299926726135935,0.0005704626633858,22.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__random_objective_feasible_k16_s3_r15_4e6e3cef0986,random_objective_feasible,16,3,16,3,0.3314670002760816,0.0007175962911176,15.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__random_objective_feasible_k24_s6_r03_f6ec19829f09,random_objective_feasible,24,6,24,6,0.331890217658962,0.0004638266062168,3.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__random_objective_feasible_k16_s4_r06_0a8b3041feda,random_objective_feasible,16,4,16,4,0.333641626385612,0.0004922187161895,6.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__random_objective_feasible_k24_s3_r19_980ec5c1fc6a,random_objective_feasible,24,3,23,3,0.3336941301989305,0.0006655035566933,19.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__random_objective_feasible_k12_s3_r29_eac06d91dafe,random_objective_feasible,12,3,12,3,0.3350353541812095,0.0006061038450909,29.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__random_objective_feasible_k32_s6_r05_85794608afd5,random_objective_feasible,32,6,32,6,0.3367088535686567,0.0003852107373858,5.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__random_objective_feasible_k32_s3_r23_44369a89bc63,random_objective_feasible,32,3,24,3,0.3399916835508739,0.0005711765719955,23.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__random_objective_feasible_k16_s4_r15_73c579caacdc,random_objective_feasible,16,4,16,4,0.3405288092647396,0.0005170492297595,15.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__random_objective_feasible_k24_s3_r04_f4d638f776b1,random_objective_feasible,24,3,24,3,0.3411039063392252,0.0004598679147399,4.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__random_objective_feasible_k12_s3_r06_03c6909d8fa3,random_objective_feasible,12,3,12,3,0.3426497271094681,0.0007201294791469,6.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__random_objective_feasible_k16_s4_r01_e1d86dcde6e6,random_objective_feasible,16,4,16,4,0.3431052134918362,0.0006596444840312,1.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__random_objective_feasible_k24_s8_r18_bb91f6dd5f35,random_objective_feasible,24,8,24,6,0.3458647954703786,0.000624147169355,18.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__random_objective_feasible_k24_s2_r22_4e263f8dde60,random_objective_feasible,24,2,16,2,0.3495688284941081,0.0005522524198469,22.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__random_objective_feasible_k32_s8_r14_7fa24ded1a93,random_objective_feasible,32,8,32,7,0.3502564575748131,0.000397563886333,14.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__random_objective_feasible_k16_s3_r07_9b82bfbe9fc4,random_objective_feasible,16,3,16,3,0.3508416623950147,0.0007195567469137,7.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__random_objective_feasible_k16_s8_r15_7a99de2ea0f6,random_objective_feasible,16,8,16,4,0.3518739182852403,0.0005917831642979,15.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__random_objective_feasible_k12_s4_r24_37260a5e8a92,random_objective_feasible,12,4,12,3,0.353305547081913,0.0005547476999513,24.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__random_objective_feasible_k24_s6_r10_51c5f42803de,random_objective_feasible,24,6,24,5,0.3539350816072375,0.000524068545467,10.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__random_objective_feasible_k16_s8_r14_7f38b219f5d1,random_objective_feasible,16,8,16,4,0.35660129013281,0.000592674136441,14.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__random_objective_feasible_k12_s4_r12_6ab2532bb556,random_objective_feasible,12,4,12,3,0.3568777341675415,0.0006468889157685,12.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__random_objective_feasible_k16_s3_r10_62cc328b55e7,random_objective_feasible,16,3,16,3,0.3578328189175818,0.000882047687837,10.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__random_objective_feasible_k12_s8_r07_9ee73892e9e5,random_objective_feasible,12,8,12,4,0.3590124111941423,0.000658581425292,7.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__random_objective_feasible_k16_s6_r10_f60f501f8bdb,random_objective_feasible,16,6,16,5,0.3607273565885449,0.0006380622975105,10.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__random_objective_feasible_k8_s3_r14_8fe597760c52,random_objective_feasible,8,3,8,1,0.3613442070577903,0.0005936974918007,14.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__random_objective_feasible_k8_s3_r24_1b32dab73619,random_objective_feasible,8,3,8,1,0.3613442070577903,0.0007223683723455,24.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__random_objective_feasible_k24_s4_r26_6ecf4545f1ad,random_objective_feasible,24,4,24,4,0.3660247797142512,0.0005486793931485,26.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__random_objective_feasible_k12_s6_r11_ca9a7df194f4,random_objective_feasible,12,6,12,3,0.366617682962857,0.000566851888251,11.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__random_objective_feasible_k32_s2_r23_4f158c1cbf91,random_objective_feasible,32,2,16,2,0.3702839341747213,0.0006555739838431,23.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__random_objective_feasible_k24_s4_r00_858899555c25,random_objective_feasible,24,4,24,4,0.3746449149321247,0.000616860589836,0.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__random_objective_feasible_k32_s4_r21_b0bc062e5bcb,random_objective_feasible,32,4,31,4,0.3756316689941864,0.0007117601472708,21.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__random_objective_feasible_k16_s6_r00_b5b8c90127f6,random_objective_feasible,16,6,16,4,0.3761393206916075,0.0007909963427276,0.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__random_objective_feasible_k16_s8_r03_57f2502f3b06,random_objective_feasible,16,8,16,4,0.3763741315475417,0.0006249456969414,3.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__random_objective_feasible_k24_s8_r13_9ac989224a5a,random_objective_feasible,24,8,24,6,0.3771013946661912,0.0005338897739938,13.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__random_objective_feasible_k12_s6_r03_df2a847f7089,random_objective_feasible,12,6,12,3,0.377438743080849,0.0007017035447522,3.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__random_objective_feasible_k12_s8_r27_5f0981a64682,random_objective_feasible,12,8,12,4,0.3798612472139898,0.0004945079310372,27.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__random_objective_feasible_k24_s4_r03_566f9ae9701e,random_objective_feasible,24,4,24,4,0.3806903824214001,0.0005555803016068,3.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__random_objective_feasible_k8_s2_r11_318da4e71176,random_objective_feasible,8,2,8,1,0.3825519522231904,0.0006009768638744,11.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__random_objective_feasible_k8_s2_r08_404da02f4dcf,random_objective_feasible,8,2,8,1,0.3869462297942793,0.0006581771710521,8.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__random_objective_feasible_k8_s8_r10_8db084d20a00,random_objective_feasible,8,8,8,1,0.3869462297942793,0.0006581771710521,10.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__random_objective_feasible_k12_s8_r10_3cae16b96c98,random_objective_feasible,12,8,12,3,0.3872302443309078,0.0005235073261516,10.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__random_objective_feasible_k32_s3_r03_b5a145f31b24,random_objective_feasible,32,3,24,3,0.3922852998724687,0.0006309653175298,3.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__random_objective_feasible_k24_s8_r20_76a14356e4a7,random_objective_feasible,24,8,24,5,0.3922952107456929,0.0005865634412171,20.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__random_objective_feasible_k24_s8_r27_d7d4e00a8481,random_objective_feasible,24,8,24,4,0.3924072557842695,0.0006577060926436,27.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__random_objective_feasible_k32_s4_r28_6e19f0827fd9,random_objective_feasible,32,4,30,4,0.393538372447839,0.0005892094596262,28.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__random_objective_feasible_k16_s6_r27_6b2fc51c2419,random_objective_feasible,16,6,16,6,0.3942042466980212,0.0007402474175741,27.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__random_objective_feasible_k24_s3_r13_4257e5a7894e,random_objective_feasible,24,3,24,3,0.3960642789074268,0.0004138260360262,13.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__random_objective_feasible_k24_s4_r24_be70c1d3fd30,random_objective_feasible,24,4,24,4,0.396323537200988,0.0006258119977484,24.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__random_objective_feasible_k12_s8_r14_aa0752f04136,random_objective_feasible,12,8,12,4,0.3978200133153458,0.0006184856273513,14.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__random_objective_feasible_k12_s3_r08_3181069f2ecf,random_objective_feasible,12,3,12,3,0.3985435660430648,0.0005794192954376,8.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__random_objective_feasible_k24_s2_r04_9526910e030c,random_objective_feasible,24,2,15,2,0.4002279390213681,0.0006869396886563,4.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__random_objective_feasible_k8_s3_r27_44d8823c2cd9,random_objective_feasible,8,3,8,1,0.4015369018733657,0.0006354612761742,27.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__random_objective_feasible_k24_s6_r12_7adb53051c74,random_objective_feasible,24,6,24,5,0.4023295732736582,0.0007090661025831,12.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
