instance_id,ieee_case,support_id,selector,k_budget,slot_budget,actual_nonzeros,actual_row_degree,actual_column_degree,actual_max_row_degree,actual_max_column_degree,slot_count,support_fingerprint,sparse_matrix_fingerprint,support_file,training_objective,training_objective_name,training_mean_normalized_error,training_worst_normalized_error,training_median_absolute_error,selection_data_split,solver_used,solver_status,solver_gap,selection_runtime,selection_objective_value,fallback_used,random_seed,random_replicate,refinement_iterations,refinement_initial_support_id,refinement_objective,status,failure_reason,stage,last_completed_checkpoint
ieee14_eval_seed_14103_block_8x8,ieee14,ieee14_eval_seed_14103_block_8x8__random_objective_feasible_k12_s8_r06_6f8eb7b12e0f,random_objective_feasible,12,8,12,2,3,2,3,3,6f8eb7b12e0fb2e75545240e8160d8334b777fb35a927eeeda0ff47508957ac5,fd0d1b3c6c06fb3c69bd253ab7ac2df30e2e42548b6614c1969ceba7cf0b7ecc,supports/ieee14_eval_seed_14103_block_8x8/ieee14_eval_seed_14103_block_8x8__random_objective_feasible_k12_s8_r06_6f8eb7b12e0f.json,1.3273652328537031,mean_normalized_error,1.3273652328537031,6.94931538304168,0.0015927428622183703,fixed_seed_random_objective_no_residuals,scipy.optimize.milp_highs,optimal,0.0,0.004461999982595444,10.255531570427916,False,2404165.0,6.0,0,,,completed,,supports,supports
ieee14_eval_seed_14103_block_8x8,ieee14,ieee14_eval_seed_14103_block_8x8__random_objective_feasible_k12_s8_r07_0524926bc813,random_objective_feasible,12,8,12,2,2,2,2,2,0524926bc8138bd64068e2b64270509ada186faa1f5947c9d70779e54effdb4c,103a0c1e084f83ffe4805f7549c9a8e922fc2b88952aae0b3434f4eb716770ab,supports/ieee14_eval_seed_14103_block_8x8/ieee14_eval_seed_14103_block_8x8__random_objective_feasible_k12_s8_r07_0524926bc813.json,1.990903838954798,mean_normalized_error,1.990903838954798,18.75275791563471,0.0013022268385216018,fixed_seed_random_objective_no_residuals,scipy.optimize.milp_highs,optimal,0.0,0.004549624980427325,10.495647070325054,False,2404166.0,7.0,0,,,completed,,supports,supports
ieee14_eval_seed_14103_block_8x8,ieee14,ieee14_eval_seed_14103_block_8x8__random_objective_feasible_k12_s8_r08_c6bd32ea05a5,random_objective_feasible,12,8,12,5,3,5,3,5,c6bd32ea05a504ab3615cd84108086cbd239d8f8b83cde3fcfaa6f6a9ddefd50,47e23afd6c769b066fbb8c8a88b4049d0bef08fa92be041c72e57cad7b130810,supports/ieee14_eval_seed_14103_block_8x8/ieee14_eval_seed_14103_block_8x8__random_objective_feasible_k12_s8_r08_c6bd32ea05a5.json,1.4950577354545922,mean_normalized_error,1.4950577354545922,11.68607816537463,0.0016203685862806523,fixed_seed_random_objective_no_residuals,scipy.optimize.milp_highs,optimal,0.0,0.004363332991488278,9.912314579632666,False,2404167.0,8.0,0,,,completed,,supports,supports
ieee14_eval_seed_14103_block_8x8,ieee14,ieee14_eval_seed_14103_block_8x8__random_objective_feasible_k12_s8_r09_d440e918a4e3,random_objective_feasible,12,8,12,3,3,3,3,3,d440e918a4e34fb8d3f41e24844d23a18f779ca3092c1540e646d035f38a1b97,0b71b562573a24e37f9cab868a58cc02b9b3165176291ff75679c195e7e8277e,supports/ieee14_eval_seed_14103_block_8x8/ieee14_eval_seed_14103_block_8x8__random_objective_feasible_k12_s8_r09_d440e918a4e3.json,2.864270335490835,mean_normalized_error,2.864270335490835,48.504174242520925,0.0019840504740613954,fixed_seed_random_objective_no_residuals,scipy.optimize.milp_highs,optimal,0.0,0.004744041012600064,11.020364788388639,False,2404168.0,9.0,0,,,completed,,supports,supports
ieee14_eval_seed_14103_block_8x8,ieee14,ieee14_eval_seed_14103_block_8x8__random_objective_feasible_k12_s8_r10_2da027f0d04e,random_objective_feasible,12,8,12,3,3,3,3,3,2da027f0d04e06e971c2405e931f1dcba2c0aa02ba9123106271bf837a3df6d6,28ad96a8ddcd767d02acd6466c5b842ed008dccaa4028094dcdc707b9ed172fb,supports/ieee14_eval_seed_14103_block_8x8/ieee14_eval_seed_14103_block_8x8__random_objective_feasible_k12_s8_r10_2da027f0d04e.json,2.1165391922845447,mean_normalized_error,2.1165391922845447,20.841017553063676,0.001733357078854943,fixed_seed_random_objective_no_residuals,scipy.optimize.milp_highs,optimal,0.0,0.004486916004680097,9.93703522675484,False,2404169.0,10.0,0,,,completed,,supports,supports
ieee14_eval_seed_14103_block_8x8,ieee14,ieee14_eval_seed_14103_block_8x8__random_objective_feasible_k12_s8_r11_12c0b077f44a,random_objective_feasible,12,8,12,3,4,3,4,4,12c0b077f44a53391d3a1bbc4600099bdda51874b161ba1e4c8df63a08354a39,aa5445d3a7c344888f7c954cdddc120f1cf75041166872b933c1236b8e3e4561,supports/ieee14_eval_seed_14103_block_8x8/ieee14_eval_seed_14103_block_8x8__random_objective_feasible_k12_s8_r11_12c0b077f44a.json,1.911474269442151,mean_normalized_error,1.911474269442151,30.108970703137828,0.0011203999320098092,fixed_seed_random_objective_no_residuals,scipy.optimize.milp_highs,optimal,0.0,0.004573000012896955,10.388079061547057,False,2404170.0,11.0,0,,,completed,,supports,supports
ieee14_eval_seed_14103_block_8x8,ieee14,ieee14_eval_seed_14103_block_8x8__random_objective_feasible_k12_s8_r12_818d7d74357b,random_objective_feasible,12,8,12,3,4,3,4,4,818d7d74357b8f4ee9209f2de9bb99a67f5e784ace7362a9321cffc6cf6199af,391751b7126693f2ad7c4d449d2ad53fdd3466a61569125d1b0255bd275133b4,supports/ieee14_eval_seed_14103_block_8x8/ieee14_eval_seed_14103_block_8x8__random_objective_feasible_k12_s8_r12_818d7d74357b.json,2.4144895834361337,mean_normalized_error,2.4144895834361337,38.8714770287322,0.0016734613730945737,fixed_seed_random_objective_no_residuals,scipy.optimize.milp_highs,optimal,0.0,0.004519082955084741,10.456278483668672,False,2404171.0,12.0,0,,,completed,,supports,supports
ieee14_eval_seed_14103_block_8x8,ieee14,ieee14_eval_seed_14103_block_8x8__random_objective_feasible_k12_s8_r13_87ce6b50e2c4,random_objective_feasible,12,8,12,3,3,3,3,3,87ce6b50e2c41e88887d13f8bca27b1416085913e94a9a8e8f9eab33bdecb852,cebaf75768eeec4efb5e5369448160213a69d8e641f1a899983d90af7279aa43,supports/ieee14_eval_seed_14103_block_8x8/ieee14_eval_seed_14103_block_8x8__random_objective_feasible_k12_s8_r13_87ce6b50e2c4.json,1.736350312295578,mean_normalized_error,1.736350312295578,51.61735841856161,0.0008021312664293006,fixed_seed_random_objective_no_residuals,scipy.optimize.milp_highs,optimal,0.0,0.004362833919003606,9.920566078163844,False,2404172.0,13.0,0,,,completed,,supports,supports
ieee14_eval_seed_14103_block_8x8,ieee14,ieee14_eval_seed_14103_block_8x8__random_objective_feasible_k12_s8_r14_eb4b70f9bf5a,random_objective_feasible,12,8,12,2,3,2,3,3,eb4b70f9bf5a5259841996a4ec900274432b9fa3e1d1b6cc2d40ed2f5e25dbc8,94df0b01337991f6a839f5bc1f1ea1c66097e9e3a68827dd77d19bf13a3f9c76,supports/ieee14_eval_seed_14103_block_8x8/ieee14_eval_seed_14103_block_8x8__random_objective_feasible_k12_s8_r14_eb4b70f9bf5a.json,2.00640343149906,mean_normalized_error,2.00640343149906,25.539870390731867,0.0016631355560404962,fixed_seed_random_objective_no_residuals,scipy.optimize.milp_highs,optimal,0.0,0.0043999169720336795,10.358662952053702,False,2404173.0,14.0,0,,,completed,,supports,supports
ieee14_eval_seed_14103_block_8x8,ieee14,ieee14_eval_seed_14103_block_8x8__random_objective_feasible_k12_s8_r15_71b873e5ff4d,random_objective_feasible,12,8,12,3,3,3,3,3,71b873e5ff4ddcdef1c503c3f9093ba96a1cf751abaaa192c8a628c961bf612e,adeedaeead15797f005b7cd57a6955491a0966e0c23a2f40bc685f79565df1d4,supports/ieee14_eval_seed_14103_block_8x8/ieee14_eval_seed_14103_block_8x8__random_objective_feasible_k12_s8_r15_71b873e5ff4d.json,1.4168954849730604,mean_normalized_error,1.4168954849730604,15.426942612041941,0.0015613042254746996,fixed_seed_random_objective_no_residuals,scipy.optimize.milp_highs,optimal,0.0,0.004339625011198223,9.794281264539164,False,2404174.0,15.0,0,,,completed,,supports,supports
