sweep_name,sweep_parameter,sweep_value,estimator,n_trials,n_successful_trials,n_failed_trials,failed_count,failure_rate,rmse_mean,rmse_std,rmse_median,rmse_q1,rmse_q3,rmse_iqr,rmse_ci95_low,rmse_ci95_high,angle_rmse_mean,angle_rmse_std,angle_rmse_median,angle_rmse_q1,angle_rmse_q3,angle_rmse_iqr,angle_rmse_ci95_low,angle_rmse_ci95_high,voltage_magnitude_rmse_mean,voltage_magnitude_rmse_std,voltage_magnitude_rmse_median,voltage_magnitude_rmse_q1,voltage_magnitude_rmse_q3,voltage_magnitude_rmse_iqr,voltage_magnitude_rmse_ci95_low,voltage_magnitude_rmse_ci95_high,residual_norm_mean,residual_norm_std,residual_norm_median,residual_norm_q1,residual_norm_q3,residual_norm_iqr,residual_norm_ci95_low,residual_norm_ci95_high,weighted_residual_mean,weighted_residual_std,weighted_residual_median,weighted_residual_q1,weighted_residual_q3,weighted_residual_iqr,weighted_residual_ci95_low,weighted_residual_ci95_high,condition_number_mean,condition_number_std,condition_number_median,condition_number_q1,condition_number_q3,condition_number_iqr,condition_number_ci95_low,condition_number_ci95_high,runtime_seconds_mean,runtime_seconds_std,runtime_seconds_median,runtime_seconds_q1,runtime_seconds_q3,runtime_seconds_iqr,runtime_seconds_ci95_low,runtime_seconds_ci95_high
real_bad_data_ratio_sweep,scenario.bad_data.ratio,0.0,huber_irls,10,10,0,0,0.0,0.00688137326429894,0.018432112100654378,0.0010623177876901556,0.0006719041960269777,0.0015318862206576335,0.0008599820246306558,-0.004542968175522303,0.018305714704120183,0.0045273412195985,0.012423866951900068,0.0005601511720117968,0.000345421171399658,0.000992450482133626,0.000647029310733968,-0.0031730512957214687,0.012227733734918467,0.008538690234874809,0.022790430755821794,0.001413071864823544,0.0008008715695544638,0.001913618381269249,0.0011127468117147852,-0.005586965093896114,0.02266434556364573,0.1051052110071542,0.08236215041247773,0.07966788407998793,0.06173120014559012,0.11809273540324486,0.056361535257654735,0.05405662130176419,0.1561538007125442,0.1051052110071542,0.08236215041247773,0.07966788407998793,0.06173120014559012,0.11809273540324486,0.056361535257654735,0.05405662130176419,0.1561538007125442,5.580321017430727e+16,9.005460430241677e+16,65283.340244927735,2095.8967697335875,1.2858617260831851e+17,1.2858617260831642e+17,-13211848336536.0,1.1161963219695107e+17,0.000702220898529049,3.0149763794373264e-05,0.0006963955020182766,0.0006785622463212349,0.0007163754962675739,3.7813249946339056e-05,0.0006835338813258143,0.0007209079157322839
real_bad_data_ratio_sweep,scenario.bad_data.ratio,0.0,pseudoinverse,10,10,0,0,0.0,0.006881373264298944,0.01843211210065438,0.001062317787690459,0.0006719041960269394,0.0015318862206575357,0.0008599820246305963,-0.0045429681755223,0.01830571470412019,0.0045273412195985085,0.012423866951900071,0.0005601511720118795,0.00034542117139966426,0.0009924504821335694,0.0006470293107339051,-0.0031730512957214626,0.01222773373491848,0.008538690234874817,0.022790430755821805,0.001413071864823924,0.0008008715695544481,0.0019136183812691237,0.0011127468117146755,-0.005586965093896112,0.022664345563645747,0.10510521100715511,0.08236215041248028,0.07966788407998725,0.06173120014558959,0.11809273540324654,0.05636153525765695,0.054056621301763516,0.1561538007125467,0.10510521100715511,0.08236215041248028,0.07966788407998725,0.06173120014558959,0.11809273540324654,0.05636153525765695,0.054056621301763516,0.1561538007125467,5.580321017430727e+16,9.005460430241677e+16,65283.340244927735,2095.8967697335875,1.2858617260831851e+17,1.2858617260831642e+17,-13211848336536.0,1.1161963219695107e+17,0.00060409180005081,4.129556039649641e-05,0.0005921040028624702,0.000573333249121788,0.0006287292490014806,5.539599987969268e-05,0.0005784965465420389,0.000629687053559581
real_bad_data_ratio_sweep,scenario.bad_data.ratio,0.0,qsvt_regularized,10,10,0,0,0.0,0.004421733513826238,0.010731024622313585,0.0010109839753264026,0.0006719070455205377,0.0015076707421192808,0.0008357636965987431,-0.0022294244552101394,0.011072891482862616,0.0028711983798363006,0.007242513648923127,0.0005167803468834679,0.0003454332095812785,0.0009761501849644457,0.0006307169753831672,-0.0016177580867927175,0.007360154846465319,0.0054977668473888425,0.013268445165351517,0.0013044971588136015,0.0007961620850811189,0.0019130185100759067,0.001116856424994788,-0.0027261006679969637,0.013721634362774649,0.10510832552650469,0.0823611542475001,0.079683452613804,0.061731200146889736,0.1180927354036549,0.05636153525676517,0.05406035325056459,0.15615629780244478,0.10510832552650469,0.0823611542475001,0.079683452613804,0.061731200146889736,0.1180927354036549,0.05636153525676517,0.05406035325056459,0.15615629780244478,5.580321017430727e+16,9.005460430241677e+16,65283.340244927735,2095.8967697335875,1.2858617260831851e+17,1.2858617260831642e+17,-13211848336536.0,1.1161963219695107e+17,0.0003911623985914048,1.4768930399310861e-05,0.0003879374962707516,0.0003809374957199907,0.00039868774547358043,1.7750249753589742e-05,0.00038200852069280564,0.00040031627649000397
real_bad_data_ratio_sweep,scenario.bad_data.ratio,0.0,ridge,10,10,0,0,0.0,0.004421733513826238,0.010731024622313585,0.0010109839753264026,0.0006719070455205377,0.0015076707421192808,0.0008357636965987431,-0.0022294244552101394,0.011072891482862616,0.0028711983798363006,0.007242513648923127,0.0005167803468834679,0.0003454332095812785,0.0009761501849644457,0.0006307169753831672,-0.0016177580867927175,0.007360154846465319,0.0054977668473888425,0.013268445165351517,0.0013044971588136015,0.0007961620850811189,0.0019130185100759067,0.001116856424994788,-0.0027261006679969637,0.013721634362774649,0.10510832552650469,0.0823611542475001,0.079683452613804,0.061731200146889736,0.1180927354036549,0.05636153525676517,0.05406035325056459,0.15615629780244478,0.10510832552650469,0.0823611542475001,0.079683452613804,0.061731200146889736,0.1180927354036549,0.05636153525676517,0.05406035325056459,0.15615629780244478,5.580321017430727e+16,9.005460430241677e+16,65283.340244927735,2095.8967697335875,1.2858617260831851e+17,1.2858617260831642e+17,-13211848336536.0,1.1161963219695107e+17,0.00040164569873013534,1.586909110638186e-05,0.00039929150079842657,0.00039056249624991324,0.000406666249546106,1.6103753296192735e-05,0.00039180993416072926,0.0004114814632995414
real_bad_data_ratio_sweep,scenario.bad_data.ratio,0.0,truncated_svd,10,10,0,0,0.0,0.006881373264298942,0.018432112100654374,0.001062317787690459,0.0006719041960269397,0.0015318862206575357,0.0008599820246305961,-0.0045429681755222995,0.018305714704120183,0.004527341219598507,0.012423866951900068,0.0005601511720118799,0.00034542117139966453,0.0009924504821335694,0.0006470293107339049,-0.0031730512957214617,0.012227733734918474,0.008538690234874814,0.022790430755821794,0.001413071864823924,0.000800871569554448,0.0019136183812691234,0.0011127468117146755,-0.005586965093896109,0.022664345563645737,0.1051052110071545,0.08236215041247878,0.0796678840799866,0.06173120014559032,0.11809273540324626,0.05636153525765594,0.05405662130176384,0.15615380071254517,0.1051052110071545,0.08236215041247878,0.0796678840799866,0.06173120014559032,0.11809273540324626,0.05636153525765594,0.05405662130176384,0.15615380071254517,5.580321017430727e+16,9.005460430241677e+16,65283.340244927735,2095.8967697335875,1.2858617260831851e+17,1.2858617260831642e+17,-13211848336536.0,1.1161963219695107e+17,0.0004025832990009803,2.9493687526556534e-05,0.00039210450268001296,0.0003862919984385371,0.0004086662465851987,2.2374248146661557e-05,0.00038430292208146185,0.00042086367592049877
real_bad_data_ratio_sweep,scenario.bad_data.ratio,0.05,huber_irls,10,10,0,0,0.0,0.09514813485794285,0.15592326937323667,0.053554792030266765,0.02947449864906097,0.07635442024941631,0.04687992160035534,-0.0014941087441800865,0.1917903784600658,0.06618045568078003,0.10774146455536295,0.03406006391398335,0.02805766996096507,0.05156254453710328,0.023504874576138212,-0.0005983959009204787,0.13295930726248054,0.11449653814934382,0.1926264391077357,0.06878573883374023,0.015680801615832664,0.09020426926947439,0.07452346765364173,-0.004894565739698903,0.23388764203838655,3.312423281999462,1.5945514134648435,3.323124363121719,2.461675240513177,4.81784651068135,2.356171270168173,2.3241100766926635,4.30073648730626,3.312423281999462,1.5945514134648435,3.323124363121719,2.461675240513177,4.81784651068135,2.356171270168173,2.3241100766926635,4.30073648730626,5.580321017430727e+16,9.005460430241677e+16,65283.340244927735,2095.8967697335875,1.2858617260831851e+17,1.2858617260831642e+17,-13211848336536.0,1.1161963219695107e+17,0.0019346790002600755,0.0013333983869883873,0.0016852705011842772,0.0007281039979716297,0.003123979000520194,0.0023958750025485642,0.0011082301177296017,0.0027611278827905494
real_bad_data_ratio_sweep,scenario.bad_data.ratio,0.05,pseudoinverse,10,10,0,0,0.0,0.16464411600496381,0.37215179091326434,0.053554792030266696,0.012338238556852614,0.08728695843393225,0.07494871987707963,-0.0660179537359834,0.39530618574591103,0.11526193690159676,0.25743796489783605,0.03931183116939267,0.00955263044504662,0.051562544537102774,0.04200991409205615,-0.044299766852428354,0.27482364065562187,0.1986230676293103,0.4576499781634876,0.06878573883374015,0.0064527794659536295,0.11137333305487296,0.10492055358891933,-0.08503132758678661,0.48227746284540723,3.245967457542057,1.5645551690726498,3.1769364656046877,2.461675240513178,4.702312378007931,2.240637137494753,2.276246117127214,4.2156887979569,3.245967457542057,1.5645551690726498,3.1769364656046877,2.461675240513178,4.702312378007931,2.240637137494753,2.276246117127214,4.2156887979569,5.580321017430727e+16,9.005460430241677e+16,65283.340244927735,2095.8967697335875,1.2858617260831851e+17,1.2858617260831642e+17,-13211848336536.0,1.1161963219695107e+17,0.0005833542993059382,3.261261807194881e-05,0.0005659789967467077,0.0005589272514043842,0.0006153334998089122,5.6406248404528014e-05,0.0005631407892065068,0.0006035678094053696
real_bad_data_ratio_sweep,scenario.bad_data.ratio,0.05,qsvt_regularized,10,10,0,0,0.0,0.13763849190989433,0.2884360098347056,0.05355473712184218,0.012338176297517225,0.08474383086529164,0.07240565456777441,-0.04113599914663135,0.31641298296642,0.09695364189612787,0.2008255897978629,0.03931177200179959,0.00952003829928011,0.04973956987699198,0.040219531577711874,-0.02751934824062456,0.22142663203288032,0.16529519050344993,0.3543631131451082,0.06878567315870418,0.006391472503732597,0.10826439664787188,0.10187292414413929,-0.05434134252870315,0.384931723535603,3.245985546893016,1.564566710693949,3.176936465666098,2.461675240516982,4.702357486351236,2.240682245834254,2.2762570529071784,4.215714040878853,3.245985546893016,1.564566710693949,3.176936465666098,2.461675240516982,4.702357486351236,2.240682245834254,2.2762570529071784,4.215714040878853,5.580321017430727e+16,9.005460430241677e+16,65283.340244927735,2095.8967697335875,1.2858617260831851e+17,1.2858617260831642e+17,-13211848336536.0,1.1161963219695107e+17,0.00039790420050849206,8.679642123099758e-06,0.0003991664998466149,0.00039026025115163065,0.0004045724981551757,1.4312247003545053e-05,0.00039252450258520164,0.00040328389843178247
real_bad_data_ratio_sweep,scenario.bad_data.ratio,0.05,ridge,10,10,0,0,0.0,0.13763849190989433,0.2884360098347056,0.05355473712184218,0.012338176297517225,0.08474383086529164,0.07240565456777441,-0.04113599914663135,0.31641298296642,0.09695364189612787,0.2008255897978629,0.03931177200179959,0.00952003829928011,0.04973956987699198,0.040219531577711874,-0.02751934824062456,0.22142663203288032,0.16529519050344993,0.3543631131451082,0.06878567315870418,0.006391472503732597,0.10826439664787188,0.10187292414413929,-0.05434134252870315,0.384931723535603,3.245985546893016,1.564566710693949,3.176936465666098,2.461675240516982,4.702357486351236,2.240682245834254,2.2762570529071784,4.215714040878853,3.245985546893016,1.564566710693949,3.176936465666098,2.461675240516982,4.702357486351236,2.240682245834254,2.2762570529071784,4.215714040878853,5.580321017430727e+16,9.005460430241677e+16,65283.340244927735,2095.8967697335875,1.2858617260831851e+17,1.2858617260831642e+17,-13211848336536.0,1.1161963219695107e+17,0.00041137070147669876,2.9393531832640218e-05,0.000408583498938242,0.00039136425039032474,0.000416583501646528,2.521925125620328e-05,0.00039315240169940873,0.0004295890012539888
real_bad_data_ratio_sweep,scenario.bad_data.ratio,0.05,truncated_svd,10,10,0,0,0.0,0.16464411600496381,0.37215179091326434,0.053554792030266724,0.01233823855685261,0.08728695843393226,0.07494871987707966,-0.0660179537359834,0.39530618574591103,0.11526193690159676,0.25743796489783605,0.03931183116939266,0.009552630445046626,0.05156254453710277,0.04200991409205614,-0.044299766852428354,0.27482364065562187,0.1986230676293103,0.4576499781634876,0.06878573883374016,0.0064527794659536295,0.11137333305487297,0.10492055358891934,-0.08503132758678661,0.48227746284540723,3.245967457542057,1.5645551690726498,3.1769364656046877,2.4616752405131788,4.702312378007931,2.240637137494752,2.276246117127214,4.2156887979569,3.245967457542057,1.5645551690726498,3.1769364656046877,2.4616752405131788,4.702312378007931,2.240637137494752,2.276246117127214,4.2156887979569,5.580321017430727e+16,9.005460430241677e+16,65283.340244927735,2095.8967697335875,1.2858617260831851e+17,1.2858617260831642e+17,-13211848336536.0,1.1161963219695107e+17,0.0004094957002962474,1.646253199753993e-05,0.00040745849764789455,0.00039868749809102155,0.0004183745022601215,1.9687004169099964e-05,0.0003992921172517844,0.00041969928334071037
