estimator,rmse,angle_rmse,voltage_magnitude_rmse,residual_norm,weighted_residual,condition_number,rank,effective_rank,runtime_seconds,iterations,converged,failed,failure_reason,case_name,dataset_source,dataset_source_detail,external_case,mode,n_measurements,n_states,scenario_name,noise_std,missing_ratio,bad_data_ratio,bad_data_count,bad_data_magnitude,bad_data_target,target_condition_number,achieved_condition_number,trial_id,sweep_name,sweep_parameter,sweep_value,seed
qsvt_regularized,0.013300537752806983,0.017561168773648744,0.007403116085320806,5.781545238218162,5.781545238218162,84.57840623422302,27,27,0.0487450419968809,5,True,False,,ieee14,pypower,pypower.case14.case14,True,nonlinear_ac_state_estimation,74,27,nonlinear_ac_ieee14,0.01,0.1,0.05,1,5.0,weak_area,,84.57840623422302,nonlinear_noise_sweep_0p01_seed303,nonlinear_noise_sweep,scenario.noise_std,0.01,303
huber_irls,0.00671495778388118,0.008959887534467357,0.00352352468485878,5.930837919680872,5.930837919680872,86.92026794277237,27,27,0.04097254200314637,4,True,False,,ieee14,pypower,pypower.case14.case14,True,nonlinear_ac_state_estimation,74,27,nonlinear_ac_ieee14,0.01,0.1,0.05,1,5.0,weak_area,,86.92026794277237,nonlinear_noise_sweep_0p01_seed303,nonlinear_noise_sweep,scenario.noise_std,0.01,303
pseudoinverse,0.005789183197305733,0.007430816055248959,0.0036554654019975517,5.617269795999783,5.617269795999783,52.39873842990941,27,27,0.04003045800345717,4,True,False,,ieee14,pypower,pypower.case14.case14,True,nonlinear_ac_state_estimation,74,27,nonlinear_ac_ieee14,0.01,0.1,0.05,1,5.0,weak_area,,52.39873842990941,nonlinear_noise_sweep_0p01_seed404,nonlinear_noise_sweep,scenario.noise_std,0.01,404
ridge,0.005789183197305738,0.007430816055249118,0.0036554654019972667,5.617269795999786,5.617269795999786,52.39873842990602,27,27,0.0408750830029021,4,True,False,,ieee14,pypower,pypower.case14.case14,True,nonlinear_ac_state_estimation,74,27,nonlinear_ac_ieee14,0.01,0.1,0.05,1,5.0,weak_area,,52.39873842990602,nonlinear_noise_sweep_0p01_seed404,nonlinear_noise_sweep,scenario.noise_std,0.01,404
truncated_svd,0.005789183197305733,0.007430816055248959,0.0036554654019975517,5.617269795999783,5.617269795999783,52.39873842990941,27,27,0.04039987499709241,4,True,False,,ieee14,pypower,pypower.case14.case14,True,nonlinear_ac_state_estimation,74,27,nonlinear_ac_ieee14,0.01,0.1,0.05,1,5.0,weak_area,,52.39873842990941,nonlinear_noise_sweep_0p01_seed404,nonlinear_noise_sweep,scenario.noise_std,0.01,404
qsvt_regularized,0.005789183197305738,0.007430816055249118,0.0036554654019972667,5.617269795999786,5.617269795999786,52.39873842990602,27,27,0.03979879200051073,4,True,False,,ieee14,pypower,pypower.case14.case14,True,nonlinear_ac_state_estimation,74,27,nonlinear_ac_ieee14,0.01,0.1,0.05,1,5.0,weak_area,,52.39873842990602,nonlinear_noise_sweep_0p01_seed404,nonlinear_noise_sweep,scenario.noise_std,0.01,404
huber_irls,0.00252319609526967,0.0030381513447767295,0.0019254178346340912,5.726502028678129,5.726502028678129,52.642240201457746,27,27,0.04015849999996135,4,True,False,,ieee14,pypower,pypower.case14.case14,True,nonlinear_ac_state_estimation,74,27,nonlinear_ac_ieee14,0.01,0.1,0.05,1,5.0,weak_area,,52.642240201457746,nonlinear_noise_sweep_0p01_seed404,nonlinear_noise_sweep,scenario.noise_std,0.01,404
pseudoinverse,0.003011264841854225,0.002952291570059611,0.0030650098916162093,6.678468493164234,6.678468493164234,53.84720830502212,27,27,0.03965345799952047,4,True,False,,ieee14,pypower,pypower.case14.case14,True,nonlinear_ac_state_estimation,74,27,nonlinear_ac_ieee14,0.01,0.1,0.05,1,5.0,weak_area,,53.84720830502212,nonlinear_noise_sweep_0p01_seed505,nonlinear_noise_sweep,scenario.noise_std,0.01,505
ridge,0.003011264841855231,0.002952291570060739,0.003065009891617106,6.67846849316424,6.67846849316424,53.84720830502213,27,27,0.040249165998829994,4,True,False,,ieee14,pypower,pypower.case14.case14,True,nonlinear_ac_state_estimation,74,27,nonlinear_ac_ieee14,0.01,0.1,0.05,1,5.0,weak_area,,53.84720830502213,nonlinear_noise_sweep_0p01_seed505,nonlinear_noise_sweep,scenario.noise_std,0.01,505
truncated_svd,0.0030112648418542257,0.0029522915700596116,0.0030650098916162093,6.678468493164235,6.678468493164235,53.847208305022086,27,27,0.040467582999554,4,True,False,,ieee14,pypower,pypower.case14.case14,True,nonlinear_ac_state_estimation,74,27,nonlinear_ac_ieee14,0.01,0.1,0.05,1,5.0,weak_area,,53.847208305022086,nonlinear_noise_sweep_0p01_seed505,nonlinear_noise_sweep,scenario.noise_std,0.01,505
qsvt_regularized,0.003011264841855231,0.002952291570060739,0.003065009891617106,6.67846849316424,6.67846849316424,53.84720830502213,27,27,0.03964083400205709,4,True,False,,ieee14,pypower,pypower.case14.case14,True,nonlinear_ac_state_estimation,74,27,nonlinear_ac_ieee14,0.01,0.1,0.05,1,5.0,weak_area,,53.84720830502213,nonlinear_noise_sweep_0p01_seed505,nonlinear_noise_sweep,scenario.noise_std,0.01,505
huber_irls,0.0023309051425679096,0.0027274718469291223,0.001889555359134123,6.717712195964557,6.717712195964557,53.93665039661945,27,27,0.042655249999370426,4,True,False,,ieee14,pypower,pypower.case14.case14,True,nonlinear_ac_state_estimation,74,27,nonlinear_ac_ieee14,0.01,0.1,0.05,1,5.0,weak_area,,53.93665039661945,nonlinear_noise_sweep_0p01_seed505,nonlinear_noise_sweep,scenario.noise_std,0.01,505
pseudoinverse,0.004917794254426866,0.004490940292844427,0.005283368971181299,6.131408408485087,6.131408408485087,53.62979986643061,27,27,0.05040408299828414,5,True,False,,ieee14,pypower,pypower.case14.case14,True,nonlinear_ac_state_estimation,74,27,nonlinear_ac_ieee14,0.01,0.1,0.05,1,5.0,weak_area,,53.62979986643061,nonlinear_noise_sweep_0p01_seed606,nonlinear_noise_sweep,scenario.noise_std,0.01,606
ridge,0.004917794254426965,0.004490940292844671,0.005283368971181283,6.13140840848509,6.13140840848509,53.62979986643056,27,27,0.05066666700440692,5,True,False,,ieee14,pypower,pypower.case14.case14,True,nonlinear_ac_state_estimation,74,27,nonlinear_ac_ieee14,0.01,0.1,0.05,1,5.0,weak_area,,53.62979986643056,nonlinear_noise_sweep_0p01_seed606,nonlinear_noise_sweep,scenario.noise_std,0.01,606
truncated_svd,0.004917794254426866,0.004490940292844427,0.005283368971181299,6.131408408485087,6.131408408485087,53.62979986643061,27,27,0.04963083300390281,5,True,False,,ieee14,pypower,pypower.case14.case14,True,nonlinear_ac_state_estimation,74,27,nonlinear_ac_ieee14,0.01,0.1,0.05,1,5.0,weak_area,,53.62979986643061,nonlinear_noise_sweep_0p01_seed606,nonlinear_noise_sweep,scenario.noise_std,0.01,606
qsvt_regularized,0.004917794254426965,0.004490940292844671,0.005283368971181283,6.13140840848509,6.13140840848509,53.62979986643056,27,27,0.05086887499783188,5,True,False,,ieee14,pypower,pypower.case14.case14,True,nonlinear_ac_state_estimation,74,27,nonlinear_ac_ieee14,0.01,0.1,0.05,1,5.0,weak_area,,53.62979986643056,nonlinear_noise_sweep_0p01_seed606,nonlinear_noise_sweep,scenario.noise_std,0.01,606
huber_irls,0.004497628565880611,0.004143607657819227,0.004803054057157552,6.18461395998288,6.18461395998288,53.57748481772096,27,27,0.042915834004816134,4,True,False,,ieee14,pypower,pypower.case14.case14,True,nonlinear_ac_state_estimation,74,27,nonlinear_ac_ieee14,0.01,0.1,0.05,1,5.0,weak_area,,53.57748481772096,nonlinear_noise_sweep_0p01_seed606,nonlinear_noise_sweep,scenario.noise_std,0.01,606
pseudoinverse,0.005612197015230076,0.004061800539703862,0.00673973021398932,5.496915282622669,5.496915282622669,53.97059573902096,27,27,0.04195191700273426,4,True,False,,ieee14,pypower,pypower.case14.case14,True,nonlinear_ac_state_estimation,74,27,nonlinear_ac_ieee14,0.01,0.1,0.05,1,5.0,weak_area,,53.97059573902096,nonlinear_noise_sweep_0p01_seed707,nonlinear_noise_sweep,scenario.noise_std,0.01,707
ridge,0.0056121970152300926,0.004061800539703892,0.006739730213989331,5.496915282622668,5.496915282622668,53.970595739024866,27,27,0.04055279100430198,4,True,False,,ieee14,pypower,pypower.case14.case14,True,nonlinear_ac_state_estimation,74,27,nonlinear_ac_ieee14,0.01,0.1,0.05,1,5.0,weak_area,,53.970595739024866,nonlinear_noise_sweep_0p01_seed707,nonlinear_noise_sweep,scenario.noise_std,0.01,707
truncated_svd,0.0056121970152300865,0.004061800539703886,0.006739730213989324,5.496915282622669,5.496915282622669,53.97059573902097,27,27,0.041079499998886604,4,True,False,,ieee14,pypower,pypower.case14.case14,True,nonlinear_ac_state_estimation,74,27,nonlinear_ac_ieee14,0.01,0.1,0.05,1,5.0,weak_area,,53.97059573902097,nonlinear_noise_sweep_0p01_seed707,nonlinear_noise_sweep,scenario.noise_std,0.01,707
qsvt_regularized,0.0056121970152300926,0.004061800539703892,0.006739730213989331,5.496915282622668,5.496915282622668,53.970595739024866,27,27,0.04051141699892469,4,True,False,,ieee14,pypower,pypower.case14.case14,True,nonlinear_ac_state_estimation,74,27,nonlinear_ac_ieee14,0.01,0.1,0.05,1,5.0,weak_area,,53.970595739024866,nonlinear_noise_sweep_0p01_seed707,nonlinear_noise_sweep,scenario.noise_std,0.01,707
huber_irls,0.005294904961741233,0.003979081591766913,0.00627433734049913,5.5072858028733265,5.5072858028733265,53.84932297314723,27,27,0.04264458300167462,4,True,False,,ieee14,pypower,pypower.case14.case14,True,nonlinear_ac_state_estimation,74,27,nonlinear_ac_ieee14,0.01,0.1,0.05,1,5.0,weak_area,,53.84932297314723,nonlinear_noise_sweep_0p01_seed707,nonlinear_noise_sweep,scenario.noise_std,0.01,707
pseudoinverse,0.010771516277575976,0.007793584525461717,0.012936854116290518,5.69410920559858,5.69410920559858,71.64910638295643,27,27,0.050306208002439234,5,True,False,,ieee14,pypower,pypower.case14.case14,True,nonlinear_ac_state_estimation,74,27,nonlinear_ac_ieee14,0.01,0.1,0.05,1,5.0,weak_area,,71.64910638295643,nonlinear_noise_sweep_0p01_seed808,nonlinear_noise_sweep,scenario.noise_std,0.01,808
ridge,0.0107715162775758,0.007793584525461496,0.01293685411629036,5.694109205598615,5.694109205598615,71.64910638295547,27,27,0.050198625001939945,5,True,False,,ieee14,pypower,pypower.case14.case14,True,nonlinear_ac_state_estimation,74,27,nonlinear_ac_ieee14,0.01,0.1,0.05,1,5.0,weak_area,,71.64910638295547,nonlinear_noise_sweep_0p01_seed808,nonlinear_noise_sweep,scenario.noise_std,0.01,808
truncated_svd,0.010771516277575976,0.007793584525461717,0.012936854116290518,5.69410920559858,5.69410920559858,71.64910638295643,27,27,0.04970712499925867,5,True,False,,ieee14,pypower,pypower.case14.case14,True,nonlinear_ac_state_estimation,74,27,nonlinear_ac_ieee14,0.01,0.1,0.05,1,5.0,weak_area,,71.64910638295643,nonlinear_noise_sweep_0p01_seed808,nonlinear_noise_sweep,scenario.noise_std,0.01,808
qsvt_regularized,0.0107715162775758,0.007793584525461496,0.01293685411629036,5.694109205598615,5.694109205598615,71.64910638295547,27,27,0.049962124998273794,5,True,False,,ieee14,pypower,pypower.case14.case14,True,nonlinear_ac_state_estimation,74,27,nonlinear_ac_ieee14,0.01,0.1,0.05,1,5.0,weak_area,,71.64910638295547,nonlinear_noise_sweep_0p01_seed808,nonlinear_noise_sweep,scenario.noise_std,0.01,808
huber_irls,0.00546733505364541,0.002965361264060782,0.0070344232343274304,5.875408192446356,5.875408192446356,71.5652573693854,27,27,0.04063699999824166,4,True,False,,ieee14,pypower,pypower.case14.case14,True,nonlinear_ac_state_estimation,74,27,nonlinear_ac_ieee14,0.01,0.1,0.05,1,5.0,weak_area,,71.5652573693854,nonlinear_noise_sweep_0p01_seed808,nonlinear_noise_sweep,scenario.noise_std,0.01,808
pseudoinverse,0.009197127679335856,0.0080649349037041,0.01013583451648286,6.054973261340113,6.054973261340113,61.988568536572515,27,27,0.057856915998854674,6,True,False,,ieee14,pypower,pypower.case14.case14,True,nonlinear_ac_state_estimation,74,27,nonlinear_ac_ieee14,0.01,0.1,0.05,1,5.0,weak_area,,61.988568536572515,nonlinear_noise_sweep_0p01_seed909,nonlinear_noise_sweep,scenario.noise_std,0.01,909
ridge,0.009197127679336373,0.008064934903703367,0.010135834516484308,6.054973261340129,6.054973261340129,61.98856853656994,27,27,0.05823404100374319,6,True,False,,ieee14,pypower,pypower.case14.case14,True,nonlinear_ac_state_estimation,74,27,nonlinear_ac_ieee14,0.01,0.1,0.05,1,5.0,weak_area,,61.98856853656994,nonlinear_noise_sweep_0p01_seed909,nonlinear_noise_sweep,scenario.noise_std,0.01,909
truncated_svd,0.009197127679335839,0.008064934903704093,0.010135834516482834,6.054973261340121,6.054973261340121,61.98856853657253,27,27,0.05965920900052879,6,True,False,,ieee14,pypower,pypower.case14.case14,True,nonlinear_ac_state_estimation,74,27,nonlinear_ac_ieee14,0.01,0.1,0.05,1,5.0,weak_area,,61.98856853657253,nonlinear_noise_sweep_0p01_seed909,nonlinear_noise_sweep,scenario.noise_std,0.01,909
qsvt_regularized,0.009197127679336373,0.008064934903703367,0.010135834516484308,6.054973261340129,6.054973261340129,61.98856853656994,27,27,0.05932879199826857,6,True,False,,ieee14,pypower,pypower.case14.case14,True,nonlinear_ac_state_estimation,74,27,nonlinear_ac_ieee14,0.01,0.1,0.05,1,5.0,weak_area,,61.98856853656994,nonlinear_noise_sweep_0p01_seed909,nonlinear_noise_sweep,scenario.noise_std,0.01,909
huber_irls,0.004008822411598407,0.0033676354520626815,0.00452355068703894,6.241827033395873,6.241827033395873,61.563945129940464,27,27,0.051546167000196874,5,True,False,,ieee14,pypower,pypower.case14.case14,True,nonlinear_ac_state_estimation,74,27,nonlinear_ac_ieee14,0.01,0.1,0.05,1,5.0,weak_area,,61.563945129940464,nonlinear_noise_sweep_0p01_seed909,nonlinear_noise_sweep,scenario.noise_std,0.01,909
pseudoinverse,0.030444030155853043,0.03871642433715226,0.01988925153482143,4.636620612833618,4.636620612833618,109.87986252720269,27,27,0.05769041599705815,6,True,False,,ieee14,pypower,pypower.case14.case14,True,nonlinear_ac_state_estimation,74,27,nonlinear_ac_ieee14,0.01,0.1,0.05,1,5.0,weak_area,,109.87986252720269,nonlinear_noise_sweep_0p01_seed1001,nonlinear_noise_sweep,scenario.noise_std,0.01,1001
ridge,0.03044403015585455,0.038716424337154005,0.019889251534822707,4.636620612833621,4.636620612833621,109.87986252721774,27,27,0.058317249997344334,6,True,False,,ieee14,pypower,pypower.case14.case14,True,nonlinear_ac_state_estimation,74,27,nonlinear_ac_ieee14,0.01,0.1,0.05,1,5.0,weak_area,,109.87986252721774,nonlinear_noise_sweep_0p01_seed1001,nonlinear_noise_sweep,scenario.noise_std,0.01,1001
truncated_svd,0.030444030155853046,0.038716424337152264,0.019889251534821427,4.6366206128336085,4.6366206128336085,109.87986252720255,27,27,0.0570171669969568,6,True,False,,ieee14,pypower,pypower.case14.case14,True,nonlinear_ac_state_estimation,74,27,nonlinear_ac_ieee14,0.01,0.1,0.05,1,5.0,weak_area,,109.87986252720255,nonlinear_noise_sweep_0p01_seed1001,nonlinear_noise_sweep,scenario.noise_std,0.01,1001
qsvt_regularized,0.03044403015585455,0.038716424337154005,0.019889251534822707,4.636620612833621,4.636620612833621,109.87986252721774,27,27,0.058105457996134646,6,True,False,,ieee14,pypower,pypower.case14.case14,True,nonlinear_ac_state_estimation,74,27,nonlinear_ac_ieee14,0.01,0.1,0.05,1,5.0,weak_area,,109.87986252721774,nonlinear_noise_sweep_0p01_seed1001,nonlinear_noise_sweep,scenario.noise_std,0.01,1001
huber_irls,0.03318051637063086,0.04199683499607055,0.022034090556052776,4.654793654367733,4.654793654367733,108.76501843518969,27,27,0.08277216699934797,8,False,False,max_iterations reached,ieee14,pypower,pypower.case14.case14,True,nonlinear_ac_state_estimation,74,27,nonlinear_ac_ieee14,0.01,0.1,0.05,1,5.0,weak_area,,108.76501843518969,nonlinear_noise_sweep_0p01_seed1001,nonlinear_noise_sweep,scenario.noise_std,0.01,1001
pseudoinverse,0.009087712746954928,0.010343440662773349,0.007741392356055115,4.217433809711272,4.217433809711272,52.485148280780585,27,27,0.058269665998523124,6,True,False,,ieee14,pypower,pypower.case14.case14,True,nonlinear_ac_state_estimation,82,27,nonlinear_ac_ieee14,0.002,0.0,0.05,1,5.0,weak_area,,52.485148280780585,nonlinear_missing_sweep_0p0_seed101,nonlinear_missing_sweep,scenario.missing_ratio,0.0,101
ridge,0.009087712746955278,0.010343440662773788,0.0077413923560553655,4.2174338097112605,4.2174338097112605,52.485148280780955,27,27,0.05907337499957066,6,True,False,,ieee14,pypower,pypower.case14.case14,True,nonlinear_ac_state_estimation,82,27,nonlinear_ac_ieee14,0.002,0.0,0.05,1,5.0,weak_area,,52.485148280780955,nonlinear_missing_sweep_0p0_seed101,nonlinear_missing_sweep,scenario.missing_ratio,0.0,101
truncated_svd,0.009087712746954928,0.010343440662773349,0.007741392356055115,4.217433809711272,4.217433809711272,52.485148280780585,27,27,0.058014250003907364,6,True,False,,ieee14,pypower,pypower.case14.case14,True,nonlinear_ac_state_estimation,82,27,nonlinear_ac_ieee14,0.002,0.0,0.05,1,5.0,weak_area,,52.485148280780585,nonlinear_missing_sweep_0p0_seed101,nonlinear_missing_sweep,scenario.missing_ratio,0.0,101
qsvt_regularized,0.009087712746955278,0.010343440662773788,0.0077413923560553655,4.2174338097112605,4.2174338097112605,52.485148280780955,27,27,0.05771933300275123,6,True,False,,ieee14,pypower,pypower.case14.case14,True,nonlinear_ac_state_estimation,82,27,nonlinear_ac_ieee14,0.002,0.0,0.05,1,5.0,weak_area,,52.485148280780955,nonlinear_missing_sweep_0p0_seed101,nonlinear_missing_sweep,scenario.missing_ratio,0.0,101
huber_irls,0.004166515238825388,0.004777986358065626,0.003504455654312876,4.490950628643271,4.490950628643271,52.86989560953918,27,27,0.05295641699922271,5,True,False,,ieee14,pypower,pypower.case14.case14,True,nonlinear_ac_state_estimation,82,27,nonlinear_ac_ieee14,0.002,0.0,0.05,1,5.0,weak_area,,52.86989560953918,nonlinear_missing_sweep_0p0_seed101,nonlinear_missing_sweep,scenario.missing_ratio,0.0,101
pseudoinverse,0.0035550314590630516,0.0005268579411995338,0.004910805748917308,5.031206860317539,5.031206860317539,52.63035334644766,27,27,0.040355999997700565,4,True,False,,ieee14,pypower,pypower.case14.case14,True,nonlinear_ac_state_estimation,82,27,nonlinear_ac_ieee14,0.002,0.0,0.05,1,5.0,weak_area,,52.63035334644766,nonlinear_missing_sweep_0p0_seed202,nonlinear_missing_sweep,scenario.missing_ratio,0.0,202
ridge,0.0035550314590635616,0.000526857941199417,0.004910805748918032,5.031206860317538,5.031206860317538,52.63035334645481,27,27,0.04048375000274973,4,True,False,,ieee14,pypower,pypower.case14.case14,True,nonlinear_ac_state_estimation,82,27,nonlinear_ac_ieee14,0.002,0.0,0.05,1,5.0,weak_area,,52.63035334645481,nonlinear_missing_sweep_0p0_seed202,nonlinear_missing_sweep,scenario.missing_ratio,0.0,202
truncated_svd,0.0035550314590630516,0.0005268579411995338,0.004910805748917308,5.031206860317539,5.031206860317539,52.63035334644766,27,27,0.04004924999753712,4,True,False,,ieee14,pypower,pypower.case14.case14,True,nonlinear_ac_state_estimation,82,27,nonlinear_ac_ieee14,0.002,0.0,0.05,1,5.0,weak_area,,52.63035334644766,nonlinear_missing_sweep_0p0_seed202,nonlinear_missing_sweep,scenario.missing_ratio,0.0,202
qsvt_regularized,0.0035550314590635616,0.000526857941199417,0.004910805748918032,5.031206860317538,5.031206860317538,52.63035334645481,27,27,0.039913125001476146,4,True,False,,ieee14,pypower,pypower.case14.case14,True,nonlinear_ac_state_estimation,82,27,nonlinear_ac_ieee14,0.002,0.0,0.05,1,5.0,weak_area,,52.63035334645481,nonlinear_missing_sweep_0p0_seed202,nonlinear_missing_sweep,scenario.missing_ratio,0.0,202
huber_irls,0.0013815503575566033,0.0006142076910915449,0.0018250270722297507,5.070168707243956,5.070168707243956,53.000065264200416,27,27,0.04021775000001071,4,True,False,,ieee14,pypower,pypower.case14.case14,True,nonlinear_ac_state_estimation,82,27,nonlinear_ac_ieee14,0.002,0.0,0.05,1,5.0,weak_area,,53.000065264200416,nonlinear_missing_sweep_0p0_seed202,nonlinear_missing_sweep,scenario.missing_ratio,0.0,202
pseudoinverse,0.0061103841949805855,0.0041486635898253564,0.007484961784028772,4.786381672138925,4.786381672138925,54.10851541570099,27,27,0.04987812499894062,5,True,False,,ieee14,pypower,pypower.case14.case14,True,nonlinear_ac_state_estimation,82,27,nonlinear_ac_ieee14,0.002,0.0,0.05,1,5.0,weak_area,,54.10851541570099,nonlinear_missing_sweep_0p0_seed303,nonlinear_missing_sweep,scenario.missing_ratio,0.0,303
ridge,0.006110384194980475,0.004148663589825174,0.007484961784028693,4.786381672138926,4.786381672138926,54.10851541570032,27,27,0.050259415998880286,5,True,False,,ieee14,pypower,pypower.case14.case14,True,nonlinear_ac_state_estimation,82,27,nonlinear_ac_ieee14,0.002,0.0,0.05,1,5.0,weak_area,,54.10851541570032,nonlinear_missing_sweep_0p0_seed303,nonlinear_missing_sweep,scenario.missing_ratio,0.0,303
truncated_svd,0.0061103841949805855,0.0041486635898253564,0.007484961784028772,4.786381672138925,4.786381672138925,54.10851541570099,27,27,0.05008287499367725,5,True,False,,ieee14,pypower,pypower.case14.case14,True,nonlinear_ac_state_estimation,82,27,nonlinear_ac_ieee14,0.002,0.0,0.05,1,5.0,weak_area,,54.10851541570099,nonlinear_missing_sweep_0p0_seed303,nonlinear_missing_sweep,scenario.missing_ratio,0.0,303
qsvt_regularized,0.006110384194980475,0.004148663589825174,0.007484961784028693,4.786381672138926,4.786381672138926,54.10851541570032,27,27,0.050178958001197316,5,True,False,,ieee14,pypower,pypower.case14.case14,True,nonlinear_ac_state_estimation,82,27,nonlinear_ac_ieee14,0.002,0.0,0.05,1,5.0,weak_area,,54.10851541570032,nonlinear_missing_sweep_0p0_seed303,nonlinear_missing_sweep,scenario.missing_ratio,0.0,303
huber_irls,0.0021379943572802434,0.0018393697255718693,0.002381999215875246,4.910224144034501,4.910224144034501,53.51786126860123,27,27,0.041092208004556596,4,True,False,,ieee14,pypower,pypower.case14.case14,True,nonlinear_ac_state_estimation,82,27,nonlinear_ac_ieee14,0.002,0.0,0.05,1,5.0,weak_area,,53.51786126860123,nonlinear_missing_sweep_0p0_seed303,nonlinear_missing_sweep,scenario.missing_ratio,0.0,303
pseudoinverse,0.008892060453427678,0.009999750503281047,0.007722512656595242,4.431045345889372,4.431045345889372,54.41113423438373,27,27,0.05075691599631682,5,True,False,,ieee14,pypower,pypower.case14.case14,True,nonlinear_ac_state_estimation,82,27,nonlinear_ac_ieee14,0.002,0.0,0.05,1,5.0,weak_area,,54.41113423438373,nonlinear_missing_sweep_0p0_seed404,nonlinear_missing_sweep,scenario.missing_ratio,0.0,404
ridge,0.00889206045342447,0.00999975050327848,0.007722512656591205,4.431045345889373,4.431045345889373,54.41113423439604,27,27,0.04887820899602957,5,True,False,,ieee14,pypower,pypower.case14.case14,True,nonlinear_ac_state_estimation,82,27,nonlinear_ac_ieee14,0.002,0.0,0.05,1,5.0,weak_area,,54.41113423439604,nonlinear_missing_sweep_0p0_seed404,nonlinear_missing_sweep,scenario.missing_ratio,0.0,404
truncated_svd,0.00889206045342768,0.009999750503281047,0.0077225126565952425,4.431045345889372,4.431045345889372,54.41113423438377,27,27,0.049783707996539306,5,True,False,,ieee14,pypower,pypower.case14.case14,True,nonlinear_ac_state_estimation,82,27,nonlinear_ac_ieee14,0.002,0.0,0.05,1,5.0,weak_area,,54.41113423438377,nonlinear_missing_sweep_0p0_seed404,nonlinear_missing_sweep,scenario.missing_ratio,0.0,404
qsvt_regularized,0.00889206045342447,0.00999975050327848,0.007722512656591205,4.431045345889373,4.431045345889373,54.41113423439604,27,27,0.049364250000508036,5,True,False,,ieee14,pypower,pypower.case14.case14,True,nonlinear_ac_state_estimation,82,27,nonlinear_ac_ieee14,0.002,0.0,0.05,1,5.0,weak_area,,54.41113423439604,nonlinear_missing_sweep_0p0_seed404,nonlinear_missing_sweep,scenario.missing_ratio,0.0,404
huber_irls,0.003640811717388232,0.004019276822329274,0.0032501554764025864,4.667536340279254,4.667536340279254,53.654935112255764,27,27,0.05133708300127182,5,True,False,,ieee14,pypower,pypower.case14.case14,True,nonlinear_ac_state_estimation,82,27,nonlinear_ac_ieee14,0.002,0.0,0.05,1,5.0,weak_area,,53.654935112255764,nonlinear_missing_sweep_0p0_seed404,nonlinear_missing_sweep,scenario.missing_ratio,0.0,404
pseudoinverse,0.009540645419883777,0.008531028702376,0.01039067523718368,4.351058042985792,4.351058042985792,52.23578711146877,27,27,0.048449292000441346,5,True,False,,ieee14,pypower,pypower.case14.case14,True,nonlinear_ac_state_estimation,82,27,nonlinear_ac_ieee14,0.002,0.0,0.05,1,5.0,weak_area,,52.23578711146877,nonlinear_missing_sweep_0p0_seed505,nonlinear_missing_sweep,scenario.missing_ratio,0.0,505
ridge,0.00954064541988086,0.008531028702374181,0.010390675237179903,4.351058042985801,4.351058042985801,52.23578711147646,27,27,0.04879987500316929,5,True,False,,ieee14,pypower,pypower.case14.case14,True,nonlinear_ac_state_estimation,82,27,nonlinear_ac_ieee14,0.002,0.0,0.05,1,5.0,weak_area,,52.23578711147646,nonlinear_missing_sweep_0p0_seed505,nonlinear_missing_sweep,scenario.missing_ratio,0.0,505
truncated_svd,0.009540645419883757,0.008531028702375988,0.010390675237183651,4.35105804298578,4.35105804298578,52.235787111468746,27,27,0.07367583300219849,5,True,False,,ieee14,pypower,pypower.case14.case14,True,nonlinear_ac_state_estimation,82,27,nonlinear_ac_ieee14,0.002,0.0,0.05,1,5.0,weak_area,,52.235787111468746,nonlinear_missing_sweep_0p0_seed505,nonlinear_missing_sweep,scenario.missing_ratio,0.0,505
qsvt_regularized,0.00954064541988086,0.008531028702374181,0.010390675237179903,4.351058042985801,4.351058042985801,52.23578711147646,27,27,0.06074037499638507,5,True,False,,ieee14,pypower,pypower.case14.case14,True,nonlinear_ac_state_estimation,82,27,nonlinear_ac_ieee14,0.002,0.0,0.05,1,5.0,weak_area,,52.23578711147646,nonlinear_missing_sweep_0p0_seed505,nonlinear_missing_sweep,scenario.missing_ratio,0.0,505
huber_irls,0.004017382584600885,0.0036818035999098475,0.004305635723016759,4.614681938034903,4.614681938034903,52.79508028782055,27,27,0.05360229200596223,5,True,False,,ieee14,pypower,pypower.case14.case14,True,nonlinear_ac_state_estimation,82,27,nonlinear_ac_ieee14,0.002,0.0,0.05,1,5.0,weak_area,,52.79508028782055,nonlinear_missing_sweep_0p0_seed505,nonlinear_missing_sweep,scenario.missing_ratio,0.0,505
pseudoinverse,0.009364014305695435,0.007996700610605393,0.010475054576205319,4.3607998079786,4.3607998079786,52.27736525979304,27,27,0.06759291699563619,5,True,False,,ieee14,pypower,pypower.case14.case14,True,nonlinear_ac_state_estimation,82,27,nonlinear_ac_ieee14,0.002,0.0,0.05,1,5.0,weak_area,,52.27736525979304,nonlinear_missing_sweep_0p0_seed606,nonlinear_missing_sweep,scenario.missing_ratio,0.0,606
ridge,0.009364014305693098,0.007996700610603945,0.010475054576202316,4.360799807978603,4.360799807978603,52.277365259799204,27,27,0.04889316600019811,5,True,False,,ieee14,pypower,pypower.case14.case14,True,nonlinear_ac_state_estimation,82,27,nonlinear_ac_ieee14,0.002,0.0,0.05,1,5.0,weak_area,,52.277365259799204,nonlinear_missing_sweep_0p0_seed606,nonlinear_missing_sweep,scenario.missing_ratio,0.0,606
