sweep_name,sweep_parameter,sweep_value,estimator,n_trials,n_successful_trials,n_failed_trials,failed_count,failure_rate,rmse_mean,rmse_std,rmse_median,rmse_q1,rmse_q3,rmse_iqr,rmse_ci95_low,rmse_ci95_high,angle_rmse_mean,angle_rmse_std,angle_rmse_median,angle_rmse_q1,angle_rmse_q3,angle_rmse_iqr,angle_rmse_ci95_low,angle_rmse_ci95_high,voltage_magnitude_rmse_mean,voltage_magnitude_rmse_std,voltage_magnitude_rmse_median,voltage_magnitude_rmse_q1,voltage_magnitude_rmse_q3,voltage_magnitude_rmse_iqr,voltage_magnitude_rmse_ci95_low,voltage_magnitude_rmse_ci95_high,residual_norm_mean,residual_norm_std,residual_norm_median,residual_norm_q1,residual_norm_q3,residual_norm_iqr,residual_norm_ci95_low,residual_norm_ci95_high,weighted_residual_mean,weighted_residual_std,weighted_residual_median,weighted_residual_q1,weighted_residual_q3,weighted_residual_iqr,weighted_residual_ci95_low,weighted_residual_ci95_high,condition_number_mean,condition_number_std,condition_number_median,condition_number_q1,condition_number_q3,condition_number_iqr,condition_number_ci95_low,condition_number_ci95_high,runtime_seconds_mean,runtime_seconds_std,runtime_seconds_median,runtime_seconds_q1,runtime_seconds_q3,runtime_seconds_iqr,runtime_seconds_ci95_low,runtime_seconds_ci95_high,iterations_mean,iterations_std,iterations_median,iterations_q1,iterations_q3,iterations_iqr,iterations_ci95_low,iterations_ci95_high
nonlinear_bad_data_ratio_sweep,scenario.bad_data.ratio,0.0,huber_irls,10,10,0,0,0.0,0.0006652736443409705,0.0002795490805606064,0.0006731599272248986,0.0004986077306827364,0.0008897763049475712,0.0003911685742648348,0.000492007329114997,0.000838539959566944,0.0005296309256937726,0.00027519796700788807,0.0005159444550525667,0.00034828590773968435,0.0007294469734430879,0.0003811610657034035,0.00035906145858798403,0.0007002003927995612,0.0007381682901518074,0.00036598374410185994,0.0006228728366527589,0.0004345842047709815,0.0010210978913866005,0.0005865136866156191,0.0005113292154320212,0.0009650073648715936,0.7272865992414687,0.1104298248492479,0.7315856291482574,0.6623349169137078,0.820497261798137,0.15816234488442915,0.6588414846866003,0.795731713796337,0.7272865992414687,0.1104298248492479,0.7315856291482574,0.6623349169137078,0.820497261798137,0.15816234488442915,0.6588414846866003,0.795731713796337,68.12574508658702,21.384378611114357,57.920824613033446,53.65876781397561,72.64571923091526,18.986951416939654,54.871569905919166,81.37992026725487,0.037686849898454965,0.003980814999861947,0.03891008349819458,0.03853864600023371,0.039062739504515775,0.0005240935042820638,0.03521951519916294,0.040154184597746986,3.8,0.4216370213557839,4.0,4.0,4.0,0.0,3.5386666666666664,4.061333333333333
nonlinear_bad_data_ratio_sweep,scenario.bad_data.ratio,0.0,pseudoinverse,10,10,0,0,0.0,0.0006652736443409898,0.0002795490805605939,0.0006731599272248818,0.0004986077306828102,0.0008897763049475596,0.00039116857426474937,0.000492007329115024,0.0008385399595669556,0.0005296309256937864,0.0002751979670078857,0.0005159444550525996,0.00034828590773971504,0.0007294469734430964,0.0003811610657033814,0.00035906145858799926,0.0007002003927995735,0.0007381682901518342,0.0003659837441018387,0.0006228728366528918,0.00043458420477102865,0.0010210978913865643,0.0005865136866155356,0.0005113292154320612,0.0009650073648716071,0.7272865992414721,0.1104298248492496,0.7315856291482585,0.662334916913714,0.8204972617981362,0.15816234488442216,0.6588414846866026,0.7957317137963416,0.7272865992414721,0.1104298248492496,0.7315856291482585,0.662334916913714,0.8204972617981362,0.15816234488442216,0.6588414846866026,0.7957317137963416,68.125745086587,21.384378611114336,57.920824613033425,53.65876781397567,72.64571923091515,18.986951416939476,54.871569905919166,81.37992026725485,0.03832779989897972,0.0039996929640118105,0.04000839599757455,0.03938156250114844,0.0404946460021165,0.0011130835009680595,0.03584876451628479,0.04080683528167465,3.8,0.4216370213557839,4.0,4.0,4.0,0.0,3.5386666666666664,4.061333333333333
nonlinear_bad_data_ratio_sweep,scenario.bad_data.ratio,0.0,qsvt_regularized,10,10,0,0,0.0,0.0006652736443409175,0.00027954908056069036,0.0006731599272249702,0.0004986077306826364,0.0008897763049474607,0.0003911685742648243,0.0004920073291148918,0.0008385399595669432,0.0005296309256937874,0.0002751979670078168,0.0005159444550526128,0.0003482859077396903,0.0007294469734431387,0.0003811610657034484,0.0003590614585880429,0.0007002003927995318,0.0007381682901517292,0.00036598374410198045,0.0006228728366527258,0.0004345842047709106,0.0010210978913867813,0.0005865136866158708,0.0005113292154318685,0.00096500736487159,0.7272865992414655,0.11042982484924868,0.7315856291482636,0.6623349169137112,0.8204972617981257,0.1581623448844145,0.6588414846865966,0.7957317137963344,0.7272865992414655,0.11042982484924868,0.7315856291482636,0.6623349169137112,0.8204972617981257,0.1581623448844145,0.6588414846865966,0.7957317137963344,68.1257450866162,21.38437861109285,57.920824613033425,53.65876781406272,72.64571923091488,18.986951416852158,54.871569905961685,81.37992026727073,0.03899332500150195,0.004198473291339416,0.03980414600300719,0.038882260503669386,0.04103633299746434,0.0021540724937949562,0.03639108429548276,0.04159556570752113,3.8,0.4216370213557839,4.0,4.0,4.0,0.0,3.5386666666666664,4.061333333333333
nonlinear_bad_data_ratio_sweep,scenario.bad_data.ratio,0.0,ridge,10,10,0,0,0.0,0.0006652736443409175,0.00027954908056069036,0.0006731599272249702,0.0004986077306826364,0.0008897763049474607,0.0003911685742648243,0.0004920073291148918,0.0008385399595669432,0.0005296309256937874,0.0002751979670078168,0.0005159444550526128,0.0003482859077396903,0.0007294469734431387,0.0003811610657034484,0.0003590614585880429,0.0007002003927995318,0.0007381682901517292,0.00036598374410198045,0.0006228728366527258,0.0004345842047709106,0.0010210978913867813,0.0005865136866158708,0.0005113292154318685,0.00096500736487159,0.7272865992414655,0.11042982484924868,0.7315856291482636,0.6623349169137112,0.8204972617981257,0.1581623448844145,0.6588414846865966,0.7957317137963344,0.7272865992414655,0.11042982484924868,0.7315856291482636,0.6623349169137112,0.8204972617981257,0.1581623448844145,0.6588414846865966,0.7957317137963344,68.1257450866162,21.38437861109285,57.920824613033425,53.65876781406272,72.64571923091488,18.986951416852158,54.871569905961685,81.37992026727073,0.038170304000959734,0.003794142676782644,0.03943297950172564,0.0389497285032121,0.04032131274652784,0.0013715842433157377,0.035818670006208614,0.040521937995710855,3.8,0.4216370213557839,4.0,4.0,4.0,0.0,3.5386666666666664,4.061333333333333
nonlinear_bad_data_ratio_sweep,scenario.bad_data.ratio,0.0,truncated_svd,10,10,0,0,0.0,0.0006652736443409936,0.0002795490805605969,0.0006731599272248763,0.0004986077306828102,0.0008897763049475699,0.00039116857426475967,0.000492007329115026,0.0008385399595669613,0.0005296309256937784,0.00027519796700788574,0.0005159444550525758,0.00034828590773969866,0.0007294469734430964,0.0003811610657033978,0.0003590614585879912,0.0007002003927995655,0.0007381682901518503,0.00036598374410183354,0.0006228728366528918,0.00043458420477106324,0.0010210978913865643,0.0005865136866155011,0.0005113292154320806,0.00096500736487162,0.7272865992414707,0.11042982484925047,0.7315856291482603,0.6623349169137073,0.8204972617981365,0.15816234488442926,0.6588414846866006,0.7957317137963407,0.7272865992414707,0.11042982484925047,0.7315856291482603,0.6623349169137073,0.8204972617981365,0.15816234488442926,0.6588414846866006,0.7957317137963407,68.125745086587,21.38437861111434,57.920824613033425,53.65876781397567,72.64571923091509,18.98695141693942,54.87156990591916,81.37992026725485,0.03828368350077653,0.0033760448789609066,0.03966641700390028,0.039030406249366933,0.040284062752107275,0.0012536565027403412,0.0361911892058856,0.04037617779566746,3.8,0.4216370213557839,4.0,4.0,4.0,0.0,3.5386666666666664,4.061333333333333
nonlinear_bad_data_ratio_sweep,scenario.bad_data.ratio,0.05,huber_irls,10,10,0,0,0.0,0.005080320210580363,0.009613646873258755,0.0015307910031841366,0.0010108111541978408,0.0037097703628729867,0.0026989592086751456,-0.0008782798544701717,0.011038920275630897,0.005910834384127432,0.012265943776029523,0.0017291579594066598,0.0008802320937148895,0.0031250403504525554,0.002244808256737666,-0.001691676332701196,0.01351334510095606,0.003913132236788018,0.006386032445319974,0.0013655058919495324,0.0009464141104440168,0.0036972914121078775,0.0027508773016638607,-4.497168004535899e-05,0.007871236153621394,4.739703535808724,0.5520623989613103,4.935272714071152,4.775935748949163,4.992188526254228,0.21625277730506554,4.397531715922878,5.08187535569457,4.739703535808724,0.5520623989613103,4.935272714071152,4.775935748949163,4.992188526254228,0.21625277730506554,4.397531715922878,5.08187535569457,67.04020941119323,18.75032767617832,58.0486066904227,53.666475277481126,72.63469053119404,18.968215253712913,55.41863591427498,78.66178290811149,0.04770809989931877,0.013192016798346822,0.042331646000093315,0.041141572497508605,0.04877839525033778,0.0076368227528291754,0.039531603176579055,0.05588459662205848,4.6,1.2649110640673518,4.0,4.0,4.75,0.75,3.816,5.3839999999999995
nonlinear_bad_data_ratio_sweep,scenario.bad_data.ratio,0.05,pseudoinverse,10,10,0,0,0.0,0.007862484283101457,0.008893140113952175,0.004041875712389678,0.0023989568736027937,0.010080857292493795,0.007681900418891002,0.002350458934126203,0.01337450963207671,0.008460465464193451,0.011634466164635836,0.004670322011206813,0.0015837712660700947,0.008103593610272316,0.006519822344202222,0.0012493486258725456,0.015671582302514357,0.006673709240655102,0.005997014158371821,0.003177105095817345,0.0029330189531501247,0.009177248820031379,0.006244229866881254,0.0029567213561114956,0.010390697125198708,4.642224508359201,0.5464265852158949,4.840685460721755,4.583534749585266,4.958960579393958,0.3754258298086919,4.303545802022539,4.9809032146958625,4.642224508359201,0.5464265852158949,4.840685460721755,4.583534749585266,4.958960579393958,0.3754258298086919,4.303545802022539,4.9809032146958625,66.88066006736764,18.64267783943754,58.20817449507615,53.709004598500506,72.60570390571596,18.89669930721545,55.325808630523234,78.43551150421206,0.0484387540986063,0.006325432128936682,0.04921770849978202,0.04266973900303128,0.05233570799828158,0.009665968995250296,0.04451821064700573,0.052359297550206865,4.8,0.7888106377466155,5.0,4.0,5.0,1.0,4.311090101461538,5.288909898538462
nonlinear_bad_data_ratio_sweep,scenario.bad_data.ratio,0.05,qsvt_regularized,10,10,0,0,0.0,0.00786248428310143,0.008893140113952612,0.004041875712389544,0.0023989568736033856,0.010080857292493797,0.007681900418890411,0.0023504589341259057,0.013374509632076956,0.00846046546419331,0.011634466164636236,0.004670322011206935,0.0015837712660711739,0.008103593610271966,0.006519822344200792,0.0012493486258721553,0.01567158230251446,0.006673709240655201,0.005997014158372358,0.0031771050958173154,0.0029330189531503346,0.009177248820032102,0.006244229866881767,0.0029567213561112627,0.01039069712519914,4.642224508359204,0.5464265852158985,4.840685460721758,4.583534749585257,4.958960579393966,0.37542582980870876,4.30354580202254,4.980903214695869,4.642224508359204,0.5464265852158985,4.840685460721758,4.583534749585257,4.958960579393966,0.37542582980870876,4.30354580202254,4.980903214695869,66.88066006736601,18.64267783943942,58.2081744950745,53.709004598502965,72.60570390571601,18.896699307213048,55.325808630520434,78.43551150421158,0.047743099900253584,0.006059030365163699,0.04808856250019744,0.042806281002413016,0.049338093247570214,0.006531812245157198,0.04398767397250994,0.05149852582799723,4.8,0.7888106377466155,5.0,4.0,5.0,1.0,4.311090101461538,5.288909898538462
nonlinear_bad_data_ratio_sweep,scenario.bad_data.ratio,0.05,ridge,10,10,0,0,0.0,0.00786248428310143,0.008893140113952612,0.004041875712389544,0.0023989568736033856,0.010080857292493797,0.007681900418890411,0.0023504589341259057,0.013374509632076956,0.00846046546419331,0.011634466164636236,0.004670322011206935,0.0015837712660711739,0.008103593610271966,0.006519822344200792,0.0012493486258721553,0.01567158230251446,0.006673709240655201,0.005997014158372358,0.0031771050958173154,0.0029330189531503346,0.009177248820032102,0.006244229866881767,0.0029567213561112627,0.01039069712519914,4.642224508359204,0.5464265852158985,4.840685460721758,4.583534749585257,4.958960579393966,0.37542582980870876,4.30354580202254,4.980903214695869,4.642224508359204,0.5464265852158985,4.840685460721758,4.583534749585257,4.958960579393966,0.37542582980870876,4.30354580202254,4.980903214695869,66.88066006736601,18.64267783943942,58.2081744950745,53.709004598502965,72.60570390571601,18.896699307213048,55.325808630520434,78.43551150421158,0.0504560749992379,0.007946303009193892,0.04940899999928661,0.04665767700134893,0.055035343995768926,0.008377666994419997,0.045530905367804984,0.05538124463067081,4.8,0.7888106377466155,5.0,4.0,5.0,1.0,4.311090101461538,5.288909898538462
nonlinear_bad_data_ratio_sweep,scenario.bad_data.ratio,0.05,truncated_svd,10,10,0,0,0.0,0.007862484283101448,0.008893140113952184,0.00404187571238963,0.0023989568736027937,0.01008085729249379,0.007681900418890997,0.0023504589341261884,0.013374509632076707,0.008460465464193443,0.011634466164635844,0.004670322011206774,0.0015837712660700947,0.008103593610272313,0.006519822344202219,0.0012493486258725308,0.015671582302514354,0.006673709240655089,0.005997014158371829,0.003177105095817345,0.0029330189531500974,0.009177248820031379,0.006244229866881281,0.002956721356111478,0.0103906971251987,4.642224508359202,0.5464265852158962,4.840685460721756,4.583534749585264,4.9589605793939615,0.3754258298086972,4.30354580202254,4.980903214695865,4.642224508359202,0.5464265852158962,4.840685460721756,4.583534749585264,4.9589605793939615,0.3754258298086972,4.30354580202254,4.980903214695865,66.88066006736763,18.64267783943753,58.20817449507615,53.709004598500506,72.60570390571596,18.89669930721545,55.32580863052323,78.43551150421203,0.050182037599006434,0.007618852131757266,0.050038041998050176,0.043347093251213664,0.05502460450043145,0.011677511249217787,0.04545982412409952,0.05490425107391335,4.8,0.7888106377466155,5.0,4.0,5.0,1.0,4.311090101461538,5.288909898538462
