estimator,rmse,angle_rmse,voltage_magnitude_rmse,residual_norm,weighted_residual,condition_number,rank,effective_rank,runtime_seconds,converged,failed,failure_reason,case_name,dataset_source,dataset_source_detail,external_case,mode,n_measurements,n_states,scenario_name,noise_std,missing_ratio,bad_data_ratio,bad_data_count,bad_data_magnitude,bad_data_target,target_condition_number,achieved_condition_number,trial_id,sweep_name,sweep_parameter,sweep_value,seed
pseudoinverse,0.04224230028661877,0.04058799086844881,0.04382900988884608,1.2798296934877986,1.2798296934877986,3.3798170833760297e+18,598,598,0.1352505419999943,True,False,,ieee300,pypower,pypower.case300.case300,True,ac_power_flow_linearized,910,599,real_ieee300_ac_linearized,0.0,0.1,0.05,2,5.0,weak_area,,186956.34965905585,real_noise_sweep_0p0_seed101,real_noise_sweep,scenario.noise_std,0.0,101
ridge,0.04224163238486303,0.040587040157646456,0.043828602062178694,1.2798296941589082,1.2798296941589082,3.3798170833760297e+18,598,598,0.07946770900161937,True,False,,ieee300,pypower,pypower.case300.case300,True,ac_power_flow_linearized,910,599,real_ieee300_ac_linearized,0.0,0.1,0.05,2,5.0,weak_area,,186956.34965905585,real_noise_sweep_0p0_seed101,real_noise_sweep,scenario.noise_std,0.0,101
truncated_svd,0.0422423002866188,0.040587990868448845,0.04382900988884611,1.2798296934878042,1.2798296934878042,3.3798170833760297e+18,598,598,0.07932387499749893,True,False,,ieee300,pypower,pypower.case300.case300,True,ac_power_flow_linearized,910,599,real_ieee300_ac_linearized,0.0,0.1,0.05,2,5.0,weak_area,,186956.34965905585,real_noise_sweep_0p0_seed101,real_noise_sweep,scenario.noise_std,0.0,101
qsvt_regularized,0.04224163238486303,0.040587040157646456,0.043828602062178694,1.2798296941589082,1.2798296941589082,3.3798170833760297e+18,598,598,0.0807678329947521,True,False,,ieee300,pypower,pypower.case300.case300,True,ac_power_flow_linearized,910,599,real_ieee300_ac_linearized,0.0,0.1,0.05,2,5.0,weak_area,,186956.34965905585,real_noise_sweep_0p0_seed101,real_noise_sweep,scenario.noise_std,0.0,101
huber_irls,0.04224230028661923,0.0405879908684488,0.04382900988884699,1.27982969348781,1.27982969348781,3.3798170833760297e+18,598,598,0.12227945800259477,True,False,,ieee300,pypower,pypower.case300.case300,True,ac_power_flow_linearized,910,599,real_ieee300_ac_linearized,0.0,0.1,0.05,2,5.0,weak_area,,186956.34965905585,real_noise_sweep_0p0_seed101,real_noise_sweep,scenario.noise_std,0.0,101
pseudoinverse,0.6993833418435847,0.43565511537285423,0.8874012241080169,3.064550506543811,3.064550506543811,3.487302183942966e+18,596,596,0.13071074999606935,True,False,,ieee300,pypower,pypower.case300.case300,True,ac_power_flow_linearized,910,599,real_ieee300_ac_linearized,0.0,0.1,0.05,2,5.0,weak_area,,187522.73887051386,real_noise_sweep_0p0_seed202,real_noise_sweep,scenario.noise_std,0.0,202
ridge,0.6838056042710017,0.425977723454839,0.8676228506902736,3.0646546272254644,3.0646546272254644,3.487302183942966e+18,596,596,0.07836354200117057,True,False,,ieee300,pypower,pypower.case300.case300,True,ac_power_flow_linearized,910,599,real_ieee300_ac_linearized,0.0,0.1,0.05,2,5.0,weak_area,,187522.73887051386,real_noise_sweep_0p0_seed202,real_noise_sweep,scenario.noise_std,0.0,202
truncated_svd,0.6993833418435849,0.43565511537285434,0.8874012241080171,3.064550506543818,3.064550506543818,3.487302183942966e+18,596,596,0.07574300000123912,True,False,,ieee300,pypower,pypower.case300.case300,True,ac_power_flow_linearized,910,599,real_ieee300_ac_linearized,0.0,0.1,0.05,2,5.0,weak_area,,187522.73887051386,real_noise_sweep_0p0_seed202,real_noise_sweep,scenario.noise_std,0.0,202
qsvt_regularized,0.6838056042710017,0.425977723454839,0.8676228506902736,3.0646546272254644,3.0646546272254644,3.487302183942966e+18,596,596,0.07814062500256114,True,False,,ieee300,pypower,pypower.case300.case300,True,ac_power_flow_linearized,910,599,real_ieee300_ac_linearized,0.0,0.1,0.05,2,5.0,weak_area,,187522.73887051386,real_noise_sweep_0p0_seed202,real_noise_sweep,scenario.noise_std,0.0,202
huber_irls,0.588782140072111,0.366690583805556,0.7471007236444603,3.129538747454104,3.129538747454104,3.487302183942966e+18,596,596,0.6488547089975327,False,False,,ieee300,pypower,pypower.case300.case300,True,ac_power_flow_linearized,910,599,real_ieee300_ac_linearized,0.0,0.1,0.05,2,5.0,weak_area,,187522.73887051386,real_noise_sweep_0p0_seed202,real_noise_sweep,scenario.noise_std,0.0,202
pseudoinverse,3.7761293816069137,0.06728660231623439,5.335378459648964,4.588820532616324,4.588820532616324,3.3588270880255867e+18,596,596,0.18535816700023133,True,False,,ieee300,pypower,pypower.case300.case300,True,ac_power_flow_linearized,910,599,real_ieee300_ac_linearized,0.0,0.1,0.05,2,5.0,weak_area,,182351.68962959747,real_noise_sweep_0p0_seed303,real_noise_sweep,scenario.noise_std,0.0,303
ridge,0.6319746877735486,0.04534753059391168,0.8918537780472373,4.6017515167781,4.6017515167781,3.3588270880255867e+18,596,596,0.07758420800382737,True,False,,ieee300,pypower,pypower.case300.case300,True,ac_power_flow_linearized,910,599,real_ieee300_ac_linearized,0.0,0.1,0.05,2,5.0,weak_area,,182351.68962959747,real_noise_sweep_0p0_seed303,real_noise_sweep,scenario.noise_std,0.0,303
truncated_svd,3.776129381606909,0.06728660231623433,5.335378459648957,4.588820532616326,4.588820532616326,3.3588270880255867e+18,596,596,0.08231325000087963,True,False,,ieee300,pypower,pypower.case300.case300,True,ac_power_flow_linearized,910,599,real_ieee300_ac_linearized,0.0,0.1,0.05,2,5.0,weak_area,,182351.68962959747,real_noise_sweep_0p0_seed303,real_noise_sweep,scenario.noise_std,0.0,303
qsvt_regularized,0.6319746877735486,0.04534753059391168,0.8918537780472373,4.6017515167781,4.6017515167781,3.3588270880255867e+18,596,596,0.08126999999512918,True,False,,ieee300,pypower,pypower.case300.case300,True,ac_power_flow_linearized,910,599,real_ieee300_ac_linearized,0.0,0.1,0.05,2,5.0,weak_area,,182351.68962959747,real_noise_sweep_0p0_seed303,real_noise_sweep,scenario.noise_std,0.0,303
huber_irls,3.776157395936421,0.06995046860872019,5.3353839022457095,4.629723183743603,4.629723183743603,3.3588270880255867e+18,596,596,0.42665600000327686,True,False,,ieee300,pypower,pypower.case300.case300,True,ac_power_flow_linearized,910,599,real_ieee300_ac_linearized,0.0,0.1,0.05,2,5.0,weak_area,,182351.68962959747,real_noise_sweep_0p0_seed303,real_noise_sweep,scenario.noise_std,0.0,303
pseudoinverse,0.03787242479462123,0.05293784782569944,0.008413424063575179,5.897988467184157,5.897988467184157,1.164157003246652e+18,598,598,0.1398417909949785,True,False,,ieee300,pypower,pypower.case300.case300,True,ac_power_flow_linearized,910,599,real_ieee300_ac_linearized,0.0,0.1,0.05,2,5.0,weak_area,,187687.44072664838,real_noise_sweep_0p0_seed404,real_noise_sweep,scenario.noise_std,0.0,404
ridge,0.0376627273555959,0.05293260134689736,0.00630182850866603,5.897988499955051,5.897988499955051,1.164157003246652e+18,598,598,0.08050825000100303,True,False,,ieee300,pypower,pypower.case300.case300,True,ac_power_flow_linearized,910,599,real_ieee300_ac_linearized,0.0,0.1,0.05,2,5.0,weak_area,,187687.44072664838,real_noise_sweep_0p0_seed404,real_noise_sweep,scenario.noise_std,0.0,404
truncated_svd,0.03787242479462126,0.052937847825699484,0.008413424063575174,5.89798846718419,5.89798846718419,1.164157003246652e+18,598,598,0.07777766700019129,True,False,,ieee300,pypower,pypower.case300.case300,True,ac_power_flow_linearized,910,599,real_ieee300_ac_linearized,0.0,0.1,0.05,2,5.0,weak_area,,187687.44072664838,real_noise_sweep_0p0_seed404,real_noise_sweep,scenario.noise_std,0.0,404
qsvt_regularized,0.0376627273555959,0.05293260134689736,0.00630182850866603,5.897988499955051,5.897988499955051,1.164157003246652e+18,598,598,0.08239379199949326,True,False,,ieee300,pypower,pypower.case300.case300,True,ac_power_flow_linearized,910,599,real_ieee300_ac_linearized,0.0,0.1,0.05,2,5.0,weak_area,,187687.44072664838,real_noise_sweep_0p0_seed404,real_noise_sweep,scenario.noise_std,0.0,404
huber_irls,0.015515339121641589,0.021320669558360802,0.00525293851510389,6.139813163384519,6.139813163384519,1.164157003246652e+18,598,598,0.6283328329955111,False,False,,ieee300,pypower,pypower.case300.case300,True,ac_power_flow_linearized,910,599,real_ieee300_ac_linearized,0.0,0.1,0.05,2,5.0,weak_area,,187687.44072664838,real_noise_sweep_0p0_seed404,real_noise_sweep,scenario.noise_std,0.0,404
pseudoinverse,36.37947685475041,6.585574514625262,50.98329032419512,2.7840117110014564,2.7840117110014564,4.2009317496749204e+18,597,597,0.16102545800094958,True,False,,ieee300,pypower,pypower.case300.case300,True,ac_power_flow_linearized,910,599,real_ieee300_ac_linearized,0.0,0.1,0.05,2,5.0,weak_area,,183458.9181001335,real_noise_sweep_0p0_seed505,real_noise_sweep,scenario.noise_std,0.0,505
ridge,7.643121919897848,1.4074789753003922,10.70819813259347,4.572349371785427,4.572349371785427,4.2009317496749204e+18,597,597,0.0783475409989478,True,False,,ieee300,pypower,pypower.case300.case300,True,ac_power_flow_linearized,910,599,real_ieee300_ac_linearized,0.0,0.1,0.05,2,5.0,weak_area,,183458.9181001335,real_noise_sweep_0p0_seed505,real_noise_sweep,scenario.noise_std,0.0,505
truncated_svd,36.37947685475038,6.585574514625256,50.98329032419507,2.784011711001458,2.784011711001458,4.2009317496749204e+18,597,597,0.07967287499923259,True,False,,ieee300,pypower,pypower.case300.case300,True,ac_power_flow_linearized,910,599,real_ieee300_ac_linearized,0.0,0.1,0.05,2,5.0,weak_area,,183458.9181001335,real_noise_sweep_0p0_seed505,real_noise_sweep,scenario.noise_std,0.0,505
qsvt_regularized,7.643121919897848,1.4074789753003922,10.70819813259347,4.572349371785427,4.572349371785427,4.2009317496749204e+18,597,597,0.07921820800402202,True,False,,ieee300,pypower,pypower.case300.case300,True,ac_power_flow_linearized,910,599,real_ieee300_ac_linearized,0.0,0.1,0.05,2,5.0,weak_area,,183458.9181001335,real_noise_sweep_0p0_seed505,real_noise_sweep,scenario.noise_std,0.0,505
huber_irls,36.37947307229427,6.585546354376937,50.983288560558215,2.824815424196819,2.824815424196819,4.2009317496749204e+18,597,597,0.48052745899622096,True,False,,ieee300,pypower,pypower.case300.case300,True,ac_power_flow_linearized,910,599,real_ieee300_ac_linearized,0.0,0.1,0.05,2,5.0,weak_area,,183458.9181001335,real_noise_sweep_0p0_seed505,real_noise_sweep,scenario.noise_std,0.0,505
pseudoinverse,0.08283640741028622,0.1140044107418154,0.027334695308656867,6.3014525742514556,6.3014525742514556,6573453.595528166,599,599,0.1349487080005929,True,False,,ieee300,pypower,pypower.case300.case300,True,ac_power_flow_linearized,910,599,real_ieee300_ac_linearized,0.0,0.1,0.05,2,5.0,weak_area,,184066.4799424855,real_noise_sweep_0p0_seed606,real_noise_sweep,scenario.noise_std,0.0,606
ridge,0.08220518494325019,0.11347342016580562,0.02568195594493745,6.301452812107108,6.301452812107108,6573453.595528166,599,599,0.07820541600085562,True,False,,ieee300,pypower,pypower.case300.case300,True,ac_power_flow_linearized,910,599,real_ieee300_ac_linearized,0.0,0.1,0.05,2,5.0,weak_area,,184066.4799424855,real_noise_sweep_0p0_seed606,real_noise_sweep,scenario.noise_std,0.0,606
truncated_svd,0.08283640741028618,0.11400441074181536,0.027334695308656867,6.3014525742514556,6.3014525742514556,6573453.595528166,599,599,0.0854375839990098,True,False,,ieee300,pypower,pypower.case300.case300,True,ac_power_flow_linearized,910,599,real_ieee300_ac_linearized,0.0,0.1,0.05,2,5.0,weak_area,,184066.4799424855,real_noise_sweep_0p0_seed606,real_noise_sweep,scenario.noise_std,0.0,606
qsvt_regularized,0.08220518494325019,0.11347342016580562,0.02568195594493745,6.301452812107108,6.301452812107108,6573453.595528166,599,599,0.0793446249954286,True,False,,ieee300,pypower,pypower.case300.case300,True,ac_power_flow_linearized,910,599,real_ieee300_ac_linearized,0.0,0.1,0.05,2,5.0,weak_area,,184066.4799424855,real_noise_sweep_0p0_seed606,real_noise_sweep,scenario.noise_std,0.0,606
huber_irls,0.03793683894127728,0.04937290102574769,0.021072551040884593,6.6258286404622675,6.6258286404622675,6573453.595528166,599,599,0.5464409580017673,True,False,,ieee300,pypower,pypower.case300.case300,True,ac_power_flow_linearized,910,599,real_ieee300_ac_linearized,0.0,0.1,0.05,2,5.0,weak_area,,184066.4799424855,real_noise_sweep_0p0_seed606,real_noise_sweep,scenario.noise_std,0.0,606
pseudoinverse,0.06700934674313036,0.06964274803775347,0.0642774632379797,2.996871824131953,2.996871824131953,1.96166381752371e+18,595,595,0.1411772089995793,True,False,,ieee300,pypower,pypower.case300.case300,True,ac_power_flow_linearized,910,599,real_ieee300_ac_linearized,0.0,0.1,0.05,2,5.0,weak_area,,187948.99065625682,real_noise_sweep_0p0_seed707,real_noise_sweep,scenario.noise_std,0.0,707
ridge,0.06632976446717603,0.06962841907208281,0.06287013198935194,2.996872213660254,2.996872213660254,1.96166381752371e+18,595,595,0.07431775000441121,True,False,,ieee300,pypower,pypower.case300.case300,True,ac_power_flow_linearized,910,599,real_ieee300_ac_linearized,0.0,0.1,0.05,2,5.0,weak_area,,187948.99065625682,real_noise_sweep_0p0_seed707,real_noise_sweep,scenario.noise_std,0.0,707
truncated_svd,0.06700934674313026,0.06964274803775336,0.06427746323797964,2.996871824131957,2.996871824131957,1.96166381752371e+18,595,595,0.16477095799928065,True,False,,ieee300,pypower,pypower.case300.case300,True,ac_power_flow_linearized,910,599,real_ieee300_ac_linearized,0.0,0.1,0.05,2,5.0,weak_area,,187948.99065625682,real_noise_sweep_0p0_seed707,real_noise_sweep,scenario.noise_std,0.0,707
qsvt_regularized,0.06632976446717603,0.06962841907208281,0.06287013198935194,2.996872213660254,2.996872213660254,1.96166381752371e+18,595,595,0.08047575000091456,True,False,,ieee300,pypower,pypower.case300.case300,True,ac_power_flow_linearized,910,599,real_ieee300_ac_linearized,0.0,0.1,0.05,2,5.0,weak_area,,187948.99065625682,real_noise_sweep_0p0_seed707,real_noise_sweep,scenario.noise_std,0.0,707
huber_irls,0.07736126753067586,0.08152109212050995,0.07297976461463022,3.083665781758365,3.083665781758365,1.96166381752371e+18,595,595,0.6897137080013636,False,False,,ieee300,pypower,pypower.case300.case300,True,ac_power_flow_linearized,910,599,real_ieee300_ac_linearized,0.0,0.1,0.05,2,5.0,weak_area,,187948.99065625682,real_noise_sweep_0p0_seed707,real_noise_sweep,scenario.noise_std,0.0,707
pseudoinverse,1.2257688075254127,0.19942415708730835,1.7205733193689599,4.844025486517668,4.844025486517668,5.936393973575529e+18,595,595,0.13017754199972842,True,False,,ieee300,pypower,pypower.case300.case300,True,ac_power_flow_linearized,910,599,real_ieee300_ac_linearized,0.0,0.1,0.05,2,5.0,weak_area,,182788.21797478077,real_noise_sweep_0p0_seed808,real_noise_sweep,scenario.noise_std,0.0,808
ridge,1.0210287083137923,0.16644405476208327,1.4331479231759137,4.845317911342806,4.845317911342806,5.936393973575529e+18,595,595,0.07398054200166371,True,False,,ieee300,pypower,pypower.case300.case300,True,ac_power_flow_linearized,910,599,real_ieee300_ac_linearized,0.0,0.1,0.05,2,5.0,weak_area,,182788.21797478077,real_noise_sweep_0p0_seed808,real_noise_sweep,scenario.noise_std,0.0,808
truncated_svd,1.2257688075254116,0.19942415708730818,1.7205733193689583,4.844025486517668,4.844025486517668,5.936393973575529e+18,595,595,0.07326829100202303,True,False,,ieee300,pypower,pypower.case300.case300,True,ac_power_flow_linearized,910,599,real_ieee300_ac_linearized,0.0,0.1,0.05,2,5.0,weak_area,,182788.21797478077,real_noise_sweep_0p0_seed808,real_noise_sweep,scenario.noise_std,0.0,808
qsvt_regularized,1.0210287083137923,0.16644405476208327,1.4331479231759137,4.845317911342806,4.845317911342806,5.936393973575529e+18,595,595,0.07301108300453052,True,False,,ieee300,pypower,pypower.case300.case300,True,ac_power_flow_linearized,910,599,real_ieee300_ac_linearized,0.0,0.1,0.05,2,5.0,weak_area,,182788.21797478077,real_noise_sweep_0p0_seed808,real_noise_sweep,scenario.noise_std,0.0,808
huber_irls,1.225756310527705,0.19927052961096978,1.7205732830453506,5.102144078584043,5.102144078584043,5.936393973575529e+18,595,595,0.5793690840000636,True,False,,ieee300,pypower,pypower.case300.case300,True,ac_power_flow_linearized,910,599,real_ieee300_ac_linearized,0.0,0.1,0.05,2,5.0,weak_area,,182788.21797478077,real_noise_sweep_0p0_seed808,real_noise_sweep,scenario.noise_std,0.0,808
pseudoinverse,0.7793138545320596,0.4986240057212747,0.9822619752559678,3.3455654594272373,3.3455654594272373,1.633331394684211e+18,596,596,0.12258250000013504,True,False,,ieee300,pypower,pypower.case300.case300,True,ac_power_flow_linearized,910,599,real_ieee300_ac_linearized,0.0,0.1,0.05,2,5.0,weak_area,,183040.22460161266,real_noise_sweep_0p0_seed909,real_noise_sweep,scenario.noise_std,0.0,909
ridge,0.754868178610787,0.4829134839449709,0.9514853823025624,3.345730639676081,3.345730639676081,1.633331394684211e+18,596,596,0.07501529200089863,True,False,,ieee300,pypower,pypower.case300.case300,True,ac_power_flow_linearized,910,599,real_ieee300_ac_linearized,0.0,0.1,0.05,2,5.0,weak_area,,183040.22460161266,real_noise_sweep_0p0_seed909,real_noise_sweep,scenario.noise_std,0.0,909
truncated_svd,0.7793138545320597,0.49862400572127485,0.9822619752559679,3.3455654594272555,3.3455654594272555,1.633331394684211e+18,596,596,0.07472887499898206,True,False,,ieee300,pypower,pypower.case300.case300,True,ac_power_flow_linearized,910,599,real_ieee300_ac_linearized,0.0,0.1,0.05,2,5.0,weak_area,,183040.22460161266,real_noise_sweep_0p0_seed909,real_noise_sweep,scenario.noise_std,0.0,909
qsvt_regularized,0.754868178610787,0.4829134839449709,0.9514853823025624,3.345730639676081,3.345730639676081,1.633331394684211e+18,596,596,0.07511325000086799,True,False,,ieee300,pypower,pypower.case300.case300,True,ac_power_flow_linearized,910,599,real_ieee300_ac_linearized,0.0,0.1,0.05,2,5.0,weak_area,,183040.22460161266,real_noise_sweep_0p0_seed909,real_noise_sweep,scenario.noise_std,0.0,909
huber_irls,0.6395146579624298,0.4084185526155617,0.8064397293649761,3.3616608977219906,3.3616608977219906,1.633331394684211e+18,596,596,0.6406108750015846,False,False,,ieee300,pypower,pypower.case300.case300,True,ac_power_flow_linearized,910,599,real_ieee300_ac_linearized,0.0,0.1,0.05,2,5.0,weak_area,,183040.22460161266,real_noise_sweep_0p0_seed909,real_noise_sweep,scenario.noise_std,0.0,909
pseudoinverse,0.04339359703578974,0.03760541949912435,0.04847966751890817,0.8698752344481318,0.8698752344481318,4.695663200409234e+18,598,598,0.1356144579985994,True,False,,ieee300,pypower,pypower.case300.case300,True,ac_power_flow_linearized,910,599,real_ieee300_ac_linearized,0.0,0.1,0.05,2,5.0,weak_area,,185058.6685260143,real_noise_sweep_0p0_seed1001,real_noise_sweep,scenario.noise_std,0.0,1001
ridge,0.043229701723228015,0.03759919158080924,0.048191264647059924,0.8698754618734672,0.8698754618734672,4.695663200409234e+18,598,598,0.07595583299553255,True,False,,ieee300,pypower,pypower.case300.case300,True,ac_power_flow_linearized,910,599,real_ieee300_ac_linearized,0.0,0.1,0.05,2,5.0,weak_area,,185058.6685260143,real_noise_sweep_0p0_seed1001,real_noise_sweep,scenario.noise_std,0.0,1001
truncated_svd,0.04339359703578973,0.03760541949912434,0.048479667518908164,0.8698752344481437,0.8698752344481437,4.695663200409234e+18,598,598,0.07972358400002122,True,False,,ieee300,pypower,pypower.case300.case300,True,ac_power_flow_linearized,910,599,real_ieee300_ac_linearized,0.0,0.1,0.05,2,5.0,weak_area,,185058.6685260143,real_noise_sweep_0p0_seed1001,real_noise_sweep,scenario.noise_std,0.0,1001
qsvt_regularized,0.043229701723228015,0.03759919158080924,0.048191264647059924,0.8698754618734672,0.8698754618734672,4.695663200409234e+18,598,598,0.08364270799938822,True,False,,ieee300,pypower,pypower.case300.case300,True,ac_power_flow_linearized,910,599,real_ieee300_ac_linearized,0.0,0.1,0.05,2,5.0,weak_area,,185058.6685260143,real_noise_sweep_0p0_seed1001,real_noise_sweep,scenario.noise_std,0.0,1001
huber_irls,0.04339359703578883,0.03760541949912438,0.048479667518906526,0.8698752344481058,0.8698752344481058,4.695663200409234e+18,598,598,0.1196564580022823,True,False,,ieee300,pypower,pypower.case300.case300,True,ac_power_flow_linearized,910,599,real_ieee300_ac_linearized,0.0,0.1,0.05,2,5.0,weak_area,,185058.6685260143,real_noise_sweep_0p0_seed1001,real_noise_sweep,scenario.noise_std,0.0,1001
pseudoinverse,0.10240190096552206,0.04251235255515817,0.13833318121691746,5.0972169362583575,5.0972169362583575,1.190996550409937e+18,598,598,0.12821699999767588,True,False,,ieee300,pypower,pypower.case300.case300,True,ac_power_flow_linearized,910,599,real_ieee300_ac_linearized,0.002,0.1,0.05,2,5.0,weak_area,,186956.34965905585,real_noise_sweep_0p002_seed101,real_noise_sweep,scenario.noise_std,0.002,101
ridge,0.09184468761464351,0.017865802472275975,0.12854824848645097,5.097220385244402,5.097220385244402,1.190996550409937e+18,598,598,0.07583879199955845,True,False,,ieee300,pypower,pypower.case300.case300,True,ac_power_flow_linearized,910,599,real_ieee300_ac_linearized,0.002,0.1,0.05,2,5.0,weak_area,,186956.34965905585,real_noise_sweep_0p002_seed101,real_noise_sweep,scenario.noise_std,0.002,101
truncated_svd,0.1024019009655221,0.042512352555158166,0.13833318121691748,5.09721693625835,5.09721693625835,1.190996550409937e+18,598,598,0.07087612499890383,True,False,,ieee300,pypower,pypower.case300.case300,True,ac_power_flow_linearized,910,599,real_ieee300_ac_linearized,0.002,0.1,0.05,2,5.0,weak_area,,186956.34965905585,real_noise_sweep_0p002_seed101,real_noise_sweep,scenario.noise_std,0.002,101
qsvt_regularized,0.09184468761464351,0.017865802472275975,0.12854824848645097,5.097220385244402,5.097220385244402,1.190996550409937e+18,598,598,0.07068745799915632,True,False,,ieee300,pypower,pypower.case300.case300,True,ac_power_flow_linearized,910,599,real_ieee300_ac_linearized,0.002,0.1,0.05,2,5.0,weak_area,,186956.34965905585,real_noise_sweep_0p002_seed101,real_noise_sweep,scenario.noise_std,0.002,101
huber_irls,0.09679961291396495,0.04193858975212816,0.13021564323980664,5.1197061608362295,5.1197061608362295,1.190996550409937e+18,598,598,0.2840510419991915,True,False,,ieee300,pypower,pypower.case300.case300,True,ac_power_flow_linearized,910,599,real_ieee300_ac_linearized,0.002,0.1,0.05,2,5.0,weak_area,,186956.34965905585,real_noise_sweep_0p002_seed101,real_noise_sweep,scenario.noise_std,0.002,101
pseudoinverse,7.570982608617769,1.0728808366233604,10.6443061312527,2.8515341228245754,2.8515341228245754,7.111562626659391e+18,594,594,0.16525991600065026,True,False,,ieee300,pypower,pypower.case300.case300,True,ac_power_flow_linearized,910,599,real_ieee300_ac_linearized,0.002,0.1,0.05,2,5.0,weak_area,,187522.73887051386,real_noise_sweep_0p002_seed202,real_noise_sweep,scenario.noise_std,0.002,202
ridge,2.386346184808817,0.3311961833092629,3.355739678768035,2.978663126947737,2.978663126947737,7.111562626659391e+18,594,594,0.07736620899959235,True,False,,ieee300,pypower,pypower.case300.case300,True,ac_power_flow_linearized,910,599,real_ieee300_ac_linearized,0.002,0.1,0.05,2,5.0,weak_area,,187522.73887051386,real_noise_sweep_0p002_seed202,real_noise_sweep,scenario.noise_std,0.002,202
truncated_svd,7.57098260861777,1.0728808366233604,10.644306131252701,2.851534122824578,2.851534122824578,7.111562626659391e+18,594,594,0.07784087499749148,True,False,,ieee300,pypower,pypower.case300.case300,True,ac_power_flow_linearized,910,599,real_ieee300_ac_linearized,0.002,0.1,0.05,2,5.0,weak_area,,187522.73887051386,real_noise_sweep_0p002_seed202,real_noise_sweep,scenario.noise_std,0.002,202
qsvt_regularized,2.386346184808817,0.3311961833092629,3.355739678768035,2.978663126947737,2.978663126947737,7.111562626659391e+18,594,594,0.08371566599817015,True,False,,ieee300,pypower,pypower.case300.case300,True,ac_power_flow_linearized,910,599,real_ieee300_ac_linearized,0.002,0.1,0.05,2,5.0,weak_area,,187522.73887051386,real_noise_sweep_0p002_seed202,real_noise_sweep,scenario.noise_std,0.002,202
huber_irls,8.718502415498639,1.235497212480032,12.25764370801781,2.9208988013244777,2.9208988013244777,7.111562626659391e+18,594,594,0.6545829999959096,True,False,,ieee300,pypower,pypower.case300.case300,True,ac_power_flow_linearized,910,599,real_ieee300_ac_linearized,0.002,0.1,0.05,2,5.0,weak_area,,187522.73887051386,real_noise_sweep_0p002_seed202,real_noise_sweep,scenario.noise_std,0.002,202
pseudoinverse,0.5738682042769542,0.6434250268441902,0.49490999527351415,4.63848176919028,4.63848176919028,5.493504962090518e+18,596,596,0.1269912909992854,True,False,,ieee300,pypower,pypower.case300.case300,True,ac_power_flow_linearized,910,599,real_ieee300_ac_linearized,0.002,0.1,0.05,2,5.0,weak_area,,182351.68962959747,real_noise_sweep_0p002_seed303,real_noise_sweep,scenario.noise_std,0.002,303
ridge,0.5679366910492702,0.6369116736793364,0.48961689580841844,4.638503510667716,4.638503510667716,5.493504962090518e+18,596,596,0.07521495800028788,True,False,,ieee300,pypower,pypower.case300.case300,True,ac_power_flow_linearized,910,599,real_ieee300_ac_linearized,0.002,0.1,0.05,2,5.0,weak_area,,182351.68962959747,real_noise_sweep_0p002_seed303,real_noise_sweep,scenario.noise_std,0.002,303
truncated_svd,0.573868204276954,0.6434250268441899,0.4949099952735139,4.638481769190306,4.638481769190306,5.493504962090518e+18,596,596,0.07688987500296207,True,False,,ieee300,pypower,pypower.case300.case300,True,ac_power_flow_linearized,910,599,real_ieee300_ac_linearized,0.002,0.1,0.05,2,5.0,weak_area,,182351.68962959747,real_noise_sweep_0p002_seed303,real_noise_sweep,scenario.noise_std,0.002,303
qsvt_regularized,0.5679366910492702,0.6369116736793364,0.48961689580841844,4.638503510667716,4.638503510667716,5.493504962090518e+18,596,596,0.07216687499749241,True,False,,ieee300,pypower,pypower.case300.case300,True,ac_power_flow_linearized,910,599,real_ieee300_ac_linearized,0.002,0.1,0.05,2,5.0,weak_area,,182351.68962959747,real_noise_sweep_0p002_seed303,real_noise_sweep,scenario.noise_std,0.002,303
huber_irls,0.23702426944980207,0.2648557394149275,0.20556995429789707,4.885320932808083,4.885320932808083,5.493504962090518e+18,596,596,0.6170354159985436,True,False,,ieee300,pypower,pypower.case300.case300,True,ac_power_flow_linearized,910,599,real_ieee300_ac_linearized,0.002,0.1,0.05,2,5.0,weak_area,,182351.68962959747,real_noise_sweep_0p002_seed303,real_noise_sweep,scenario.noise_std,0.002,303
pseudoinverse,0.04368253615290787,0.013395363075269815,0.060258856197291016,3.762484483992658,3.762484483992658,6.949774010546157e+18,595,595,0.13819995900121285,True,False,,ieee300,pypower,pypower.case300.case300,True,ac_power_flow_linearized,910,599,real_ieee300_ac_linearized,0.002,0.1,0.05,2,5.0,weak_area,,187687.44072664838,real_noise_sweep_0p002_seed404,real_noise_sweep,scenario.noise_std,0.002,404
ridge,0.02335607003948788,0.011037344333717477,0.03110911070161581,3.7624862596771353,3.7624862596771353,6.949774010546157e+18,595,595,0.07802766600070754,True,False,,ieee300,pypower,pypower.case300.case300,True,ac_power_flow_linearized,910,599,real_ieee300_ac_linearized,0.002,0.1,0.05,2,5.0,weak_area,,187687.44072664838,real_noise_sweep_0p002_seed404,real_noise_sweep,scenario.noise_std,0.002,404
